Molecule ChEMBL ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,is_imputed
CHEMBL3935604,0.27130062172592173,20.073294102151014,-0.38287615881883463,0.38968363142173446,-3.204887100290209,8.001261078822992,-1.860932904892307,-3.711678093751511,0.2211984157095083,-2.6141455404966036,3.7357818630386355,-2.106626241674665,1.4622310530802103,-1.1775528227334822,2.815247248228426,1
CHEMBL4239691,-1.3911059937757662,-6.945215391555036,4.431923019958053,-1.7194784474170766,-2.162016766363198,5.370301917251372,-7.886072274190423,-0.8560033297753847,2.6950657835760183,-0.10648752294602365,3.36825880842867,-3.8272429231483946,1.4963102964550234,-2.5712690317976676,-0.7021901553324542,0
CHEMBL3931425,0.3099510750781102,14.776912074606178,2.7707660706530053,0.2999542208088947,0.8723865183511685,5.389559160790216,1.9307612508938168,-6.455935377601334,6.20274626405285,-7.08145745485996,-2.270021288977393,5.572483251407182,-3.081143469493656,4.098607519579305,-1.935620231965293,1
CHEMBL4754910,-6.164500283512322,-18.12552999634005,-7.961873730237868,11.869790405709955,2.5749835188390935,8.826398027437051,2.4856485088248204,-3.0916447014351127,-2.6923649598771897,2.476098271066992,-0.6474516259534039,-2.199427048719279,-3.8081942515992133,0.7710330154926527,1.1593685751223994,0
CHEMBL3353593,5.95655157115544,-4.930133706367145,25.86038320465101,2.6861572760849475,-8.188394942121768,-2.5975708452223896,1.6324295781057157,5.8201038817408435,-1.4641288408324458,5.068143956706193,5.086217942581134,1.4014605897964463,-0.6614666419763482,-2.5923341437495706,0.8604287722497939,0
CHEMBL3682554,14.230887743464029,-9.29081136025771,-2.0310285942365276,-1.7935123937930548,6.717575860833374,-2.751643949150797,-4.079812861104892,-5.4519780396356445,2.523929590751629,1.4907888588124685,-0.36589437227061183,-2.5299348344066455,3.709456283002659,-2.656813907131555,3.7280898811345224,0
CHEMBL4238340,-13.351066552408605,-3.096111683721796,9.835153751152276,2.740129358522302,2.6187288225789045,3.8125243757906135,-6.985523480760167,1.9394155138036318,-0.9895998985956378,-0.09074653928593344,1.9939246346415413,-3.092122619219983,-1.3277466843605683,-5.030066885827113,-1.5620387530265065,1
CHEMBL3944172,-4.761974576522191,23.05699845611339,7.069553668687989,4.129201391311027,3.1929995858559987,5.383787404992556,-0.7780348277629456,2.2358594902410136,2.1167678103535335,1.1490191774873932,-3.8664080605289737,-2.6172088856864955,1.4891824349883334,-3.4904854950322535,-1.267815919064662,1
CHEMBL3353604,9.236482048153468,1.2959074067848955,13.697979410707267,-1.3793888135743197,-2.8347563615719067,-2.8603621506137933,1.343027265226578,5.817728195933857,0.24805129146574553,1.9188161823056786,6.462959539093805,2.8545323443880117,-1.7355313151954024,-1.5188013829812677,3.1702577855194827,0
CHEMBL3682580,19.936656684154396,-0.2805508579086688,-2.7206641073635915,0.07313670016026243,11.169024052469835,-0.5894503637971051,-1.5966859106611815,-7.240972104255984,4.191534067273134,5.863864598079351,1.3053610869675225,-4.14821786126969,-4.450417750046401,2.728991907687859,5.197499549174931,0
CHEMBL3682597,13.024458075722206,-4.416945314400109,-2.614170747481516,-4.96908980317648,5.49849845621518,-1.0055927133828986,-1.5101496660860623,-2.1772724857558976,2.076550594534101,-1.4102665360068087,-0.4581026025983088,0.3076290067753429,2.3505585390312005,-2.2209659805769406,0.4963680262334713,0
CHEMBL5273282,-43.85243887262336,3.7304569138340016,3.3602972125046797,-9.65846964929939,2.65681249176395,-1.1547706058468155,3.107611538173317,-0.3186840561033978,-1.6624873170790366,3.6251674872741884,-1.304319014237442,-1.408308502701368,-1.1350778285869263,-0.2538806070316875,-2.7896131785026386,0
CHEMBL3682579,23.437565386315264,1.3784917316501786,-12.361795703424434,-2.8086083893514022,1.3922895591131654,-5.530928268883986,-3.0933221228801404,0.03084002034576068,-4.23819758304355,0.699156803970114,3.2393010563963327,-6.221122874151061,-0.5243008452440687,-0.1533264496805752,-0.5769802045198175,0
CHEMBL4251427,-4.525548411580121,-5.317346691257022,16.714708492722256,0.9145219115495187,-13.873319415500582,5.327212867964741,-2.935471085295916,3.358491563763298,1.6523244476674708,2.1655603153116134,1.6141305672818655,-1.9055358565393499,2.2463502920040264,1.5267109083708805,-0.5776543953131992,0
CHEMBL5274341,9.962896053587977,-11.004600092959544,1.078991616212523,-0.6568676476510179,-5.5727828721136845,0.8054882894271047,4.9237799238641395,14.773438792843786,-2.4001714074611282,2.518639944431731,-7.312541152449101,0.5060581464263431,-2.339233695144859,-7.668512899392727,-0.35196959402797867,0
CHEMBL5285119,31.38781052184618,18.291269356447184,-15.998591715013275,-4.521409192598594,0.7869691540410492,-1.334951120299408,2.1935114304291106,3.971740443491738,-13.403932599648698,3.372103967722432,10.335024758100902,-1.8667361010786963,-2.8916714733734157,3.736384365734608,-5.465965311882611,0
CHEMBL4247089,-3.9594899630623983,-3.910987472791913,8.779184631462643,-2.386289379533622,-2.9695608364986485,6.6798923201331,-8.243099547134028,-1.696112567277159,-1.6009379979126008,3.9381846748819203,2.4560593134852087,-5.237905394132754,-2.0763672817924723,-2.330336033436337,-1.96184726056923,0
CHEMBL3687405,14.203796715507297,-3.2886844191599276,18.70891891024659,6.463448572975404,4.403378656610105,-0.6420844956694414,3.5526005787107713,1.6653037481407005,4.492827769739727,6.720155629139407,-3.805136531613418,-4.17101195160605,-4.479682009539781,-2.893809291401902,-0.9494280111125889,0
CHEMBL4248352,-7.698332054677565,-3.665367597427226,6.380148344945148,-0.7152238537452725,-1.0797135393869688,6.7434821398116584,-6.490588737007894,-2.3748855129309963,-2.5319874751390636,1.6751598704827138,1.9700299373504109,-3.753068520672275,-0.5050763530137298,0.7683770788277882,-2.594704303229893,1
CHEMBL3687325,17.835026248889104,-4.70291802322535,5.591951512908475,-3.5607366246448064,-1.0715746550673937,-3.267527367702091,5.422508776730333,-3.6256671256745943,-3.934329629500386,-4.692753515112087,0.23252902086964955,3.160822689174085,2.321273550644375,3.0892950822090324,-4.278959325367547,0
CHEMBL5181908,-1.236686545814895,-7.849454699422415,-16.459839894491342,0.4510659364919085,-1.7922341938301671,-0.3464030466226072,-4.3283783565894245,1.3450735018582878,7.1566801095477315,-2.9281882896012847,-4.636107978554281,2.423725065198177,-4.633373658781886,0.809967930927816,0.7405285007225001,0
CHEMBL1289952,-9.451801850217846,2.7872284923159234,-15.901027866650656,-6.964127607048312,0.3774249886408527,1.999129460302242,-6.7908547034889715,-1.5018826278948352,2.517251670625807,-0.6542034603342652,4.251406575976859,6.792443215400399,-2.6029842802295993,2.3559799890998,-1.8311797482336294,0
CHEMBL3353594,3.9661154585271783,-2.0282267004055723,21.741769560558403,-0.24758437719410054,-9.88385188362242,-2.930849422285934,2.008660485624951,3.7753927041498905,3.690755977928501,5.854203078024851,4.04966065764728,-0.04326683662984712,-1.1217621607195383,-3.458670665089097,3.9917002567715567,0
CHEMBL5284452,-31.661550748628624,2.4827666218129036,0.00837152836626176,-2.7482540141766725,0.3854770427595938,-3.9296413371451453,-1.1691308392858577,0.9189977919736205,3.642703191122757,-0.4038972124270891,-3.436906250543299,1.876341734694095,0.40020295358114455,0.8643840419167235,-3.1819092662740123,0
CHEMBL3576881,1.7960395755800664,-10.98394763807949,-2.4427675762974057,-6.218927807115127,-0.8331041784068415,2.3417457695855375,-4.8835248106790345,0.06756262202919942,0.9343679715607943,-1.5830474762489009,-0.9645880016253945,1.1840880000385592,0.07665702519660013,3.011939329674302,-3.960611080208346,0
CHEMBL2442017,-1.6731283261321952,-9.595044187877514,-18.24902620487045,4.337803459571658,-1.2232410193778351,-1.473764463538291,-2.6392589422397092,7.380158573220941,-0.4407098788336973,-1.4018817214705952,-2.8073129397991163,2.113959543148328,-3.421598633290087,0.29906072517606624,0.6378992544421492,0
CHEMBL3682578,8.662703195779892,-8.462181732320957,4.098894954368893,-1.5920924391721691,10.942705026590355,-4.966806700142544,-2.88537570438586,3.960286848265601,2.277169363153892,0.6326969946628347,-0.27421663432350796,0.10873007628430037,0.9579895405086418,-3.67992953344766,-1.6997066950964126,0
CHEMBL4092287,13.55182792573987,10.771011269665866,4.913209713871681,0.9136376772499718,-5.752781129516804,1.0212857010307523,3.7963475490048553,0.4742587119069843,1.5878495864297864,4.093681854248077,-1.9734845927656592,-3.6376215551970623,-3.253005858733109,6.341466677750518,-0.4300786818788149,0
CHEMBL5281065,-30.284112769081577,-2.2073074574867793,13.479750451923286,-21.05356359243086,-12.992041356222355,2.257890918362871,2.650973858875684,7.91543508497395,-11.939948683106838,-1.0765458033523538,-7.637774226999586,0.31191592216690733,3.3482238489903584,1.3539481784343408,9.120509123865167,0
CHEMBL2442021,2.3430461540211174,-14.058907416877299,-23.536486886161256,5.269543457719186,-5.216133530737015,0.17841762256865318,2.6571604293546165,2.451400684769503,2.9112725450116006,-1.6374010292805177,-1.8748055791810376,1.8756493502236609,-0.3108265726660213,4.805501079823283,0.33183299059127935,0
CHEMBL3953123,18.06623758223029,12.845033327170784,6.805238799744051,0.6915271859469151,0.43174804963772534,9.161899579156279,7.963099979214071,6.322226023878957,6.546789866562836,1.8299399714182805,-7.3641839815391545,-3.9775675885981103,-4.908817429895609,5.811415103368196,0.27159305856101035,1
CHEMBL5281922,-17.41680827915486,1.35083194620955,-1.6720390193998176,7.288596565210351,2.8554054159185815,-5.4869650534357985,12.289129586600337,-5.697462673548004,4.4735212057953255,-0.5878819778226371,2.472965010103168,4.556866688189769,9.092937598851401,2.854553984611353,2.0796944097702825,0
CHEMBL3687384,26.705609070298816,-9.24639534754245,5.098043642395997,-0.861502396639226,4.740361872631201,1.7916966860632124,4.19629382620341,-5.917944541878502,1.2165061674648545,0.7469785845947966,-0.4446431637031878,0.8881823974108575,-6.8213859684030655,-0.21500132121933688,3.897485577104822,0
CHEMBL3979103,-7.955083560212427,-17.74743536837231,-2.1764129325065436,7.737725693605454,6.238767023893595,3.9181002366988533,-2.5967278785055057,0.8648636407259924,-3.4761701312954862,2.4391963636573624,2.125956951157415,1.0015548725081909,3.7194688779755007,3.615317060874344,-0.09495467662255265,0
CHEMBL3235979,-5.504062661208548,-5.59926085693507,3.3967431382729187,-2.1806723192824062,-7.8814038419419505,4.0698507894281075,-6.224423537578498,-0.3577899629358215,-0.08846622778710192,-2.3068954845294853,-0.04008128008013288,1.2352431237038686,2.2195993408666657,0.9727840131752873,-1.9864861050824218,0
CHEMBL5273671,-46.54408506287485,2.745994298862201,2.015099247187974,-16.32360987138355,3.4310101740930294,-4.016410897367271,6.579573162513704,3.0022467110073707,-8.7836250984893,0.7419812588036622,-6.8872391160980495,-4.954575492093468,2.18819613958586,1.1912881961665611,11.178884441744582,0
CHEMBL3687352,16.011876809753648,-4.166400598266657,-8.662702141272598,-4.307163236711439,3.413066558752947,-4.207604074314538,-1.9301980638177485,3.535237432826003,1.2911213736278988,2.1873925774896996,1.9411226168117874,-2.383254029085152,-0.9484203787691433,-2.2492237949870093,0.18465915838938418,0
CHEMBL4647464,3.0067478682760798,-1.2384821322669577,-9.562518931672619,-6.435724231531442,-4.371486451184186,0.6664048277817799,-6.4293561198646305,4.359463350230466,1.431354283968747,-6.252458311417585,0.9095883316009477,1.2846454233794815,1.4385433297493195,0.7841590643643206,-4.131615086812462,0
CHEMBL3687340,19.9352380542456,-8.028114694202134,-0.6337060670328051,0.17137571706698174,10.304433455569448,-4.404511192160578,-1.279089539407832,-0.07848699745193906,-1.9090491672274885,-0.10347206719117741,-5.6238143017273545,-2.7805852449996364,-5.210042899140682,-3.9476690590665893,-2.743350044222957,0
CHEMBL4240425,3.8408803087798526,-5.693612442757099,1.2771961223173753,-3.8706594545221615,-6.86028239682528,0.9937295845478017,-8.859347956363191,-1.7290924036493258,0.3078579008166737,-2.1538187227027374,1.01020022662337,-2.7328272629084407,3.5900028649059657,-0.9738640757142638,0.21677957541529724,0
CHEMBL4249999,-6.875817502369499,-6.965190657326376,15.916871765774319,0.8681730389058725,-12.25771653422099,5.594442795638173,-3.2902673602983388,2.071893426901096,0.418443197467315,0.7787632830143543,2.9584539092207285,-1.0575961207483873,2.9178390170631485,-1.8197729313620254,-0.5596440926710641,0
CHEMBL3353577,7.443504038024725,1.6218150327533671,9.12547417472219,2.4645596741116242,-1.2555342394650502,-0.6192494108542148,0.144629999007727,7.575475672835687,-2.39105210106474,2.432017876770398,6.139157197484373,1.99370158995085,-1.832493297443923,0.2719835834806876,2.088942570347773,0
CHEMBL5290143,-37.92761836470712,-3.7325783998450794,-5.184932833539644,-9.745830283155392,1.2539275196005522,1.6707526013724605,3.217924448336969,2.7062426022962525,-3.8128159557473014,-0.19321948510199227,-1.794419336799746,2.548642505681623,1.3592623619650952,-0.20453176263055514,-0.6149945680907614,0
CHEMBL3967426,-6.289591003730981,6.861558610272023,-8.66739041226271,-6.902857462922322,5.43582655004277,3.2813106982293974,0.88942253075277,2.705258461630639,0.9195735714858447,2.944515494235512,1.96866536362473,2.5876812356155865,-2.5289025334098327,-5.463452578342528,-2.284676538377613,0
CHEMBL5270507,-39.70828730943328,2.9748894194673983,2.192470778135499,-13.420412449352026,1.4746174281304716,1.435833791551417,0.9865177688494001,2.2302057035474236,-1.7910268837976306,2.591860142777975,-2.1359304672479333,0.38208300181769106,-5.173318026755049,-2.390604150308194,-4.8739384829880645,0
CHEMBL5271247,-35.12368292539907,1.3295673604132212,-3.951222049652343,-7.056852055181469,2.1786778943951437,0.21759031286282676,4.017185182878158,0.5208980311320268,2.0082836505097665,0.939906423300393,1.7926749481680047,2.461003463199817,-5.623205429164859,-2.3135034331974453,-3.848482034029049,0
CHEMBL3687351,18.09979427589622,-5.803692599272606,5.983042859891896,-0.48294367869840105,0.293281318908497,-1.4358715457236322,5.922653139914347,-5.993284076241873,-0.2104223143095529,-0.8127099133808336,0.04642524830966545,1.223447535942712,-5.064532885782505,-3.1159654984411276,-0.03279982047323006,0
CHEMBL5286892,-35.98693048204603,2.5316351327124864,-0.08293925273390246,-5.740270361549053,3.2156241627556295,-2.413955854154568,0.3324384818930195,-0.3450743187860255,2.736170412673942,-0.4818155608428828,-3.9694407307377784,-0.6743721870459836,0.23386461927778396,2.0388154580463116,-3.5501646321517386,0
CHEMBL3936873,13.43817229856109,5.715358432021415,-10.734849819161342,1.4245170750067226,10.45518978403387,10.11359317890419,-1.5856313284635388,-1.2240943509765152,-7.8341630935307505,6.945318762506399,3.852451924420303,1.6578001226270358,-2.399705788694588,2.7905412216225036,-1.4489249068674153,0
CHEMBL3987098,30.216182495987187,25.912833039111298,-10.52769632560135,-1.510531500124247,-0.2966849212554399,9.286026294579836,9.659328326426797,8.815581151562453,-3.3978381878956596,-2.675264766609248,2.6164620233664984,2.6411541103563687,-5.456180364738244,9.951227220660511,-0.7448718783562959,1
CHEMBL3920312,10.31174730957237,26.68060409821809,-12.258014147602239,4.960238029547447,9.547603069774224,6.432620711926146,4.56959953277425,6.928363467107274,-6.793301536292937,0.6328998298502432,2.475178666252957,0.2914881494153385,2.73381943158823,-3.2363493536171326,0.350144543011086,1
CHEMBL3235971,9.511351579327124,-2.9008568812768254,2.716542482777422,-0.1662719894361081,-14.234978837437009,1.119271538501484,-4.938233162029233,-1.8200868226875937,-0.020738886579020725,0.20324858192392214,2.2346144280230487,-0.7407059528762169,2.072906595672072,3.297428063767789,3.3667831233199115,0
CHEMBL5279560,-30.598369809830956,1.144308085601823,-2.9478585489696267,-3.271876143031087,0.35384967307280024,-3.2480859953259134,-0.4815540137410521,-0.22675508737641614,5.431229665267946,-0.22081931234719276,-1.4539803359394923,0.3392149703292322,-0.41066080246901643,0.18437235372281727,-3.117696061530754,0
CHEMBL3687353,30.619654730827403,-1.1066305773017389,-5.9940228240314735,-2.9765461349364015,2.2926018049763197,-7.722981522147803,5.306889913674354,2.922725733685337,-2.9444737151338685,-2.633035644188556,-3.8773533281679966,-6.7361306658289335,-1.5740026437558587,2.9812644277031253,-4.294850693073565,0
CHEMBL3897467,0.5742412129741178,22.157051924803383,6.694848311575456,5.496523279479546,3.1367185494797227,3.9823220307214853,-3.607004765194549,4.177553219786019,0.7233429384195081,-2.7341108476783185,-0.3967699098608988,-2.4364122781494264,2.263627950213543,0.4332631205163468,4.152616361738892,1
CHEMBL4237740,-3.959316011843084,-2.5078846000988926,17.056106441145193,-1.1347885892427219,-24.674488720179305,3.7601160596081145,0.1154076216763494,4.289526514726215,-0.9981432129140916,1.923198136917367,0.9255906116511752,3.0397544750197913,-0.37365680268589174,-0.7308718035463302,0.6021124761782762,0
CHEMBL3894956,4.98689712469534,16.377840965017928,-0.49076119965336124,1.4837283422202316,-0.20882268813714489,3.611159449632352,5.205349442705028,4.564713574464591,4.1987212935528095,-0.3243340397802237,-4.501078234020932,-1.1697950548127285,2.2623220392843026,2.1207306402475257,-1.3172158253675201,1
CHEMBL4245270,-1.3102832962834257,-6.693634414859611,-5.444557378464027,2.474293262009194,-9.490763076691636,2.137288182301527,-2.3793189430139257,3.472276983610715,-0.6248122095239105,0.9454863696704238,-0.2907000136601131,-5.130809643152085,-1.8042988125969623,-2.602087158700839,-3.3996141585072532,0
CHEMBL3687342,17.49652545757478,-0.7224698479902587,-6.735150228330522,-5.856345043301113,5.50118829541821,-5.14769917473354,-0.028628533881046594,-1.0077164377755832,0.05803077589264103,-2.3259744022514335,2.671739709548246,-1.8435016651298946,1.9753772598784296,-2.11086145514803,-0.19665539389980125,0
CHEMBL4164465,-10.764354973278637,2.796603777095051,10.96479057116561,8.44942940168915,5.204872669653981,-11.068659573811084,-1.6435506162038296,6.629228478800831,-1.7963626181582026,6.839555141167297,-5.7811012781953455,-2.4081978303147022,2.859710915464288,0.5185001739948535,-1.0070186885516237,1
CHEMBL3577904,5.55420878117568,-5.543939039324305,-0.9226123418694627,-1.8584683918502682,2.1841461302605305,2.471156609410466,-3.2150286201167693,-3.4089224926748467,2.97921469306653,0.987872798714252,-3.5568326969480566,-1.2818247171302555,2.3229403550990995,2.7490231473616986,-1.5106985534810606,0
CHEMBL2442033,3.5535150461153724,-16.762913704438162,-23.032792773596952,6.195071094267758,-6.265103788996032,0.7425349954899177,2.0956555184819416,2.952772810078714,-1.177622993228941,-4.5676136741377364,-3.716457562146535,-0.387456577256191,-2.8950235032343534,0.20573223176227604,-2.074652338212697,0
CHEMBL5277700,-42.910912087070905,1.675528211460951,-3.1403869291946758,-9.00107472798586,3.586607388095195,-1.7257100588463143,2.5964442836229384,-1.3595414576711315,-1.7424008959086692,1.2806209609995864,-0.21034164591922466,1.4684932157524895,-0.7236217256928157,-0.21011221364171537,-1.5847283243728993,0
CHEMBL3687380,22.20197729048728,8.201986329379817,-8.996758133698869,-4.6794032869093565,3.0244120265290806,-4.577472211817665,3.815839756492245,1.1777809884027133,0.20682200435323703,2.7949764757011466,4.100265405994353,-5.50723390148469,0.39174755188008525,0.69240667056571,-2.282338316603602,0
CHEMBL3958453,-6.517484859977913,13.41447179817647,1.532473381751518,3.412904273775246,6.34222248308969,1.44293336040141,-2.9890045246369565,-1.3331072496455703,5.397046590542189,-3.46773794584864,-4.466028128818611,-1.9921809396159273,3.7772094053820418,-0.48321884917311647,0.7921450640920565,1
CHEMBL3687379,18.8851989267067,-2.6603724226473306,-3.0718516908296096,-7.836239577346428,1.1339198817849654,-1.6543464442722842,1.0401895781484207,2.1133405528368945,1.3770933295970904,-1.6255539385714926,-4.338504384945284,-5.3073112850141255,0.9442995886393872,0.05398645426615131,-3.488585727442498,0
CHEMBL3218118,-16.207471945372106,7.864132966501113,9.631327871927438,8.756432965705619,6.418857634770883,-12.4349434995024,-4.386564378658025,6.456794525809903,1.5945784212125764,5.738353082649669,-3.789324444424013,-1.8082568763617404,0.2913388663108054,3.4596148478949194,-1.3315691973618182,0
CHEMBL5290716,-37.1823145268327,3.9680329533187786,2.3503148358192125,-5.200160851236562,4.246040508400306,-0.8308348039255121,1.0928501578244623,-0.1904916778279347,2.1200976477169133,3.381536406734055,0.49480222330825074,2.461270783634728,-5.096114719648425,-0.9235722691143571,-4.46074517067815,0
CHEMBL3687391,30.56134664440013,7.347833106352797,-2.8494547549372093,-6.402605463424889,-2.0837905784938444,-5.444753823209514,7.490184123038621,-0.861567631269739,-0.7806055620217925,-2.4886687007462913,3.4844089322249636,-3.98780605819258,3.9486710520541792,6.299682356857227,-0.3295696441197432,0
CHEMBL3687329,8.592791011054333,-3.1760582525447294,9.138074410989097,-2.264261123047319,1.639224176412075,0.23849738607944398,2.238121534541934,-3.2637683450941024,-0.13917886385978762,-2.4092282902942164,-0.4709144903431015,6.493704451410944,1.101033356192375,-4.470559439303348,-3.1099680579759577,0
CHEMBL2443075,-1.3227273119928036,17.866030373548462,-6.881439511877577,6.175370254786768,-9.244088257044957,-2.356599741668902,-0.28522301785874654,-13.57883040524834,-4.600239515431153,3.265946551532847,-2.808903547065596,1.5165789007783654,0.6649568601461717,-0.8867548779368246,-1.2912857436996579,0
CHEMBL4244629,-9.768327840234294,-3.3370684944776805,17.944038744337988,6.201282602201004,-12.778631227489905,-3.3313690527573403,-5.933984616213463,11.375998724901857,-4.891094449677993,-4.820519800664854,-1.3466005214033951,6.820484144012773,-2.2293273550554518,2.999814891726296,0.39039258275898236,0
CHEMBL3687367,10.383105212847372,-4.077423292623197,5.7385063398401766,-1.1104687867557896,12.543367689632754,-7.986697619224235,-3.39964708773995,4.3321343029637225,-0.2279197681266029,3.123198302020721,-2.021414379527248,1.0266785634524231,3.5716051104299917,0.7844171834179063,1.4607939120495097,0
CHEMBL3908930,-8.678101503807751,-14.728024333768223,-4.85634609083663,7.368932684252572,6.738068652296287,3.5967084581800304,1.3686081321388686,1.8786326527154842,-0.1717773827460404,-0.47930876001693995,-0.2165319368623409,4.1675931193185445,0.99544299201231,3.095059662000217,1.223891923479551,0
CHEMBL3353574,-2.739312535466182,-4.304521109889118,11.012443027362293,1.4307733568931982,1.329982608955838,-2.395197616778993,-0.0472755168672009,4.552612394019564,-1.4642978075065904,8.424499039781372,1.9722038388228915,2.277283015683143,3.3490257731409443,-0.3962845284491409,1.536024087397838,0
CHEMBL3682569,20.598420272013055,-0.22737529249116856,-10.61407839582263,-6.667476080509164,3.0823333309683707,-7.4026568772796635,0.19361244381341686,0.7752630247236685,2.2282611848997718,-1.4622882544155433,1.106818293136327,-2.674338436216972,2.9346665515269303,-3.5298008900636946,-0.7810302608781746,0
CHEMBL2442020,2.83421463020424,-14.752264396918537,-22.952382614400623,4.748654063410278,-5.124579636836265,0.4242647481831729,0.7454106456694215,2.4867270282539913,4.05888650028955,-4.891518408235626,-3.0710093803706906,2.0905293044068487,1.299164518210524,1.687784840857512,3.8897425310426486,0
CHEMBL3682599,15.037302563902733,-2.9161673655768827,1.0265128429963757,-5.40910954157812,9.417217736237133,-2.7623223670117327,-3.492628600144825,-0.10481358287115435,1.3046392322064708,-2.156962074692166,0.16256730422583798,0.21684969238044202,3.2140608131912605,-1.6030780851894308,-0.12933742526282777,0
CHEMBL4749804,-2.38113621845772,-20.01640621591512,-4.21364570867184,6.548117771879184,1.6219865297444829,8.453745159930635,-1.4376532502385775,-0.1712151882266647,-4.387335772896626,-0.5777510820938163,-3.0988689082824252,-4.454667081532496,1.6028682472063223,-0.6461335438832345,-1.2890454506651028,0
CHEMBL3985375,-2.5305182133833024,8.492170640060438,-9.177200144793877,1.5230028923751813,6.2115942410281635,2.7212932972209622,-1.4325330795780855,0.6638360491316808,9.552508392369731,-4.225984690213454,0.7536702419141714,-0.45371554903664657,1.354580927438227,-3.48772109254982,2.0393802315849436,1
CHEMBL3682614,17.61779168093086,-1.4077522898956318,5.721133321355665,-5.394553045565235,-1.5018700392160402,-1.6590566999196374,4.811760372852131,-3.3883595634646726,0.2379283975895455,-4.501831144476954,3.3961506692478176,3.8655265244788786,-0.40202744794251855,-1.3146212576252037,0.8688998239453242,0
CHEMBL3687333,17.819745018058097,-6.890539414516073,-0.7848002065855014,-3.1713506842604446,7.455302489869358,-5.410513775733182,-1.59528282668891,0.4969428734431308,-1.2205478566268197,-1.5262339935112461,-3.1088335641894886,-0.11024688018979437,1.8689961231873515,-3.508351272195352,-2.1578251859212796,0
CHEMBL3981569,1.1105252391310982,-15.045694978112936,-10.600984548212011,-4.859014314673025,0.12667552381575833,6.9630107189276185,-4.262452499951254,3.6846748295535403,0.2631838863550029,-3.7676515153257837,1.5573911503740308,4.582078410283691,2.5014781294662067,1.5569630694905086,0.666663122007358,0
CHEMBL3353581,-7.145054688565723,-11.932510790940826,7.022756764271401,6.723395497643851,8.257761852921131,-4.294918608574009,0.5712497917979101,3.3929628023391816,5.069280332109904,3.8699700542384927,5.625657807157394,2.8989698927992733,-1.6007396046761777,-0.2099322709439452,5.021965854293666,0
