Molecule ChEMBL ID,GETAWAY_18,GETAWAY_19,GETAWAY_20,GETAWAY_21,GETAWAY_24,GETAWAY_34,GETAWAY_37,GETAWAY_41,GETAWAY_42,GETAWAY_43,GETAWAY_54,GETAWAY_55,GETAWAY_56,GETAWAY_57,GETAWAY_58,GETAWAY_59,GETAWAY_60,GETAWAY_61,GETAWAY_78,GETAWAY_79,GETAWAY_80,GETAWAY_84,GETAWAY_94,GETAWAY_95,GETAWAY_96,GETAWAY_97,GETAWAY_98,GETAWAY_99,GETAWAY_100,GETAWAY_103,GETAWAY_104,GETAWAY_118,GETAWAY_119,GETAWAY_120,GETAWAY_121,GETAWAY_145,GETAWAY_147,GETAWAY_148,GETAWAY_149,GETAWAY_150,GETAWAY_151,GETAWAY_152,GETAWAY_153,GETAWAY_168,GETAWAY_170,GETAWAY_171,GETAWAY_172,GETAWAY_174,GETAWAY_176,GETAWAY_178,GETAWAY_182,GETAWAY_185,GETAWAY_186,GETAWAY_187,GETAWAY_188,GETAWAY_193,GETAWAY_194,GETAWAY_195,GETAWAY_202,GETAWAY_203,GETAWAY_204,GETAWAY_205,GETAWAY_206,GETAWAY_207,GETAWAY_220,GETAWAY_221,GETAWAY_222,GETAWAY_223,GETAWAY_224,GETAWAY_228,GETAWAY_229,GETAWAY_230,GETAWAY_231,GETAWAY_232,GETAWAY_236,GETAWAY_238,GETAWAY_239,GETAWAY_240,GETAWAY_241,GETAWAY_242,GETAWAY_243,GETAWAY_259,GETAWAY_261,WHIM_101,MORSE_1,MORSE_2,MORSE_11,MORSE_22,MORSE_33,MORSE_34,MORSE_37,MORSE_40,MORSE_41,MORSE_63,MORSE_65,MORSE_66,MORSE_75,MORSE_83,MORSE_89,MORSE_97,MORSE_107,MORSE_129,MORSE_130,MORSE_139,MORSE_147,MORSE_150,MORSE_161,MORSE_171,MORSE_193,MORSE_214,RDF_36,AUTOCORR3D_5,AUTOCORR3D_25,AUTOCORR3D_26,AUTOCORR3D_27,AUTOCORR3D_28,AUTOCORR3D_34,AUTOCORR3D_35,AUTOCORR3D_36,AUTOCORR3D_37,AUTOCORR3D_38,AUTOCORR3D_39,AUTOCORR3D_44,AUTOCORR3D_45,AUTOCORR3D_46,AUTOCORR3D_47,AUTOCORR3D_48,AUTOCORR3D_49,AUTOCORR3D_54,AUTOCORR3D_55,AUTOCORR3D_56,AUTOCORR3D_59,AUTOCORR3D_68,AUTOCORR3D_69,AUTOCORR3D_75,AUTOCORR3D_76,AUTOCORR3D_77,AUTOCORR3D_78,AUTOCORR3D_79,BalabanJ,HallKierAlpha,Kappa3,PEOE_VSA2,PEOE_VSA6,JGI1,JGI3,JGT,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,heteroatoms,rotatableBonds,satureatedRings,ringCount,is_imputed
CHEMBL3577905,-0.701043848,-0.138307607,0.7674833752275573,0.417519096,-0.443679184,-0.35314819,-0.525175081,-0.233527584,0.2676186072854103,-0.386710302,-0.445318112,-0.225386831,-0.391585821,-0.433087782,-0.451968467,0.1789983933223879,0.5645938767975203,0.3398885702375598,-0.766032609,-0.307471452,0.7551133826317397,-0.084753337,-0.541767967,-0.399141272,-0.410814828,-0.614980937,-0.52544953,0.1242760508107889,0.4994829403423778,0.1037989943335425,-0.343234931,-0.736840353,-0.321379027,0.7258068655350506,0.400698821,0.4484569501871399,0.8558636044699383,-0.136816699,0.4147582730522979,-0.139798829,0.4906852362873709,1.284441756162568,0.9126517590048814,-0.371036945,0.3102304207715187,0.4291350937444568,1.0125292354259707,-0.151891081,-0.585335244,-0.682181802,-0.254693044,0.1745130067061964,0.1414857422418615,0.7452967840739216,1.0261964117647902,-0.497747768,-0.805139688,-0.921488813,-0.542242238,0.5111994740235472,-0.234180009,0.3155467711422785,1.3326573237972408,0.8823799752402304,0.3183498365451875,0.002191824,0.084110044,0.7239305233847821,0.949681662,-0.286796076,-0.637635386,-0.656857288,-0.90855786,-0.691094046,-0.286796076,-0.618826194,0.594788836,-0.232846737,0.2983354278857557,1.343687533449729,0.926183871692848,-0.294116329,0.068090155,-0.075835742,-1.657479713,-0.267655725,0.6370032134701751,-0.796696589,-1.868111422,0.8636775269582438,-0.94790649,-0.488058341,0.1970357803955143,0.094742807,-1.775779208,0.8628626063986856,0.3973286437303286,-0.524475309,0.0456465184077589,-1.875040639,0.728052881,-1.564682973,0.8960318861852641,0.378397857150594,-0.610170191,-0.386497972,-1.768209784,0.7639732647532916,-2.186005278,0.5324811561276738,-0.752941057,0.7567420090006378,0.2326916211293333,0.4683696519701324,0.8097916820540613,0.7797476883715904,-0.386868329,0.7636282119446925,0.2996784543359163,0.8753225784224374,0.8315936353039435,0.8503221746979887,-0.355235039,0.099915567,0.4374557981693152,0.7824039588239772,0.8452486087527668,0.4188602157533264,-0.330944056,0.9322651848830306,0.3945772148624688,0.9830269591876476,0.2799338264783905,0.1865091668728749,0.2371965869495051,0.3760663195387271,0.8413496924138248,0.8257888392438173,0.4111533073982075,-0.093784029,-0.968520481,0.070873183,-0.147782915,-0.139139886,-0.585939085,-0.069166303,-0.640047184,-0.6299148569524761,-0.1863524323197387,0.9480056976871792,0.6956533720681974,-0.2902484040744897,-0.2658631416503938,0.7071998640798028,-0.4990871544247903,0.2657666502650008,0
CHEMBL497318,0.5891985585790278,0.081182856,-0.830310935,-0.944542412,-1.170299811,-0.733431807,-1.644924603,-1.3679787,-1.241095821,-1.698204002,-2.006654591,-2.585551115,-2.609111103,-1.93684214,-1.484201765,-1.752766446,-1.821846218,-1.269474116,0.054517735,-0.318392341,-1.125943146,-1.849149835,-1.24214341,-1.91136368,-1.635999995,-1.248296388,-0.811372769,-1.221579372,-1.564155607,-1.82680883,-0.403727953,0.543536969,0.1261973861737277,-0.749717439,-0.974967451,-0.197558128,0.1022511842908766,1.4616997338269184,0.777287513,1.4728028027835895,1.1673977286103383,-0.173242208,-0.36766651,-1.608033406,-1.640814818,-1.52597273,-1.507553409,-1.479372818,-0.585335244,-0.917631053,-1.478199854,-1.515210094,-1.158592776,-1.43047238,-1.284822739,-0.353261731,-1.247628223,-1.353808528,-0.429365512,0.1086898953919561,0.7111521504103161,0.5890469260685068,-0.55525653,-0.515014241,-1.250450075,-0.758776915,-0.276722479,-0.681466551,-0.981884799,-1.076995606,-0.439104778,-1.347507878,-1.200045149,-1.507671293,-1.076995606,0.9190464880721844,0.7410250516013648,1.3961639806460582,1.258289356188601,-0.126748664,-0.416801451,-1.259126992,-1.103670229,-0.931432776,1.5051592423839666,0.4235085599661182,-2.552354831,1.079000882131689,-1.060771929,1.4263324522944172,-0.686462137,2.209552792826385,-1.355384345,0.9112113224371318,0.1100145949871604,1.3749868087264137,-3.045120343,-2.553529929,3.4711262128766123,1.0764060380537273,-2.394998366,0.7724914587910774,1.0397498895187114,-3.202667883,-2.227625343,1.4560548561862192,1.3791397179383702,-2.270971339,-0.720377393,1.0514429467136648,-0.861128937,-1.62203796,-2.333733673,-2.006607282,-1.8664944,-1.526737428,-1.441940914,-2.089867027,-1.630442401,-0.885674929,-1.193572953,-0.866657695,-2.128698516,-2.168212893,-1.694565335,-1.466826105,-1.304693814,-0.536202926,-0.816650497,-1.639808849,-1.442500433,-0.714714675,-1.21135981,-1.002972189,-2.457167304,-2.021509218,-1.80861257,-1.571509231,-0.855869794,2.989474845543983,2.042465690069336,1.9828607490702448,-0.835653652,0.4954481655505581,-0.091560535,-0.199385779,-0.237385345,-0.6299148569524761,-1.3812003807227695,-1.3313903548400827,-2.39229213923905,-1.25873032379243,-2.152385687466208,1.591537743827778,-0.4990871544247903,-2.894440427431554,0
CHEMBL3687358,-0.837511795,-0.03433844,-0.053005595,0.4277601597009995,-0.070149667,-0.315119829,-0.450525113,0.1030678023095596,-0.282068045,0.2004654805160438,-0.933235762,-0.79754787,-0.716101716,-0.772645218,-0.157044668,0.3546133786701858,0.5972848369945614,0.5593471183308334,-0.844715519,0.096601442,0.04586256,0.087247579,-0.984110352,-1.335278953,-1.176555557,-0.868307117,-0.311007101,0.1571017928262396,0.3477448118660143,0.1159411819085111,0.0150698918841017,-0.939005193,-0.004006661,-0.126042218,0.4376790966090768,-0.585167175,0.656632735,0.2666923032739494,0.1934741913852865,0.0103769330015268,1.0724205367053612,1.2307376101088632,1.845765074000831,0.6715152564014776,1.3848061061293484,0.8587080804417139,0.3219296646927538,-0.357557266,-0.509671274,-0.62331949,-0.444250438,0.5195350010514604,1.0458881899015149,1.7502949217736017,1.8024846978326352,-1.075691914,-0.805139688,-0.705328955,0.7800279851409916,0.1137212651248504,0.020332495,1.3157759091581984,1.3364407182936182,1.98865039665392,0.5096668988935018,0.5507971935504378,0.938713388,1.5651893354959112,1.7036703245406015,-1.292504569,-0.935431299,-0.656857288,-0.762814215,-0.691094046,-1.292504569,0.208567295865676,0.0169774497562828,-0.225162724,1.061601548248874,1.0779460520243749,1.9021059607695583,0.7536894519662777,1.3996096381854788,0.6535256628917563,0.7781029529783516,-1.704340265,-0.646006608,-0.899572854,1.120090145,-0.312246697,0.8284139917758813,-0.256973528,0.2707456506843747,0.2498718247760508,0.8165493484911049,-0.771957177,-0.470176985,0.9070506940451653,-1.426844753,0.9123138026059951,-0.716861868,0.6632443686743291,-0.946259297,-0.517409524,0.8875604145241246,0.6677969617828853,0.7729585849977662,-0.716013445,1.4995057879311762,-0.578584691,1.0769709629846596,0.1415402928908955,0.7111776929899623,0.9280082254162064,0.8097916820540613,0.6318960783298343,-0.140227984,0.123831073135308,0.8719253410091327,0.8496769836599487,0.7640880823739759,0.7276807554313294,0.2185325564866233,0.7576728206709477,1.0189161070989297,1.0425190002151914,0.81496773,0.2503196613423281,-0.26471136,-0.1031036,0.7939419210034465,0.6844586027697449,-0.235890342,0.8137131675921636,0.5620489709978672,0.8775200267898567,0.8130078500362905,0.6962051597886126,0.4910556651376903,-0.981488422,-1.032043396,0.1715176983303846,-0.835653652,-0.184959104,0.0125191595345206,0.1418658494511361,0.04188118674939,2.3445567419422484,1.0084955160832922,-0.1916923285764517,0.6956533720681974,0.1939925557844803,0.6773981312575134,0.7071998640798028,1.5799128391663746,2.372571368729371,0
CHEMBL3235981,0.4031059037284074,-0.230724644,-0.042209687,1.318732725014448,0.094062366,0.1412205112559605,0.1839996155797747,-0.00913066,1.2968191476455797,0.4977988501104834,0.4817254226611109,0.8474151162268859,0.8523917758063182,-0.093530347,-0.193910143,-0.277600569,0.1723023544330279,0.6081156845737831,0.7289426751636372,-0.099974561,-0.23167037,-1.133404086,-0.320596774,0.032922273,-0.359765446,-0.614980937,-0.632670744,-0.499413047,0.1656590576943789,-1.214842576,2.206778615504294,0.846784229,-0.101659697,-0.164071195,1.5248992141689806,0.6207276376599095,-0.460792578,0.6158827862277398,0.1275597840802191,0.3536358168623535,-0.324535661,-0.196258271,0.833083957,-0.466190519,-0.494200539,-0.083048083,0.9640661076552188,-0.039709526,-0.20701539,-0.093558676,0.1588867223165265,-0.391676933,-0.291873764,-0.373670215,-0.071314613,0.3691684509370608,-0.362651154,0.1593104762449227,1.7260424539072554,0.4156034490985437,0.7276789364143513,-0.165032073,-0.366086805,0.9224094970676991,-1.116528131,-0.900352494,-0.817971264,-0.631980738,-0.066932265,0.8625850582963113,0.057221743,-0.380597053,-0.179839635,-0.078661111,0.8625850582963113,1.8363740526932468,0.6054890473150926,0.9043871601973388,-0.133203494,-0.306862335,1.1767190945603014,0.957320688,0.1749835163510252,0.6114471202757933,0.5798980369513776,-0.808403918,-0.181625177,-0.064600382,0.9941672671890336,-0.907825535,-1.353207783,-0.312920377,1.441077876903425,-1.076889513,0.1476284034267768,-0.358280152,-0.559260693,-1.200826849,1.3373055283884725,0.9999900644786548,-0.440176065,-0.246772629,-0.217059227,-0.387582368,-1.152451961,0.5889711723425525,1.035177604958324,-0.339306384,2.306953150879649,-1.770075367,-0.889583414,0.8114266059881704,0.5371827577679149,0.4153344319571238,0.1130071399140717,-0.210858099,1.0518670154033591,0.6484647269590033,2.074613713000298,1.063390273347354,0.8390942522961621,0.2643687270906175,0.062050485,0.4174535516279667,0.1379156390237557,-0.472268594,-1.032165901,-1.673851668,1.2255243081395322,0.7469886654698864,2.4952355691640107,0.6024986617922815,2.4538858508601584,0.4670174888026069,0.4856131159276644,0.6581340298674871,0.1894873177305342,-0.120172021,-1.015674509,0.5557056188851489,0.6703707259642085,-0.021253907,-0.120603827,-0.833351646,1.1322152300047132,-0.574192763,0.8940166681750191,0.8573209424948863,-1.3812003807227695,-0.1916923285764517,-1.3629769688033009,-1.25873032379243,0.3629777069548776,-1.5036448352901353,-0.4990871544247903,-0.7876357089671842,0
CHEMBL3353599,0.5519800276089037,-0.484871495,-1.164984067,-0.760203261,1.220289099973206,0.6820683215889723,1.9009488820506013,1.910709691,3.1680928573913416,2.828062700187836,1.213601897232197,1.2765358951756929,1.8259394603694263,1.410224011672421,1.1701124280053117,0.2141213903919475,-0.285371088,0.8519585157885315,1.527012188003124,0.085680553,-0.899805203,0.020666579491154,-0.246873044,-0.399141272,-0.359765446,0.0183345145935742,-0.060824267,-0.565064532,-0.653726836,-0.19489882,2.4952837978067373,1.1753020945494528,-0.215588238,-1.031131869,-0.871422678,-0.262159636,-1.171093939,-1.184388148,-0.752868371,0.1605526946906385,-0.945844791,-0.779331856,-0.345966201,2.272577565543868,0.8805359521066798,2.125397656600293,3.102501620539653,0.0537751033173599,-0.030466125,1.1425498899960471,0.4173740765329652,0.7937832529669266,0.6502121190504164,0.1236484514761807,0.1696024409313051,-0.208775695,-0.141406886,-0.056849382,1.2852857127775177,0.033219349,1.1573753725192557,-0.485417968,-0.521205979,-0.078328549,-0.533011091,-0.219020019,-0.371678407,-0.513214789,-0.100819396,-0.933322965,-0.339839474,-0.242466935,0.4031349443090125,-0.282805423,-0.933322965,0.2940046670803833,-0.59293457,0.8480377328542554,-0.828949919,-0.714332606,-0.489631458,1.3483597909794476,0.7547638150183803,2.056143750090525,-1.121513291,-0.155663681,0.076112194,-0.145944405,0.3847569237995148,-1.135835915,0.3949667756561403,-1.902540644,0.3504726532417139,-2.052569389,-0.844884703,-1.096136769,0.091898789,0.5510761994125631,-0.140352379,-0.682316256,0.049589609,-1.318970875,-0.723448165,-0.015411185,0.3711015851640005,0.5249252184222815,-0.837460488,-0.029240375,2.1543029288683075,-1.902428038,0.8557259874038083,0.059513397,0.9939194627257892,1.6881797122693305,1.8866405199067704,1.504220577576194,0.5722885673885614,0.6740566125113787,0.6391469464301971,2.345670011471792,1.1766220169459998,1.8110132922868185,0.4532556636910505,0.6669476822594861,1.124636163267951,0.9048110371257252,0.4667376188289701,-0.030581263,0.033335774,0.420030101799632,-0.044723962,1.6328522055089636,2.479421700794165,2.158892401295643,0.9251192825813308,1.582689302611759,1.932510623948899,1.3700402929556763,1.141689149587764,1.2495711710809077,-0.104608837,0.8236860292636513,-0.835653652,-0.861771573,2.31185873074509,1.384258142630094,1.9933820838306664,-0.6299148569524761,-0.1863524323197387,-0.1916923285764517,-0.3336617983675517,-0.2902484040744897,1.935079828468056,0.2650309242058152,-0.4990871544247903,-0.7876357089671842,0
CHEMBL3235980,0.092951479,-0.404006588,-0.841106842,-0.115016231,-0.218151928,-0.027794429,0.0346996793649205,-0.707254424,0.1623594611122111,0.083491306,1.1648101322607918,1.7056566741244996,1.2309936531364165,0.6340927300156486,-0.267641093,-0.909814516,-0.743044531,-0.245334225,-0.024165175,-0.624177234,-1.064269161,0.164925413,0.4535023993039134,1.2571023180794652,0.6612221935698481,0.4405448154456009,-0.168045481,-0.729193242,-0.593031585,0.392783059,0.5688137095291174,0.1813249631459415,-0.32951678,-0.901833347,-0.1244211,-0.283693472,0.076264549,-0.385129932,0.1040189243284098,-0.114769535,-0.443257151,-0.779331856,-0.060245457,-0.759925464,-0.896416019,-0.622767989,-0.023370121,0.2033505103117379,-0.383564655,-0.829337584,0.072724271,0.1391261354912975,-0.461449223,-0.767380825,-0.499611599,0.94711259674876,0.3010816481018867,-0.489169097,0.070517134,-0.067408045,-0.214347866,-0.614353756,-0.971429924,-0.194778067,0.2035595991361989,0.06413114,-0.476129926,-0.750746688,-0.448162488,1.221766662858764,0.454282959,-0.380597053,-0.61707057,-0.486949734,1.221766662858764,-0.056738225,0.113279348,0.0309710363795589,-0.326955663,-0.900351643,-0.026432615,-0.899415771,-0.772533184,1.130415812539337,0.5055966043279322,-0.48835971,-0.222499827,0.2464208820431478,0.513851366,0.0322258818326496,0.608875791,-0.446706322,1.5087706149238074,-0.946254551,0.8670161165985294,-0.618817125,-0.226257309,0.080681332,-0.057686202,0.4676767775218168,-0.174091251,0.931106220214878,-0.742739172,-0.231789779,0.0213181052791891,0.032264034,0.4435018640143154,-0.243047086,0.5106560924890873,-0.18089341,-1.24914454,0.2509094868659609,0.4501852901568912,0.539083279,0.7147756081258809,0.8388883323882927,0.5311818432730073,0.021463531,0.8137307423643988,0.5761239728600684,0.801591167,0.6322929848905944,0.1663718659967506,0.4628161208336975,0.6136558917843502,0.5222889174327638,0.5272993772167776,0.2081845227395786,0.8170893472079361,0.071274301,1.065509921179311,0.8191070772327206,1.4937378933415075,0.2615215046473428,0.3136324420197079,0.5484410314063032,0.6146149533935495,0.7609969995162149,0.2855924595218774,-0.485879992,-0.701724238,-0.189824347,-0.120603827,-0.833351646,-0.339515102,-1.17302679,-0.296881346,0.8573209424948863,-0.1863524323197387,-0.1916923285764517,-0.3336617983675517,-0.7744893639334599,-0.2658631416503938,-1.5036448352901353,-0.4990871544247903,0.2657666502650008,0
CHEMBL3682561,-0.564575901,-1.074030105,-1.003045455,-0.760203261,-0.526137587,-0.551740746,-0.749124986,-0.33325955,-0.726495551,-0.650046251,-1.128402821,-1.012108259,-0.824273681,-0.724137013,-0.968085116,-1.050306504,-0.677662611,-0.318487074,-0.721070947,-1.159300796,-1.033432169,0.3646684124990771,-0.799801025,-0.759194226,-0.410814828,-0.361654756,-0.775632364,-0.958973436,-0.744769713,0.4947774342475414,-1.218057097,-0.627334398,-1.12701657,-1.038737664,-0.856630567,-1.381919104,0.7779036989341743,1.2599452325647271,1.6812565276996634,0.736226448,-0.003987638,0.1489826681699547,0.2797260608487139,-0.40413384,0.06409856,0.0215914909803921,-0.362612015,-0.226678785,-0.560113921,-0.593888333,-0.323623006,0.5549218722663593,0.037856295,-0.000681215,0.3302138104625837,-0.497747768,-0.583895421,-1.353808528,0.2048941887887738,1.356469589149887,0.4797771463538288,-0.168939218,0.087920534,0.2127952464898382,1.4471205044002406,1.1436449318700923,0.4069601959994092,0.2191752361181058,0.3905440021181316,-0.286796076,-0.538370082,-0.518727171,-0.762814215,-0.486949734,-0.286796076,0.1141365171546848,1.4294052838974272,0.6021493226298963,-0.165495522,0.0267908588307519,0.1221405983042743,-0.600682035,0.3684372633011548,-0.622856796,1.799518953570693,-0.911024242,-0.669850154,-1.241696245,0.8096291697594011,0.5599912877811652,1.0373192878566797,0.064112739,0.2647285184158963,-0.733972737,1.7674793497961736,-0.914158655,0.2297664318084666,1.001129667626639,-0.626016167,1.4643566545286886,-0.604491388,2.1525337380665617,-1.259738164,-0.058686904,1.1598750700049176,-0.760920472,1.4423704045975634,-0.673437217,-0.024714308,0.2133149054195109,0.4461032403173907,-1.786091751,-1.137518494,-0.680726782,-0.583777402,-0.432635514,-2.140755224,-1.910723828,-1.25217751,-0.800189613,-0.60102421,-0.362465194,-1.607091611,-1.147555086,-0.566884735,-0.319259746,-0.275143921,0.053689015,-2.064032945,-1.977666032,-1.330678316,-0.451272008,-0.767887216,-0.586937375,-1.387065333,-0.877567949,-0.689109796,-0.495964691,-0.079675462,-1.132858586,-0.765247153,0.5897810326690015,-0.835653652,1.473907475142725,-0.67143312,-0.9513759,-0.475798992,0.8573209424948863,1.0084955160832922,-0.1916923285764517,0.6956533720681974,0.6782335156434505,-0.2658631416503938,1.591537743827778,1.5799128391663746,1.3191690094971855,0
CHEMBL3897350,-0.887136503,-0.808331124,0.1089330177258221,1.2777684691379676,0.084195549,0.2764324638392134,-0.506512589,1.162719944049608,2.244151463204372,-0.154490635,1.3111854271750083,1.5626164144748973,1.0146497232335032,0.003486064,-0.931219641,-0.101985583,1.251104040935381,2.241862653712596,-1.114485495,-0.831674125,0.066420555,1.3300929115858278,1.4487727655614946,2.265250590334486,1.886407360642489,0.778313056,-0.632670744,-0.302458595,0.9546973257714684,1.6604274414445566,-1.2692435,-0.964275798,-0.90729724,-0.07280165,0.9849871829997766,0.9868028485395448,0.6826193699460164,-0.905035762,0.089894408,-0.944311838,-0.490745747,0.801104442,1.2128393758446634,-0.780611024,0.460310823754456,0.9027668483080992,1.3517711298212347,0.9886213970322248,0.4235177002461792,-0.329007926,0.7964888627170748,-0.435910522,-0.800600141,0.2894213401689117,1.2135763428846151,1.958514851919234,0.9648144498725596,-0.273009239,-1.456006214,-0.248537356,-1.209260383,-0.508860839,0.7046138373986557,1.1662256754713742,0.8923010235901292,0.1083735082372637,-0.656546188,0.1103064486684303,1.1614762301210009,1.2936029837712546,1.7447319125070289,0.8625740083463044,-0.179839635,-0.078661111,1.2936029837712546,-1.576624092,-0.011556446,-1.07552681,-0.649875945,0.6379962661090667,1.066017484456078,0.087971951,0.3742466851314889,0.807813652,-0.75092092,0.8499217796638193,-1.412406281,-0.397153888,-1.041390142,0.3855436908428757,-0.289291889,1.103994397669465,-1.296717305,1.4541628853317228,-0.897052598,0.4283028463652544,-0.567744855,-0.028653692,-0.383184273,-0.9030949,-1.326418713,-0.592346329,0.419544009,-0.61045232,0.080006609,-0.425910867,-0.819348783,-1.58604941,-1.038760246,0.8535472059471948,-0.159201101,1.5633398145667443,1.515904268391931,1.5290740522303046,0.873135731,-0.388280031,0.3256482226952383,1.2498740374398232,1.3762785292634927,1.089035868109843,0.2240436589342363,-1.35040996,0.7140591161404141,1.710286773991293,1.8470565470895928,1.379138465544998,0.3456141020533552,-1.266545328,0.2099562971744837,1.2810209861313009,1.345065215477995,-1.101097254,-0.649571111,-1.13723797,1.4028433767700974,1.582689302611759,1.0680844314341005,-0.120172021,-1.540747146,0.8141760417617161,0.2511194869320851,0.03576618,0.5400878211187679,2.055994862739641,-1.432035224,0.1638088588344586,-1.661492827,-0.6299148569524761,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-1.25873032379243,-1.2091244145583009,0.2650309242058152,-0.4990871544247903,-0.7876357089671842,0
CHEMBL3298922,2.8967474787267187,4.1128760888357645,4.416500110237172,2.1482589065131754,1.1188018348734985,2.0722162090855414,1.2477616611106133,1.0629879777681914,0.9810417091259822,1.533279596546933,4.531441915287787,3.207579400445322,3.124003039786905,2.525912729054033,4.082484944881815,6.957736827747378,6.318202871476736,1.4615655938254015,2.977025809922755,4.923634390830523,5.997402068898295,0.4201525791132582,3.3287279018258134,2.5532929538359213,1.937456742603849,2.5938173497909345,3.870620265504371,6.393992775761868,4.960583917547461,0.3393574332879392,1.648381488467302,2.8431620269044977,4.317140162,5.045898644962003,2.5899311660643973,2.580306707662663,-1.898719724,-2.464753252,-1.633296525,-0.686867675,-0.205814171,-0.157898166,-1.098243602,0.6756523683114063,3.660025015350676,-0.512621069,-0.617043436,1.063409100529414,0.4487390238630979,1.790035329251753,1.6925783573340611,-0.736698927,0.1509066010716496,1.1079249780892693,0.4462109106796181,3.403375216448483,1.4073029843863425,4.050187916815936,-0.767995691,-1.752916906,-0.577937158,0.2295895795940353,0.5759784245218369,-0.922587554,-1.154791544,-0.79417081,-0.058323847,0.6645475484122318,-0.219424354,1.4372756255962358,2.9359155618637205,1.4150944799021157,3.1722641969258154,5.637379616808595,1.4372756255962358,-1.063999865,-1.580920706,-0.555575276,0.0135784522118232,0.3220591715255901,-0.862521092,1.0278084229130824,-0.318817339,1.481070334,-1.632780331,1.1470052755850753,0.8890635501602381,0.803866687,-1.888315465,0.5309985885717029,-1.412626954,-0.027104951,-0.34751469,-0.689066968,-1.755932726,1.1393102340629735,0.4100548876737612,-0.860108404,0.5674767584399673,-1.742034499,0.7195720898903034,-1.677121129,1.198900699,0.8003361165054534,-1.12193394,0.4707324881820522,-1.597510972,0.8296887471770655,-1.091010274,0.1123089193323046,-0.36888169,2.424622217120382,2.233633376182875,-0.362515462,-2.183214647,-3.493163842,4.422618392878792,3.182061396644163,0.4645631504959955,-0.842932271,-3.256242625,-3.939506589,4.208825378961881,1.82369319700562,-0.813564866,-2.599091579,-3.71202371,-3.345212166,4.095607817388583,3.0792930863176986,0.6741325091611532,-4.121906507,-1.577373659,-1.68249572,2.5302722390555883,-0.125387388,-1.921979939,-3.644848102,-3.355672129,1.6162125212473264,1.6486236170391608,-1.600496746,-0.104147382,-0.213379032,0.1213297494548205,0.8416040375634223,-0.111916462,-0.6299148569524761,-0.1863524323197387,-0.1916923285764517,-0.3336617983675517,-1.7429712836514002,-0.8947039902556652,-1.945813775164123,-0.4990871544247903,-0.7876357089671842,0
CHEMBL3682563,-0.65141914,-1.027821587,-0.700760045,-1.026470924,-0.507108725,-0.543289999,-0.69313751,-0.408058525,-0.808363776,-0.641402839,-1.177194586,-1.012108259,-0.662015734,-0.578612398,-0.857488691,-0.804445525,-0.710353571,-0.684251321,-0.788513441,-1.137459018,-0.755899239,0.2592484959321323,-0.873524756,-0.831204817,-0.308716064,-0.277212696,-0.704151554,-0.6963675,-0.684074462,0.3636418084378766,-1.138950837,-0.703146213,-1.143292076,-0.719294258,-1.056324058,-1.101979237,1.098405532803429,1.4539399453168351,1.8884160935155896,0.3143040697533009,-0.13853866,0.4328474401681076,0.015705627,-0.33794005,-0.025949682,-0.099570121,-0.435306707,0.016381252,-0.585335244,-0.564457177,-0.099600632,0.5991554612849829,0.047277154,0.1650916736493635,0.2320624179712468,-0.786719841,-0.805139688,-1.137648671,0.3768968194735491,1.7237595796512133,0.1194932114658702,-0.321317875,0.3224909932645768,-0.038299027,1.5140814762221515,1.0905540896325114,0.3309954542865794,0.4171184860266068,0.3651286539422128,-0.789650323,-0.73690069,-0.656857288,-0.61707057,-0.282805423,-0.789650323,0.2670244445915276,1.7218777141993804,0.1820899551632806,-0.382732803,0.3633967353028668,-0.096349422,-0.630331638,0.2284301971901003,-0.496621169,1.2818483703269086,-1.150471665,-2.210597347,-0.428256015,0.7806152231870783,0.5226447599859257,0.6351453196532261,0.2903326084945701,1.2921538532585843,0.1641426306347998,1.3406854831798256,-0.627766868,-1.4204032,1.008757692511623,-1.649010103,1.1540731547729768,-2.037745049,1.513194238173703,-0.851733362,-1.746439941,1.1763078509391032,0.1258696593805934,1.037742094151092,-2.219139409,-0.007956617,0.3656154675133863,0.047740554,-1.143547736,-0.898275458,-0.645369968,-0.488761328,-0.210858099,-1.89411488,-1.309314518,-1.067894614,-0.834383739,-0.3760057,-0.103555531,-1.163725741,-0.807335817,-0.514024707,-0.288657976,-0.048037327,0.4048151695524098,-1.887412421,-1.291053048,-1.091059492,-0.193683622,-0.684470106,-0.5024697,-1.043103985,-0.799215807,-0.61825519,-0.2497557,0.2285193468508183,-0.985278984,-0.765247153,0.45060342885768,-0.835653652,0.1392371662272852,-0.571342542,-0.403091541,-0.417155366,0.8573209424948863,1.0084955160832922,-0.1916923285764517,0.6956533720681974,0.1939925557844803,-0.2658631416503938,1.1493688039537906,1.5799128391663746,1.3191690094971855,0
