Molecule ChEMBL ID,PMI1,PMI2,Asphericity,Eccentricity,InertialShapeFactor,NPR2,PBF,SpherocityIndex,LabuteASA,DoubleCubicLatticePackingDensity,GETAWAY_1,GETAWAY_2,GETAWAY_3,GETAWAY_5,GETAWAY_6,GETAWAY_7,GETAWAY_8,GETAWAY_9,GETAWAY_10,GETAWAY_11,GETAWAY_12,GETAWAY_14,GETAWAY_15,GETAWAY_16,GETAWAY_17,GETAWAY_18,GETAWAY_19,GETAWAY_20,GETAWAY_21,GETAWAY_22,GETAWAY_24,GETAWAY_25,GETAWAY_26,GETAWAY_27,GETAWAY_28,GETAWAY_29,GETAWAY_30,GETAWAY_31,GETAWAY_32,GETAWAY_33,GETAWAY_34,GETAWAY_35,GETAWAY_36,GETAWAY_37,GETAWAY_38,GETAWAY_39,GETAWAY_40,GETAWAY_41,GETAWAY_42,GETAWAY_43,GETAWAY_44,GETAWAY_45,GETAWAY_48,GETAWAY_49,GETAWAY_50,GETAWAY_51,GETAWAY_52,GETAWAY_54,GETAWAY_55,GETAWAY_56,GETAWAY_57,GETAWAY_58,GETAWAY_59,GETAWAY_60,GETAWAY_61,GETAWAY_62,GETAWAY_64,GETAWAY_65,GETAWAY_66,GETAWAY_74,GETAWAY_76,GETAWAY_84,GETAWAY_85,GETAWAY_94,GETAWAY_95,GETAWAY_96,GETAWAY_97,GETAWAY_98,GETAWAY_99,GETAWAY_100,GETAWAY_101,GETAWAY_104,GETAWAY_105,GETAWAY_125,GETAWAY_126,GETAWAY_127,GETAWAY_128,GETAWAY_129,GETAWAY_130,GETAWAY_131,GETAWAY_132,GETAWAY_133,GETAWAY_134,GETAWAY_135,GETAWAY_136,GETAWAY_137,GETAWAY_138,GETAWAY_139,GETAWAY_140,GETAWAY_141,GETAWAY_142,GETAWAY_145,GETAWAY_147,GETAWAY_148,GETAWAY_149,GETAWAY_150,GETAWAY_151,GETAWAY_152,GETAWAY_153,GETAWAY_154,GETAWAY_156,GETAWAY_157,GETAWAY_158,GETAWAY_159,GETAWAY_160,GETAWAY_161,GETAWAY_162,GETAWAY_163,GETAWAY_167,GETAWAY_168,GETAWAY_169,GETAWAY_170,GETAWAY_171,GETAWAY_172,GETAWAY_174,GETAWAY_175,GETAWAY_176,GETAWAY_177,GETAWAY_178,GETAWAY_179,GETAWAY_180,GETAWAY_181,GETAWAY_184,GETAWAY_185,GETAWAY_186,GETAWAY_187,GETAWAY_188,GETAWAY_189,GETAWAY_192,GETAWAY_193,GETAWAY_194,GETAWAY_195,GETAWAY_196,GETAWAY_197,GETAWAY_198,GETAWAY_199,GETAWAY_202,GETAWAY_203,GETAWAY_204,GETAWAY_210,GETAWAY_211,GETAWAY_212,GETAWAY_213,GETAWAY_214,GETAWAY_215,GETAWAY_216,GETAWAY_217,GETAWAY_220,GETAWAY_221,GETAWAY_222,GETAWAY_223,GETAWAY_228,GETAWAY_229,GETAWAY_230,GETAWAY_231,GETAWAY_232,GETAWAY_233,GETAWAY_234,GETAWAY_235,GETAWAY_237,GETAWAY_238,GETAWAY_247,GETAWAY_249,GETAWAY_250,GETAWAY_251,GETAWAY_253,GETAWAY_254,GETAWAY_257,GETAWAY_258,GETAWAY_259,GETAWAY_260,GETAWAY_261,GETAWAY_262,GETAWAY_264,GETAWAY_265,GETAWAY_266,GETAWAY_267,GETAWAY_268,GETAWAY_269,GETAWAY_270,GETAWAY_271,WHIM_0,WHIM_1,WHIM_3,WHIM_7,WHIM_8,WHIM_9,WHIM_10,WHIM_11,WHIM_12,WHIM_13,WHIM_19,WHIM_20,WHIM_21,WHIM_30,WHIM_31,WHIM_32,WHIM_41,WHIM_42,WHIM_43,WHIM_52,WHIM_53,WHIM_54,WHIM_74,WHIM_75,WHIM_76,WHIM_77,WHIM_84,WHIM_85,WHIM_100,WHIM_101,WHIM_102,WHIM_103,WHIM_104,WHIM_106,WHIM_108,MORSE_1,MORSE_2,MORSE_3,MORSE_4,MORSE_5,MORSE_6,MORSE_7,MORSE_8,MORSE_9,MORSE_10,MORSE_11,MORSE_12,MORSE_13,MORSE_14,MORSE_15,MORSE_16,MORSE_17,MORSE_18,MORSE_19,MORSE_20,MORSE_21,MORSE_22,MORSE_23,MORSE_24,MORSE_25,MORSE_26,MORSE_27,MORSE_28,MORSE_29,MORSE_30,MORSE_31,MORSE_32,MORSE_33,MORSE_34,MORSE_35,MORSE_36,MORSE_37,MORSE_38,MORSE_39,MORSE_40,MORSE_41,MORSE_42,MORSE_43,MORSE_44,MORSE_45,MORSE_46,MORSE_47,MORSE_48,MORSE_49,MORSE_50,MORSE_51,MORSE_52,MORSE_53,MORSE_54,MORSE_55,MORSE_56,MORSE_57,MORSE_58,MORSE_59,MORSE_60,MORSE_61,MORSE_62,MORSE_63,MORSE_65,MORSE_66,MORSE_67,MORSE_68,MORSE_69,MORSE_70,MORSE_71,MORSE_72,MORSE_73,MORSE_74,MORSE_75,MORSE_76,MORSE_77,MORSE_78,MORSE_79,MORSE_80,MORSE_81,MORSE_82,MORSE_83,MORSE_84,MORSE_85,MORSE_86,MORSE_87,MORSE_88,MORSE_89,MORSE_90,MORSE_91,MORSE_92,MORSE_93,MORSE_94,MORSE_95,MORSE_133,MORSE_136,MORSE_151,MORSE_157,MORSE_192,MORSE_193,MORSE_194,MORSE_195,MORSE_196,MORSE_197,MORSE_198,MORSE_199,MORSE_200,MORSE_201,MORSE_202,MORSE_203,MORSE_204,MORSE_205,MORSE_206,MORSE_207,MORSE_208,MORSE_209,MORSE_210,MORSE_211,MORSE_212,MORSE_213,MORSE_214,MORSE_215,MORSE_216,MORSE_217,MORSE_218,MORSE_219,MORSE_220,MORSE_221,MORSE_222,MORSE_223,RDF_0,RDF_1,RDF_2,RDF_3,RDF_4,RDF_5,RDF_6,RDF_7,RDF_8,RDF_9,RDF_10,RDF_11,RDF_12,RDF_13,RDF_14,RDF_15,RDF_16,RDF_17,RDF_18,RDF_19,RDF_20,RDF_21,RDF_22,RDF_23,RDF_24,RDF_25,RDF_26,RDF_27,RDF_28,RDF_29,RDF_31,RDF_32,RDF_33,RDF_34,RDF_35,RDF_36,RDF_37,RDF_38,RDF_39,RDF_40,RDF_41,RDF_42,RDF_43,RDF_44,RDF_45,RDF_46,RDF_47,RDF_48,RDF_49,RDF_50,RDF_51,RDF_52,RDF_53,RDF_54,RDF_55,RDF_56,RDF_57,RDF_58,RDF_59,RDF_63,RDF_64,RDF_65,RDF_66,RDF_67,RDF_68,RDF_69,RDF_70,RDF_71,RDF_72,RDF_73,RDF_74,RDF_75,RDF_76,RDF_77,RDF_78,RDF_79,RDF_80,RDF_81,RDF_82,RDF_83,RDF_85,RDF_88,RDF_180,RDF_182,RDF_183,RDF_184,RDF_185,RDF_186,RDF_187,RDF_188,RDF_189,RDF_190,RDF_191,RDF_192,RDF_193,RDF_194,RDF_195,RDF_196,RDF_197,RDF_198,RDF_199,RDF_200,RDF_201,RDF_202,RDF_203,RDF_204,RDF_205,RDF_206,RDF_207,RDF_208,RDF_209,AUTOCORR3D_3,AUTOCORR3D_4,AUTOCORR3D_5,AUTOCORR3D_6,AUTOCORR3D_7,AUTOCORR3D_8,AUTOCORR3D_9,AUTOCORR3D_10,AUTOCORR3D_14,AUTOCORR3D_15,AUTOCORR3D_16,AUTOCORR3D_17,AUTOCORR3D_18,AUTOCORR3D_19,AUTOCORR3D_24,AUTOCORR3D_25,AUTOCORR3D_26,AUTOCORR3D_27,AUTOCORR3D_28,AUTOCORR3D_29,AUTOCORR3D_48,AUTOCORR3D_49,AUTOCORR3D_61,AUTOCORR3D_62,AUTOCORR3D_63,AUTOCORR3D_64,AUTOCORR3D_65,AUTOCORR3D_66,AUTOCORR3D_67,AUTOCORR3D_68,AUTOCORR3D_69,HOMO,LUMO,Electronegativity,Hardness,BalabanJ,TPSA,Ipc,HallKierAlpha,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PetitjeanNumber,topoRadius,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,is_imputed
CHEMBL3235962,0.369588839412462,-0.453166713,-0.786831911,-0.492322749,-0.507247275,-0.605983906,0.6144499724881409,0.8653714847876162,-0.161747546,-0.022441751,0.8436356825548393,-0.186435,-0.261116723,0.4921171437930312,0.4156282794184809,0.6781586342916834,0.1878626228367672,-0.687459543,-1.234333663,-0.580707658,-1.032277663,0.091212992,0.6438620550245318,-0.000257618,0.1196421440457169,-0.031110291,-0.496423625,-0.830310935,-0.442730278,0.099548666,-0.221675792,0.096298433,0.3427613648303014,0.074816639,-0.50298394,-0.853701023,-0.808637792,-0.712132902,-0.887189019,-0.231633042,0.0102339321909342,0.8969672709999875,0.595415488,-0.039950289,-0.587154727,-0.84065612,-1.015811543,-0.707254424,0.1389685397403894,0.099625675,0.7817977110361272,0.8297493166190121,-0.343152328,-1.013616153,-1.07463902,-0.949219164,-1.281517149,1.4575607220892255,1.9917371934237031,1.2309936531364165,0.6340927300156486,-0.193910143,-0.804445525,-0.841117412,-0.220949942,0.5964982829798678,0.1295194378392822,0.3600600848351192,0.45797111528806,0.2756591682803099,0.2330084624889255,0.3535715791762409,0.7063095672201195,0.6009498609717033,1.4731340907055412,0.7633209574925683,0.4827658455308036,-0.096564672,-0.630716016,-0.653726836,-0.055148347,0.4199078089859194,0.4951999663872581,0.9488195325886192,0.585196484,0.401056369870338,-0.009330072,-0.669904401,-0.791735462,-0.108763393,-0.836578799,0.1791551940336423,0.9624152516689034,2.0103237993840346,0.7091861052715221,0.1943963716163688,-0.296527355,-0.823020327,-1.063470016,-1.054569718,-0.357534771,-0.348294979,0.2495087836362132,-0.346330989,0.1793496755342011,-0.154101282,-0.423470236,-0.614383408,-0.092795921,-0.14610527,0.8134560008622878,-0.380640269,0.166586727519802,0.1459848918644529,-0.7406121,-0.708783317,-0.409928729,-0.736907761,-0.377099513,-0.788885248,-0.961738851,-0.944441748,-0.611753297,-0.047601685,0.4651074725519004,0.6013829161761605,-0.358343332,-0.639946558,-0.564457177,-1.048479614,-0.919121058,-0.833753306,0.5667974095909105,0.1479728532950222,-0.40492407,-0.66377277,-0.454997329,-0.176031572,4.531021978865569,1.23608467,0.7435701826156684,0.3754703340544237,-0.056770474,-0.695525176,-0.40217167,0.2305464000343082,-0.026234346,-0.092564894,-0.30359251,0.969749825,0.5356157047871464,-0.576234563,-0.321715248,-0.772516716,-0.72405205,-1.12440568,-1.028667207,0.4235742208367604,0.1880097715936352,-0.352687221,-0.562700601,1.7964572301586883,0.6528135672633955,0.1719234189015412,-0.03409599,-0.691094046,-0.851202903,-0.593104261,-0.056839387,0.1892305985582304,-0.196136041,0.2279409875999513,0.00468424,-0.768879351,-0.605703521,-0.739166081,0.3809485367514839,-0.174787134,-0.446486992,-0.92179283,-1.054494571,-0.757428687,-0.454143823,5.144774677330148,0.9322947261663797,-0.04532887,-0.512574297,-0.518736684,-0.70964266,-0.508911408,-0.780625839,-0.740766499,0.8134625610483233,-1.073701047,-0.136848171,-0.521921659,0.1689980311854164,-0.621356338,-0.421143147,0.8340965343294622,0.5944951885544383,0.9569002261156192,0.7296414572574018,-0.220370085,0.225292619,0.8331921692204826,-0.010228531,-0.157441033,1.1117912543798951,-0.664761654,0.01837175,-0.49062926,0.02337202,1.5627340991416796,0.1142073719156809,-0.525217373,-0.450408771,0.072765949,0.463643296,-0.677775832,1.004180184691448,0.6051538930382334,0.024527719857121,-0.24298154,1.1313222475975808,0.6231948384465374,0.6454581245602996,-1.360398173,0.9774846185097184,-0.236047165,-0.358003825,0.8805427891007219,-0.879185627,-0.652332367,-0.064124702,0.931856840505774,-0.482508012,-0.123419066,0.1047484674550564,-0.401792694,0.4866684461230796,-0.589196043,0.0280562939462422,0.05964117201325,0.1893368293847292,-0.635020809,-0.203412436,-0.686642911,0.6223190135433087,-0.0458128,-0.511079001,-0.914935346,0.8625216107618019,0.6282265158773985,-0.135021489,-0.035062469,0.1662668554503018,-0.406126409,0.6296722217885564,-0.554999128,0.4790445180680615,0.03369757,0.060968488,0.970235187837408,-0.023955705,-0.598735804,0.5776193963767737,-0.33908379,-0.766753259,-0.257470534,0.4991061186124153,-0.512083642,-0.406087206,-0.147909714,-0.561214547,0.9406827613555168,-0.756818869,-0.055813998,-0.268741492,-0.863777443,1.0578310671227784,0.268175416,0.1768240669240153,-1.326550696,0.4337161563991353,0.0117018179867714,1.0823490551159665,-0.007217018,-0.656408228,1.2673480074282126,-1.363634654,0.6060794430283195,-0.378482095,1.00094896603504,0.8259202427855814,-0.56255223,-0.83959109,0.1070996562945573,0.1455048989584539,-0.692886254,-0.653352143,0.4479847718831006,-0.358010109,-0.25769629,-0.484979578,-0.572637407,0.7158482701670701,-0.234610364,-0.490744441,-0.850311299,-0.756779565,1.9220957582347613,0.032213526,-0.150685651,-1.203283057,0.5851099600750238,0.624844227,0.9151446996310838,-0.213607529,-0.296100661,0.6890874858891599,-1.078715555,1.7139106135172255,0.6815638992818549,-0.202432579,0.4446735149956151,-0.517820426,-0.144291885,1.024662982251583,-0.569511985,0.9743002163782551,0.4689603320190519,-0.184127952,0.2049979012937199,0.078892989,-1.43681355,0.3488130278229738,0.3466682613988985,-1.414935852,0.4871776312908721,-0.010831913,-0.611499004,0.7968687188086713,-0.393153272,-0.761433369,0.4651223174169515,-0.813843147,0.085901898,0.8211716300564291,-0.493603753,-1.370808088,1.2982632647212131,-0.833995879,0.6621148956394322,0.9403110905811444,-0.938866124,-0.224770569,0.2511976196505002,0.6540426074043579,0.1658993743990343,-0.351220863,-0.117866758,-0.822406462,-0.125509063,-0.103834896,-0.41060585,-0.34667975,0.1319090550116068,-0.546973243,-0.017979759,0.3340196526628275,0.6408122029650837,0.1381373628779969,0.054867144,-0.118641855,-0.830584183,-0.221584468,-0.83868101,-0.880808926,-0.580955187,-0.843612253,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.107267736,0.2396956868607905,0.0592714610373458,-0.495876543,-0.565586726,-1.236667176,-0.013214037,-0.290714749,-0.296413337,-1.237854208,-0.13071627,-1.273339472,0.3246536275414086,0.452997087,0.8267465879460962,-0.276268627,0.1972133518342705,-0.577635146,-0.86274603,-0.6044328,-0.341065481,-0.859053503,-0.733797915,-0.757952736,-0.665240575,-0.543809571,-0.512690296,-0.413994545,-0.380818135,0.5575092551573174,-0.129194866,-0.492709982,-1.035976186,0.208773906988448,-0.017696478,0.052741424,-0.89491154,0.0466401012829866,-0.883120264,0.5162181250390578,0.8169488019911401,0.9620444109055964,-0.005639448,0.090774783,-0.436908575,-0.8473102,-0.678132551,-0.680131195,-0.929017175,-0.722584536,-0.696902847,-0.447823274,-0.455700422,0.7605104081632407,-0.473483149,-0.607616761,0.5011723466762559,-0.945256438,-0.241690428,-0.306364125,-0.728406451,-0.861423011,-0.062167889,-1.196689945,0.097961655,0.002146291,0.8046643309802171,0.1260329561759979,0.1922729830299619,-0.314834551,-0.725879759,0.065283547,-0.150414857,-0.735881065,-0.350275538,-0.793604456,-0.730549591,-0.603954822,-0.54614948,-0.481923954,-0.41262852,0.5322041514031278,0.7446233389275657,0.5106613225567409,0.9395975124788116,0.5745560806719542,0.9256780179269916,0.5122479115571906,-0.394371829,-0.444419108,-0.435894579,-0.203516719,0.4388132888658124,0.7876794700855635,-0.167332235,0.3716429688793051,0.4501852901568912,0.539083279,0.9048077559822408,0.9719547814258732,0.2142068941553149,0.7392655315741037,0.1941394765386621,0.1655883384404182,-0.127230316,-0.142316677,-0.150680452,-0.427221669,-0.138450997,-0.101119022,1.6665304778949528,0.2192876674129785,-0.564357245,0.385010161,0.239013092,0.988571346,-0.417214993,-0.997536149,-0.10496708,-0.612792157,-0.196638447,-0.172177985,0.0120730029026006,-0.835653652,-0.85106001,1.6092699805048687,-0.790374272,0.4634334368755502,0.5335934233799794,-0.700230613,0.7550498358335551,-1.525386494,-0.591803053,-0.677158865,-1.381074899,0.9439784211002836,1.0637653209332585,-0.147337062,-0.261159533,-0.439147573,-0.346574256,-0.401941117,-0.539804645,-0.319784586,0.2862379014395215,0.2337891919160377,0.0186644961941943,-0.141393637,-0.339515102,-0.787809218,-0.619387784,-0.808680587,-1.044032658,-0.433365323,0.8015024990786982,0.1722375794843254,-0.217161591,0.4108789545717923,0.3356148148655076,0.3434209547545311,1.814309605704696,-0.9441482730808112,-0.3227447899056907,-0.4388787337840141,1.438432453575276,0.8573209424948863,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-1.25873032379243,-0.1319262404296642,-0.5802835659530294,-1.5036448352901353,-0.3741962312378581,-0.315596251168184,-0.4990871544247903,0.2657666502650008,0.8516950424794739,0
CHEMBL3235983,-0.045648944,-0.442596667,-0.371923408,0.097743946,-0.407797559,-0.602641194,0.1634279329032326,0.1875998164503123,-0.460997041,-0.425236658,-0.535370667,-0.164647953,0.075604258,-0.324846092,0.1943792233709953,-0.04707037,0.00839531,-0.58689107,-0.514236633,0.712404209,-0.292854314,-0.049621098,0.073330587,0.271905821,0.1315408609261759,0.7256665054694829,-0.450215106,-0.322903282,1.1651167654776464,0.9365325086598022,0.1722921332838649,0.1182477502977456,0.9841935235426268,0.1519934245413195,0.7693509505439855,0.1504079842421787,-0.569616695,-0.624039541,0.1542738744005658,0.318293616,0.1750234994017738,0.7851402500336828,1.5787213523443164,0.59457444,0.5210868615909167,-0.629723718,-0.388567782,0.1654002812354448,1.0512144732414483,0.6176541618849859,-0.233719307,-0.204245,-0.293597848,-0.599195634,-0.572680298,-0.399836497,-0.309136733,0.2377665978040827,0.4898144671028811,0.7983057933305899,0.2460270891872616,-0.009582769,-0.804445525,-0.089225327,0.6812685339382076,1.1417675629331996,1.6391769836678909,0.1474453752244804,0.921059646489804,0.5240800390001668,1.0766495271686127,-1.188888253,-0.786143756,-0.578629832,-0.471151863,-0.512913592,-0.530538877,-0.739891959,-0.86049621,-0.107469574,0.5321029802578833,2.5418168917264854,0.2537297280312695,0.8090237943227646,1.8426611737148453,0.7970891417564908,2.2402125628762493,1.5365620128119046,-0.537606077,0.1046570618393069,0.070352089,1.590711008253892,1.8213174340063307,1.1084958142814545,2.035061069035887,1.419226811744852,2.8074073449695143,0.1808828538479036,-0.627613629,0.4381470780685695,0.5778176073066658,0.469990786121236,-0.755307777,0.3753293424151284,0.3064703181939734,0.5788994593960207,-0.284961831,0.056918418,0.9777526879580872,0.2790090169355364,-0.578681426,-0.213996019,-0.101262614,0.1459848918644529,-1.046846228,-0.852517981,-0.269785818,-0.277335915,0.3080007361011588,0.4108772060759726,-0.404174663,-0.236062246,0.2088412544125298,0.7883872694862424,-0.0210126,0.934638799,-0.080908772,1.0711125133559312,0.2301840437720973,-0.577704283,-0.406232686,-0.454914958,0.0177099593331423,-0.126275399,-0.08461487,-0.425474242,0.089296756,0.279419724306072,-0.02835084,-0.208775695,-0.362651154,-0.056849382,-0.835677251,-0.389830643,-0.40217167,0.2305464000343082,1.55403982322248,0.7124542633393415,1.1639860869208696,-0.125615262,0.89452213,-0.576234563,2.163602546372836,0.5315890912595855,-0.511992023,-0.25635691,0.085769601,-1.001737894,-0.741079968,-0.742006522,-0.582494926,-0.143123434,-0.339839474,-0.380597053,-0.762814215,-1.099382669,-0.636016703,-0.593104261,-0.056839387,-0.04048042,1.5350949015677011,0.5010692504991232,1.5892495805284117,-0.576855256,-0.881816511,0.2230445418202902,-0.223335215,1.2937134477142815,2.3970528186603723,0.8666935991729195,-0.422442504,0.8448098533885608,0.7587668435494842,0.16056423101891,1.2363682187553786,0.3461803900624723,3.245281006772818,2.5246663729054206,-0.351022491,0.3209625687927576,-0.574308206,-0.893334654,0.675545176,-1.02543874,-0.118218133,0.07654851,-0.042891257,1.3777770141691186,-0.37262756,0.3830560841102961,-0.410303157,2.1463318074253985,-0.527331892,-0.44309791,0.32843158,0.4863801900698805,0.5043452472655771,1.0814222886866314,-0.224415471,1.1533423566504024,-0.752727272,0.4425966404859945,0.4956706543701364,2.821281008704811,-0.754902192,-0.836553011,-0.783463618,-0.494697332,-0.12239399,1.0239208398559176,1.0322325464354234,0.8252863527737578,1.442237956312209,0.08017032,1.4553306461963536,-0.263364637,0.5615005550022067,-1.173432377,0.9381886336739436,0.0122425038930611,-0.151451944,-0.24140572,0.1207058298994369,0.2692518342929176,-1.007855234,0.7793997571088501,-0.074896927,0.062841165,-0.140500871,-0.975054385,-0.560086633,1.1211681191703635,-0.162314505,-0.134459073,-0.373970815,-0.335006074,0.4737380589142992,-0.581374176,0.070862948,-0.446680698,0.073238506,0.4206489902561903,-0.147784696,-0.189471755,0.7980872465020022,0.706958923,-0.059916102,-0.272716808,0.8102164966130923,-1.007580076,0.7057765340479072,0.045537936,-0.914756847,0.8758339977904228,1.2878679131938775,-1.240908337,1.376393705017282,-0.53464005,-0.544425027,0.9213843702628676,-0.353214073,0.033461889,-0.081656302,0.8004790613089029,-0.901779654,0.618391366,-1.142926784,0.5310607616992932,1.3308832660529937,-0.870643735,-1.034374953,-0.087254766,0.7098221715883895,-0.117735936,-0.731413512,-1.450652761,0.870384305,1.319988578836843,-0.525773265,0.3903225242130433,-0.71527547,0.3962406712025939,0.3283491323556331,-0.481353574,0.2342731982781654,0.2370292922272091,0.1227564141651325,0.1632735076191549,-0.044829784,-0.752275392,0.5655731671056401,0.1630215948726274,-0.482886457,-0.615201894,1.1704920504269165,-0.12733225,0.3583020059779606,-1.073693101,0.3200987039931423,0.8690196147268007,0.062043877,-0.355983634,-1.137557024,1.321805620268704,0.3905711402317054,-0.649521795,-0.276363062,-0.443785711,0.9863187468391112,0.1723285010822359,-0.59926589,0.4461581005179721,-0.155620719,-0.656637709,0.4937371499757865,1.3616097638230604,-1.490297183,1.642810197094133,-0.406342409,-0.841032156,0.5045522441700334,3.242582916538822,-2.168822032,1.6674555020053516,-0.439481797,-2.021948854,2.6214681208796007,-1.59993062,-0.42617972,1.0427323608133363,0.631102522,-2.195793936,1.783294158602427,-1.518384755,0.0251642582279317,1.349383115086847,-1.518668618,-1.832248983,1.5612741279831468,-1.414294675,-0.490877102,1.1992406189242832,-2.791719988,2.6480894426121897,1.3709182971919638,-1.203556648,-0.549128481,0.1456142720502029,0.5485518393786712,0.5291400023376208,0.1830064584546337,-0.527292529,-0.16758292,-0.517537914,-0.506511364,-0.319489848,-0.202137649,0.282458375,0.006429415,-0.210680277,0.069578916,0.4976160094242287,-0.373318679,0.4036205922437468,-1.190891968,-0.365098252,-0.924007397,-0.940828651,-0.945179913,-0.97879678,-0.843612253,-0.735574412,-0.64944308,-0.560148712,-0.475294174,-0.407218359,-0.129956187,0.6267509428927596,0.037092398,0.6248613752138382,-0.525920039,-1.148869135,-0.8608098,-0.492402128,0.477818666,-0.35102545,0.7063084233224115,-0.245313458,0.2723979082227583,0.1343146623339764,1.043850443424253,-0.035063785,0.4822309121164185,-0.452432622,-0.894183485,0.4834562921782283,-0.974223026,-0.303635708,-0.8211152,-0.757952736,-0.665240575,-0.543809571,-0.512690296,-0.413994545,-0.380818135,0.2865164037049538,-0.075724038,-0.5443942,-0.919435825,-0.689130208,-0.567905872,0.088486388,-0.264576184,0.4143560285911706,-0.403490754,0.1443553599864133,-0.297309034,0.8275875220916494,-0.696055129,0.1579695415836402,-0.936301391,-0.913187569,-0.743422217,-1.059693029,-0.849339526,-0.882595985,-0.696902847,-0.447823274,-0.995487974,1.762943291389845,-0.174284442,1.5348786103742798,-0.263411431,-0.267078976,-0.465629964,-0.207326083,0.6192023806112593,-0.299223769,0.63685684,0.6451908331287309,0.1709254449336521,0.7158790595223182,1.116078390058797,0.7352060996898279,1.6076319782948902,-0.403324225,-0.133139547,2.246591666476886,-0.807190105,0.6410549391043834,-0.885648099,-0.793604456,-0.730549591,-0.603954822,-0.54614948,-0.481923954,-0.41262852,0.9262474933198208,0.9678874429339042,0.9891515461976516,1.9497235464924656,0.8358390007253513,0.8537766637936246,-0.163379286,-0.160802279,0.061059321,0.2467987978506493,0.7411170366941673,1.1154239121159415,1.2640209084621774,0.069765193,0.4727471708955553,0.7329270598927181,0.7335457520351757,0.5247434602695201,0.1292006041878645,-0.904523024,-0.835340187,-1.63171653,1.6458505270315913,1.0113539549261008,1.56467654085352,1.3155364059156875,0.1756323468560657,1.7002603751613927,1.2662565511243515,2.965454044538092,1.6382185273316905,-0.577388375,0.462273079,0.216763886,1.061150777,0.7349589311384751,-2.053794744,-0.108897941,0.6703707259642091,-0.385785943,-0.085729218,0.0120730029026006,-0.835653652,-0.366767233,2.602567396473287,-0.790374272,-0.184959104,-0.114956291,-1.270722531,-0.606062951,0.4940408330365946,-0.591803053,-0.677158865,-1.381074899,2.080681684268154,1.0637653209332585,-0.871836602,0.5196328532119096,0.3313487725661688,0.094193485,-0.234773135,-0.23350388,0.4458997190212852,1.3936655950416412,1.3741208751128098,0.3331460475714808,-0.114354329,1.2842429292280386,0.9187459480932908,0.3494804766932525,-0.531533573,-0.387853108,1.259832583431518,2.698630633859365,2.6587974545222464,0.885910153,1.801845413213441,0.6189038339558757,0.3672645605797868,1.6291852429170497,-0.9004817854980381,-0.1759995867324342,-0.4388787337840141,1.438432453575276,0.8573209424948863,-0.1863524323197387,-1.3313903548400827,-1.3629769688033009,-1.7429712836514002,-0.1319262404296642,0.3629777069548776,-1.5036448352901353,-0.3741962312378581,-0.315596251168184,-0.4990871544247903,-0.7876357089671842,0.6155320065022092,0
