Molecule ChEMBL ID,Potency,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
CHEMBL3682608,High Potency,-0.7829582105285251,0.1565453900639485,-0.4240688547147263,-0.8694796642571785,-0.5623978613566271,0.8873535675948736,0.6655270826103551,0.10778007096063115,-0.29082591776072264,-1.3581198646581065,0.43543435142727616,-0.7858340316410194,0.04398684464223378,-0.9435957085384701,0.740017786552026
CHEMBL5181908,Medium Potency,0.4042342722487978,1.457822102911776,0.413706292798164,0.3814458875633202,0.523259457809585,-1.9471235302876548,-0.6539537824544933,-1.5029083992047674,0.8281915514109305,-0.5750662108687399,0.17416673744978484,-0.5093477541674564,-1.0184400968801692,0.6138501128816878,-0.7719585452752971
CHEMBL3687383,High Potency,-1.1265918685985523,-2.1153166020917546,0.56534151736923,1.7757485558325152,-0.6088318950079917,-0.10781587937526795,-1.023335036802364,1.405660254683389,1.6491327313240602,-0.8628718932993815,0.3860684071941755,-0.7236057057816274,0.41634224323710173,0.500074958717483,0.10709204392973311
CHEMBL3924146,Low Potency,-0.08998779683083946,-0.34359482911497835,-0.4582645136152757,2.385927018746687,-0.31005561055828723,-1.1389406855400543,-2.3760129192603885,-0.13907203826570377,1.514723175966105,-1.1878239223218292,-0.8398473039980123,0.10819997509812178,-2.0480430603718554,0.4211671585076828,-0.6277877628103283
CHEMBL2442034,Medium Potency,0.695480346013113,1.9358543754598332,0.8202840122324915,-0.28334387440787145,1.4736235180529147,-0.4421978321696845,-0.1340272426684427,0.29419838451392505,0.43092648018047186,-0.2161101245983405,-0.1277099318696001,-0.4790303935529034,-0.17198739119897888,1.023390443368184,-0.7733616159706849
CHEMBL3353590,High Potency,-0.42170639513592545,-0.6622938137290265,-0.00187912149532467,-0.7730237789638926,1.4112302291251828,-1.120950543560067,0.6245015393243557,0.5655737767615224,2.1850369959758793,1.4281734943855562,1.358200557100401,-0.5012664896969621,0.7229108550825123,-0.15268613201803455,1.3389753735160674
CHEMBL497318,High Potency,1.2645633041539788,2.4810836493224118,-0.7529420729883076,-0.6820737028560871,0.670382466222272,-0.283425254917553,0.6751023484688943,1.2616942241175797,0.4338443182362927,1.4803436628553148,2.5620226067283465,-1.1863002524912816,-0.48688860770588527,-0.9944784854821368,0.04392111249513663
CHEMBL3896353,Low Potency,-0.8505959901493638,0.37139480947447573,-1.848965780580943,-0.35283820591448367,0.4073736737103606,1.0624981362599244,-2.6053846394548312,0.23161904831401484,0.3103413112036844,0.7556074728302778,-0.7957871231868149,0.8550348636693814,0.22306670885474017,1.2697493680261962,0.5517072988866585
CHEMBL3353609,High Potency,-0.7116673272752916,-2.202190430603535,0.43965821352123935,0.8760340467150186,-0.3938491946067462,-0.7085598534681906,0.5669312413657636,0.9175526295280537,1.334611417467838,0.7290903926157096,1.1791608121105617,0.1431386976160453,-0.5140974330450296,-0.058254909641240867,-0.4600842333751223
CHEMBL3353573,High Potency,-0.33525577824432345,-1.4672782959818995,0.4683859825545692,0.12053964225484948,0.8848991561272198,-0.3425182244490039,-0.17826963376365923,0.4038695749827239,1.2058708076436497,0.35722410126776377,1.9908612735204925,-0.521229640250269,0.2960494833210422,-0.9459070899010792,-0.19158716060400274
CHEMBL5285119,High Potency,-0.9995110829700158,1.7469381119900442,-1.0899619935039722,-0.29706043708374436,-1.3099685354429393,0.0612853433937233,-0.1688638328354265,2.3013057850178464,0.14499197220101057,-0.31150325513222754,0.01696985801402926,-0.599226867492921,3.164228865514922,-0.5906159135497968,0.06834216018420285
CHEMBL3900018,High Potency,0.4231590078287113,1.1604356317631435,1.138651241681553,0.17977723100526094,-0.15314164138724795,-0.6582323962626218,-1.203782523305118,0.45979137733542924,0.28018050230568237,-0.3074108140006361,0.9593898525670945,-0.25438374872942054,-0.9889640870590355,0.30229594543186955,-1.2137144244204037
CHEMBL4785621,High Potency,-0.23076116726723175,0.07077430407590451,1.873574031565536,0.32322882389099783,1.6332872669288898,1.3715807003176994,-0.8742852298068193,-0.09285328498790923,0.30136379534069024,1.1392738235216922,-1.1087828365454582,-0.922253541441703,-0.6162609207316093,0.7618535063552235,0.08268309852811477
CHEMBL4446849,Low Potency,1.2819165344068595,-0.8433305290678907,-0.8864762410859592,0.30632169497226586,-1.092538962331809,-0.23738976527412892,2.4165245531943085,0.2233571537440381,-2.722872769475012,-0.2967818514259049,1.6628560329479896,0.5901432538280192,-0.5894867836597184,0.41028265724839347,-0.01742494604397543
CHEMBL3682589,High Potency,-0.8331864781922521,0.08450121487923018,0.13877498307626518,-1.2091645585323696,-0.6239990814802407,0.773550010555296,-0.11071976260320276,0.768562573672459,-0.037198985241152394,-1.923008562770169,0.03086705853593602,-0.5699513338917854,0.5969006908512451,0.1294017689654465,0.8075272219458154
CHEMBL3235982,High Potency,-0.08744201493257761,-0.8987989238485665,-0.35443739484641995,-1.3939024902373016,2.8857335595209332,-1.8398012807994912,-0.20091682213381698,-0.33853525520674355,0.2656023518151864,-0.30513165403375997,-0.3472379109482859,0.5893818342802455,-0.11249765042190646,-0.6400601409336921,-0.7503444915994625
CHEMBL3577904,High Potency,-0.19444085719392576,0.17141970443280846,0.7723291603076284,0.2673677155600913,-0.6940037227150009,-0.09938146170367736,0.585511688570488,-0.678692847046421,-1.532710780866084,0.30783659888310344,-0.03569820130027128,0.25735000220242954,-0.8588448851220054,1.1486040191767917,1.3316895564236173
CHEMBL3682539,High Potency,-0.8416287989873792,-0.4134007420287024,0.061227808166494875,-0.48430205748170907,0.05855623566674545,0.11257025868652025,0.21925483226437095,-0.5444653906183671,-0.21809908919217363,-0.8171235496906579,0.217631414506101,-1.7766450736369608,0.05797107468232732,0.46581732963453976,-0.0393759343558682
CHEMBL4786793,Medium Potency,0.7406438984941257,0.5513076621518995,2.206507290686215,-0.45002972965231536,0.43205058838666743,1.2227292279102855,-0.5896452109547305,1.1303707858984167,-1.0265621504867941,0.04463247743183386,-0.6100793819685418,0.5382191171442073,-0.22568879764815908,-0.344534682618751,-0.13081736072872602
CHEMBL2442020,High Potency,0.5020610168143979,1.9466574896985822,0.8150143188204302,-0.3701177570368616,1.5429347346570281,-0.9521962623098241,-0.13216223660362902,-0.29691191361026975,0.9978647800288097,-0.4196284500978383,0.3851582100213766,0.5710484773071524,-1.4937512233296282,0.4345118973898214,-0.45105638975654677
CHEMBL3235972,High Potency,-0.3411402102548651,-1.1104364317826636,0.06049333000230039,-1.0486593322634103,0.7095998636819185,-1.7680798845791015,0.09600744205743125,-0.20251320142217819,-0.8105850300714221,-0.22629520917516585,-0.6085409885111611,0.8193167369897655,0.19783408033299318,-0.4384765069001603,0.8300315304918545
