,0
MORSE_124,2.4530851845575885
PEOE_VSA6,2.4530391774098765
MORSE_166,2.4440619224030247
WHIM_92,2.4437724974025565
MORSE_74,2.440147883206233
WHIM_78,2.4390846769277426
MORSE_10,2.437738247629981
GETAWAY_225,2.43773805250501
max_charge,2.4364789345762565
MORSE_102,2.4357574811483356
MORSE_41,2.433988446355004
PMI3,2.433614650952955
GETAWAY_208,2.4329214249933737
GETAWAY_115,2.4316154669855443
MORSE_121,2.43160869577392
RDF_154,2.4314150696983283
RadiusOfGyration,2.4306941835975486
AUTOCORR3D_3,2.4305137745619203
MORSE_165,2.4294032015430798
MORSE_25,2.428445452511141
GETAWAY_177,2.425735059706746
MORSE_217,2.424543779750663
GETAWAY_62,2.423798413372571
PMI2,2.421798385821682
GETAWAY_189,2.421343000433016
WHIM_108,2.41627657428071
GETAWAY_39,2.4159363783807546
RDF_37,2.4142413401477496
MORSE_45,2.4134363403868604
GETAWAY_101,2.4131347571437827
MORSE_88,2.4124990001669833
MORSE_142,2.412310960006362
PEOE_VSA7,2.4118993346577327
RDF_66,2.4103096187837445
RDF_180,2.4081069586250243
MORSE_152,2.40697811549871
RDF_94,2.406974511079607
GETAWAY_199,2.406206318091027
MORSE_94,2.405691349280174
GGI1,2.4049269850522843
RDF_92,2.401671101103809
GETAWAY_11,2.4008412190513893
MORSE_114,2.3996640087560035
MORSE_89,2.398858493016173
GETAWAY_126,2.3986997497150297
MORSE_18,2.396499623818456
MORSE_182,2.3955144916390423
RDF_18,2.395090179116167
GETAWAY_263,2.3935839327443107
WHIM_102,2.3934915260554765
GETAWAY_102,2.393185307504247
GETAWAY_90,2.3929476773616223
GETAWAY_111,2.392923409411279
MORSE_170,2.388758513978153
JGI9,2.3885027859814656
GETAWAY_72,2.3884480495942446
GGI4,2.386680431578449
RDF_126,2.386122080382989
GGI10,2.3839726165554938
GETAWAY_139,2.375624965941979
RDF_78,2.3727350633978586
AUTOCORR3D_14,2.3726751815426703
WHIM_113,2.372520670735908
MORSE_118,2.3724152511896657
GETAWAY_85,2.371957491507177
GETAWAY_40,2.371414701888204
PEOE_VSA12,2.370953057724281
WHIM_106,2.3699255778101938
GETAWAY_190,2.3696515957023125
GGI3,2.3685139952604044
JGI4,2.3681457768623586
MORSE_106,2.367403177000896
GETAWAY_125,2.366377583330839
MORSE_141,2.3663677712863684
MORSE_153,2.36600117774621
MORSE_158,2.3652515633820923
GETAWAY_49,2.36294799603286
MORSE_54,2.3599600415055826
GETAWAY_91,2.3583634529652993
GETAWAY_45,2.3580156203591254
GETAWAY_255,2.3577565313663635
GETAWAY_257,2.3576061404256197
GETAWAY_10,2.3572694564796546
AUTOCORR3D_66,2.357088929472869
WHIM_83,2.3527538555766867
DoubleCubicLatticePackingDensity,2.3518641728049214
RDF_39,2.3515661590076946
GETAWAY_256,2.351438619095227
GETAWAY_38,2.351034382177248
MORSE_178,2.3489935704649345
topoDiameter,2.348815706744117
WHIM_52,2.347824438025477
RDF_193,2.347488676104386
MORSE_81,2.344727038281804
MORSE_48,2.344277398214193
JGI5,2.343653980021297
GGI2,2.3436356823172906
GETAWAY_180,2.343239481170804
MORSE_159,2.3418730810201147
GETAWAY_234,2.34134046140468
MORSE_136,2.3410319990746267
MORSE_6,2.3391953979621083
AUTOCORR3D_7,2.3381124963418545
WHIM_112,2.33803362397255
GETAWAY_15,2.335024478165385
RDF_35,2.333802139439734
AUTOCORR3D_16,2.333707126165677
GETAWAY_104,2.3329339270940004
MORSE_77,2.3329260426883405
MORSE_200,2.332647070205617
RDF_29,2.331096299495855
GETAWAY_129,2.3296874766466176
GETAWAY_50,2.3266649016585754
RDF_168,2.325550652408257
RDF_149,2.3238798631146564
AUTOCORR3D_23,2.3234414943672834
topoRadius,2.322309787369272
RDF_138,2.3218217789669477
AUTOCORR3D_69,2.3194077261690773
MORSE_201,2.3184183611646314
WHIM_13,2.3182355163590658
GETAWAY_143,2.31818901640425
MORSE_150,2.318009695066328
GETAWAY_71,2.3165624830971865
MORSE_126,2.3151620967706426
WHIM_63,2.3145919263653707
RDF_50,2.314217586513999
MORSE_140,2.31392842338079
PEOE_VSA13,2.3137912523978432
MORSE_223,2.3127485044198237
MORSE_209,2.3111471767030016
MORSE_146,2.310842216302165
WHIM_110,2.310454827302627
GETAWAY_140,2.305683528994523
GETAWAY_76,2.305215757825093
RDF_108,2.3046680000410973
PMI1,2.303938867943166
RDF_194,2.303619156093915
PEOE_VSA8,2.3033256002836437
max_abs_charge,2.303081816940869
MORSE_7,2.3027224413585596
GETAWAY_181,2.3027196275016424
WHIM_30,2.3021211429890447
Chi3v,2.30172231250199
GETAWAY_226,2.300704679997811
WHIM_107,2.299072685341838
AUTOCORR3D_65,2.298697645257833
GETAWAY_89,2.29853642336123
MORSE_198,2.2977068072140563
GETAWAY_138,2.2965959600857087
MORSE_206,2.293358604303502
min_abs_charge,2.2925358264302385
saturatedHeterocycles,2.290975789365383
GGI6,2.2905529878979065
GETAWAY_5,2.2905392938407325
MORSE_215,2.2903726775863547
MORSE_104,2.2896737908035196
AUTOCORR3D_57,2.287901898076038
GETAWAY_36,2.2878865881250263
AUTOCORR3D_67,2.287527367949774
MORSE_70,2.287410627934264
RDF_9,2.287200628639998
AUTOCORR3D_73,2.2847930108094676
GETAWAY_235,2.2847105071375546
RDF_198,2.28305561444069
Chi4v,2.2825300355875617
JGI8,2.2811818624652607
GETAWAY_110,2.2787587255248107
MORSE_145,2.2748918726231007
GETAWAY_214,2.274402683217465
MORSE_30,2.273580153268723
MORSE_57,2.2701894129440787
SpherocityIndex,2.270085259448493
WHIM_109,2.2683520832232205
RDF_159,2.2668989763231138
GETAWAY_133,2.2664727136211433
MORSE_103,2.2662266069368857
RDF_200,2.265212757648062
GETAWAY_166,2.2647024637054867
WHIM_8,2.2645000194934886
RDF_99,2.263249670057376
GETAWAY_128,2.2631225339377012
MORSE_67,2.261370780534459
GGI9,2.2598111136139636
MORSE_82,2.2595845985097918
PEOE_VSA14,2.2593393245566777
RDF_179,2.258444686506012
GETAWAY_25,2.2577931100819626
GETAWAY_29,2.2570010570087784
PBF,2.2566420194291488
aliphaticCarbocycles,2.2563976932960723
GETAWAY_66,2.255700380615605
MORSE_58,2.2552615193734127
MORSE_190,2.254578576041852
MORSE_20,2.2545582204034496
WHIM_111,2.252753492831416
GETAWAY_136,2.251576279513679
GETAWAY_165,2.2507457218957985
RDF_27,2.249053565292172
WHIM_57,2.248744900293408
GETAWAY_70,2.248703905150956
GGI7,2.2486360227810502
GETAWAY_6,2.2470895410906975
WHIM_74,2.246122527664922
GETAWAY_124,2.2456957051919564
AUTOCORR3D_13,2.24513393475564
WHIM_82,2.244989658066408
RDF_77,2.2434329631073093
WHIM_80,2.2408000652972895
MORSE_127,2.2394268572307388
MORSE_8,2.2391003304866706
MORSE_195,2.2372964213672883
GETAWAY_68,2.236985729940044
MORSE_78,2.233339096322577
GETAWAY_86,2.2329858279333337
WHIM_41,2.2308174810787054
RDF_109,2.229192785789152
MORSE_116,2.228440354710672
WHIM_79,2.2275932507590337
Chi2v,2.226652509899499
MORSE_194,2.226358997211634
AUTOCORR3D_12,2.226198106162648
GETAWAY_211,2.226071039276309
WHIM_2,2.2246949491546886
RDF_197,2.2244528088541755
RDF_146,2.2234546824681547
MORSE_213,2.222339649319315
GETAWAY_107,2.2215785168563826
RDF_147,2.2214793922870943
GETAWAY_83,2.220314235799343
MORSE_180,2.218945376081286
GETAWAY_69,2.217858755795579
RDF_28,2.217652463233338
MORSE_167,2.2161070727868144
RDF_129,2.215988339538085
WHIM_77,2.215980672741093
MORSE_62,2.2158384609850765
MORSE_51,2.2150729342628437
WHIM_67,2.2143121639393435
RDF_107,2.210619325357371
MORSE_131,2.2098752091347764
GETAWAY_249,2.2088345758687318
RDF_45,2.208458662755228
MORSE_117,2.206732090667857
WHIM_35,2.20612998701464
MORSE_216,2.2053330987891853
GETAWAY_26,2.204773458112238
RDF_119,2.204593528694947
RDF_125,2.2041710948252726
RDF_167,2.2029570803928444
RDF_17,2.202089447250829
GETAWAY_250,2.2019780554118387
AUTOCORR3D_42,2.200658554146725
MORSE_134,2.1999718963604513
WHIM_45,2.1986343734629457
WHIM_46,2.198405952736962
MORSE_205,2.1982508111193986
RDF_64,2.196717393342799
RDF_20,2.196016552118585
WHIM_56,2.1948844892010553
RDF_19,2.1946532498893014
WHIM_81,2.1945632399366866
PEOE_VSA4,2.1941546465960364
WHIM_1,2.1937916881971096
MORSE_84,2.1929762571487452
GETAWAY_217,2.1924770938570965
GETAWAY_134,2.1920863068668384
RDF_34,2.1915258517527967
RDF_185,2.191493075160282
MORSE_85,2.191483201747732
RDF_79,2.1913101275940186
WHIM_68,2.19061841326357
AUTOCORR3D_61,2.1900890031957894
RDF_169,2.1897408265357505
RDF_89,2.1897135402649024
RDF_139,2.187558087276059
GETAWAY_27,2.1858206267489786
WHIM_24,2.185538044022665
GETAWAY_92,2.1834163007144745
MORSE_60,2.183209082236892
MORSE_192,2.1821833812211713
WHIM_21,2.182058528176474
RDF_195,2.180799252682928
RDF_110,2.1800494749043238
GETAWAY_265,2.1793502268082348
GGI8,2.179267212240955
RDF_199,2.177408712025689
GETAWAY_9,2.176856719118931
MORSE_148,2.1764803742719465
WHIM_34,2.175701724372828
Chi4n,2.1751571697531276
RDF_26,2.1745621562357287
GETAWAY_247,2.17429394239958
GETAWAY_173,2.1740801418264044
MORSE_149,2.172282897967297
RDF_14,2.1710712837554165
MORSE_86,2.1710261995635203
GETAWAY_51,2.1684796446348016
GETAWAY_46,2.1676049476351067
MORSE_73,2.166692952787886
RDF_121,2.1664611439275134
AUTOCORR3D_63,2.1657849450320192
RDF_170,2.1655884789458906
RDF_40,2.1645903735212344
WHIM_12,2.1640340209765663
RDF_137,2.162790558165725
RDF_90,2.1626633627764384
GETAWAY_123,2.1580293297584303
GETAWAY_108,2.1569476845897833
WHIM_32,2.156662024935876
RDF_5,2.1558805671723755
RDF_30,2.1547527259643675
MORSE_197,2.153845313954257
MORSE_203,2.153547410073957
RDF_164,2.152791709266004
RDF_177,2.151764557828192
MORSE_196,2.151426049018975
GETAWAY_160,2.1513930773043013
GGI5,2.1513094515072666
RDF_6,2.1512518050176475
RDF_74,2.150134068573508
RDF_65,2.149026583393512
RDF_22,2.14849237805083
RDF_190,2.1474695016132554
RDF_48,2.1467822477380363
MORSE_53,2.1464944208216337
RDF_43,2.146298784748619
RDF_80,2.145376607358119
GETAWAY_137,2.144156859228379
MORSE_168,2.1420795025646124
RDF_178,2.141968067760932
MORSE_110,2.141238227727859
RDF_55,2.1385094173467816
RDF_16,2.138233634900762
GETAWAY_116,2.1377578177589163
GETAWAY_272,2.1365761262552976
RDF_196,2.135161511067452
RDF_0,2.1346976648829097
RDF_73,2.1338383993871513
RDF_69,2.133751790938486
GETAWAY_146,2.1335053457161615
GETAWAY_270,2.1332206959319966
RDF_172,2.1329726732918646
GETAWAY_7,2.128215713003584
RDF_105,2.126812643705463
RDF_150,2.126608334304171
MORSE_137,2.1262122257203173
RDF_104,2.126055937986257
MORSE_55,2.125508866126913
RDF_60,2.125367740398801
RDF_25,2.1252423040805746
RDF_148,2.1250498174604275
MORSE_14,2.1236803073308237
WHIM_11,2.1235425491356668
GETAWAY_64,2.122752255079808
MORSE_174,2.122576044799232
RDF_103,2.1223039214377413
RDF_76,2.1205303758259277
RDF_112,2.119749216155991
MORSE_222,2.1190000276022727
GETAWAY_88,2.118229392474617
RDF_75,2.1178773508805806
MORSE_21,2.1170942024054273
MORSE_50,2.1156808331712322
RDF_127,2.114598620463748
RDF_67,2.114349008009279
GETAWAY_30,2.1127816653810303
MORSE_135,2.1115700780697475
molLogP,2.1109140432968045
RDF_61,2.1105943233529256
InertialShapeFactor,2.1094389700758587
GETAWAY_28,2.108487985918885
RDF_202,2.107027587241426
WHIM_23,2.106612791287082
RDF_46,2.105874092340815
RDF_176,2.104226641084457
RDF_134,2.103352601005138
MORSE_52,2.1029460709106993
RDF_155,2.102735027910622
RDF_192,2.101648554364366
GETAWAY_109,2.1005090657922754
RDF_135,2.0999051668038504
MORSE_12,2.099889044381885
RDF_7,2.09872545982696
RDF_15,2.094625382189694
MORSE_181,2.093978060315883
RDF_120,2.0929913976484236
MORSE_56,2.0889315941466187
RDF_49,2.08734127911584
MORSE_87,2.08716962026873
MORSE_172,2.0871120304572037
RDF_165,2.08369804750226
RDF_97,2.08131873891151
RDF_140,2.0807609283677397
WPATH,2.080417869159179
RDF_117,2.0798354321104418
RDF_153,2.077965306394289
RDF_136,2.0755230365895017
GETAWAY_210,2.0746514133275484
MORSE_31,2.074258151616281
AUTOCORR3D_22,2.071890629748191
RDF_183,2.071118943718572
AUTOCORR3D_10,2.069778382447682
MORSE_221,2.0692412648816956
MORSE_109,2.068532848776118
RDF_118,2.0664489020689967
RDF_13,2.0628399155046364
JGI10,2.06279594335526
RDF_166,2.062541583177724
RDF_47,2.061395366989792
RDF_21,2.061209164165672
RDF_52,2.0596342492024498
RDF_1,2.0594960585142603
RDF_175,2.0594255343915906
RDF_116,2.0582819432489017
RDF_51,2.054475542286979
RDF_133,2.0539862958348394
RDF_95,2.0529860623328045
RDF_157,2.052413973507593
GETAWAY_48,2.051372247795764
RDF_70,2.051313394731121
GETAWAY_3,2.051134223333275
JGI6,2.051133526910221
RDF_188,2.0501789668123016
RDF_171,2.0485375446422105
RDF_182,2.047850788445566
RDF_86,2.045456576441448
RDF_111,2.044965761648175
RDF_58,2.038619409721187
MORSE_49,2.037367414801324
RDF_189,2.036575723870566
WHIM_66,2.035547606017962
RDF_163,2.035163226169659
RDF_201,2.0321923018437973
RDF_96,2.0315258877088316
RDF_3,2.0312809881379494
RDF_186,2.029797598474294
saturatedCarbocycles,2.0292201182122898
RDF_187,2.028501235581269
RDF_87,2.0283985684964687
RDF_10,2.024401591458047
GETAWAY_52,2.023965931391121
AUTOCORR3D_11,2.022189664231706
WHIM_48,2.022085085052256
RDF_115,2.0214818216251866
GETAWAY_253,2.021226294724719
RDF_142,2.0212019955978855
RDF_160,2.017460818729758
RDF_106,2.0173140870858512
MORSE_111,2.0168533514632117
GETAWAY_218,2.0168110483908226
GETAWAY_157,2.0161845724177723
RDF_156,2.0161600054006477
AUTOCORR3D_72,2.0154670506755465
WHIM_4,2.01474566570469
MORSE_24,2.0128795153090766
RDF_68,2.0118990769758827
GETAWAY_127,2.0113640472424232
GETAWAY_17,2.010743243310305
GETAWAY_213,2.0107058067415386
GETAWAY_191,2.0095860949661906
qed,2.00887130471299
MORSE_13,2.007837085977022
RDF_145,2.0071503148589507
AUTOCORR3D_62,2.0052107349098947
MORSE_46,2.0010792598476703
RDF_151,2.000280941876989
RDF_31,1.9999078061535491
MORSE_173,1.998936068803546
MORSE_191,1.9989229560913007
WHIM_65,1.9954286473559772
RDF_143,1.9929566983434013
MORSE_0,1.990044980204442
RDF_206,1.987666282930631
MORSE_32,1.9875616326835628
MORSE_36,1.9870971058249007
RDF_44,1.986904721108019
MORSE_208,1.9853838771234609
WHIM_43,1.9853108397004589
RDF_23,1.9839691000946538
RDF_174,1.9838218065079514
Kappa1,1.9832484421419614
MORSE_105,1.9828477823450863
RDF_91,1.9806241787225147
GETAWAY_163,1.979976842195088
RDF_100,1.9788353350837864
RDF_114,1.9788200024206635
GETAWAY_246,1.9777546718153525
RDF_93,1.9756023103698168
WHIM_59,1.9721136625314974
MORSE_184,1.9715663794159048
RDF_12,1.9694210762869693
WHIM_26,1.9671400637765641
RDF_128,1.9656942302155491
MORSE_160,1.9645938724251388
RDF_208,1.9630172151572427
MORSE_76,1.962219792630661
RDF_82,1.9618980403933233
MORSE_122,1.9606106359838076
RDF_59,1.9604425876753917
Chi3n,1.959684685242857
RDF_204,1.957907620088254
MORSE_35,1.9564195717210353
MORSE_218,1.9557687759884836
RDF_11,1.9553201945648964
GETAWAY_254,1.953800618359885
RDF_130,1.953536904335123
GETAWAY_159,1.9528476941279225
RDF_57,1.9512006471386076
GETAWAY_47,1.949287729840386
PEOE_VSA1,1.9485344681512982
RDF_33,1.9471839618679092
WHIM_37,1.9467122192812933
GETAWAY_4,1.9462877998482633
GETAWAY_23,1.946287799848263
GETAWAY_144,1.944436352489257
GETAWAY_87,1.9438633559208616
RDF_131,1.9409615242412488
RDF_24,1.938773620683141
RDF_141,1.9386820350977503
GETAWAY_245,1.9384624662883754
WPOL,1.9382455429368426
MORSE_26,1.9354737715337045
RDF_56,1.9336631389625016
RDF_88,1.933529737769945
RDF_191,1.932220076993688
MORSE_71,1.9321331330541354
RDF_8,1.931736060440386
MORSE_211,1.931268219991367
GETAWAY_74,1.9304334693249166
MORSE_220,1.9270308315398004
MORSE_120,1.9256495428891272
WHIM_47,1.9240321245063785
DoubleCubicLatticeSurfaceArea,1.9233314964605128
RDF_54,1.922280241791889
WHIM_10,1.922240574427049
RDF_41,1.919543940114174
GETAWAY_8,1.9171777597822937
WHIM_3,1.9154348786033384
GETAWAY_227,1.914229069480102
RDF_72,1.9136937983033229
RDF_81,1.9072170374855317
RDF_144,1.905556113198922
RDF_173,1.9038897011244336
GETAWAY_155,1.9030184530476641
GETAWAY_117,1.9026898617531678
AUTOCORR3D_41,1.9020356537573244
MORSE_219,1.901636870500025
Eccentricity,1.9013904006151852
AUTOCORR3D_21,1.899703079222763
AUTOCORR3D_60,1.8993510786627286
AUTOCORR3D_2,1.899057981972411
Chi1v,1.8988291303049205
RDF_132,1.897487581507764
WHIM_15,1.8918733231502838
RDF_158,1.8897540263716737
RDF_161,1.8873193331543505
RDF_162,1.8869139778493809
min_charge,1.8847848525879671
GETAWAY_77,1.8842260188433786
RDF_53,1.8834190508123274
WHIM_54,1.8807643455704595
RDF_203,1.880252226245695
WHIM_58,1.879938429046186
WHIM_76,1.8797189747862344
RDF_205,1.8776779257883656
GETAWAY_251,1.8763406000756353
RDF_113,1.8759474025115224
RDF_71,1.8753248312628121
GETAWAY_158,1.873276864295412
AUTOCORR3D_52,1.873060771818853
WHIM_100,1.8726241547269067
Zagreb,1.869092441019787
AUTOCORR3D_40,1.868704712662948
RDF_209,1.8658440787914585
RDF_123,1.861418721478996
WHIM_70,1.8612899604781261
WHIM_53,1.859796358546393
WHIM_103,1.859171488163266
MORSE_47,1.858840617563193
GETAWAY_215,1.8550361987543642
MORSE_119,1.8548566756253588
WHIM_25,1.8528536333085805
MORSE_189,1.8512263104082622
GETAWAY_67,1.8503448161705531
RDF_42,1.8478484723121935
MORSE_68,1.8452553702081351
Hardness,1.8441365916960755
GETAWAY_16,1.8439656720954387
WHIM_36,1.8434350083226516
MORSE_96,1.8429175932630457
AUTOCORR3D_32,1.841674985141993
NPR1,1.8410674592820113
NPR2,1.8408123240666574
