Molecule ChEMBL ID,Potency,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
CHEMBL3897467,Low Potency,-0.026160189731568598,1.477043422741589,-0.9770326229207514,-0.48592221963577226,-0.03738818750747151,0.19998667280979274,-1.1817524586670836,0.41623180346328725,1.2584627243200133,-0.06522938500637306,-0.6660772613573599,-0.500199853045392,0.31644467336857046,0.09135018460660718,-0.5060779252295984
CHEMBL3682616,High Potency,-0.8462518488870111,-1.5760579910787853,0.5274745073652238,-0.5393580934290139,1.4319097965427572,-0.6942210774821319,0.036222933216340195,0.45506922214073475,0.27006127322754897,-0.3659530408779992,-0.20348777045102362,-0.8240889531217951,0.5146336215313959,0.1689002195790715,0.17156790854858853
CHEMBL3577891,Medium Potency,-0.3054332339876754,-0.052004555000639864,0.3274222582839429,-0.26460220197502576,-1.5651200651828752,-0.6193416380844191,0.14004429179884098,-1.2397764173300132,-1.1028613754748398,-0.7976900501436818,-0.3044502331737218,1.1512525312608848,-0.7689920596007415,-0.09647537871007289,1.65960510093484
CHEMBL3235974,Medium Potency,0.19259874548704403,-1.0293532643225476,-0.11560064960373077,0.800632680155065,-0.5365081841774988,1.023197886603174,-0.33403714942793633,0.9391284081413398,-0.12311193614279237,0.12463572984018322,-1.3913962105924487,0.7118715749966426,-0.08272625428834074,0.47844959618920285,0.2556937208266184
CHEMBL3687335,High Potency,-0.6081010838943269,-0.6594024417268404,-0.23019518839695932,0.3816904759457049,0.35533078191120376,-1.2899378230728185,-1.0332091875770202,0.8177799766975389,-0.7526132240390663,-0.7685320716048128,-0.9076667520794843,-0.4790787113409639,0.49066049483995494,-0.9615302647326831,0.9456024459231679
CHEMBL4247847,High Potency,0.662727592165161,-0.39731091774058336,-0.3217350453457534,0.6163876269011388,-0.34542881919542684,2.7918053870001986,-0.05102722449380731,-0.5742401269727145,-0.9655442696540195,1.3555678729513114,0.17932962147671982,0.36230985437154284,0.3571976394373778,0.5516925317340476,0.37201166673697733
CHEMBL3687360,High Potency,-1.2035518026924734,0.5488657877210087,0.13603059500570253,-0.7104939379842379,0.8648079282189692,-0.8698891956376413,0.7666665323333767,0.5460806890476781,-1.0844126830446745,-0.05746087715362323,0.18116115237900357,1.0166244939581626,0.28316813699471033,-0.3279632791520473,-0.06483615597757994
CHEMBL3958453,Low Potency,0.2839609370022112,0.977203313653464,-0.31112161807350036,-0.6702561497590768,-0.5602965621295996,-0.3329504108122931,-0.6258398345177002,0.46906669835056447,0.178491785380693,-1.6302556510526676,-0.4990950980152289,-0.27225917260759286,-0.1704791761141804,-0.09425434672919836,0.4256456154237826
CHEMBL3682605,High Potency,-1.1798505868743778,0.6148187665662284,-0.9710365890603292,-0.6886610058413751,-0.6218583241149516,0.25750608791246776,2.3937515594591443,-0.62002836098771,-1.7057641235343104,-0.42736016267729776,0.516012085826212,0.41905648888524855,0.5360213021279788,-0.39707546824360634,2.189095179324663
CHEMBL3976638,Low Potency,-0.48823000680813905,2.1521671828261,-0.596283577528506,-1.1005778178713237,1.0870950946435929,0.34627178744628045,-0.5502949683979731,-0.6994162390136958,1.9562220101767793,-0.23356546346024218,0.42288834716618445,-1.238144252946439,0.050397572931305874,0.6171919283551747,1.52515959473238
CHEMBL3353583,High Potency,0.3003156653196666,-0.42674510740942584,-0.8675953788753873,-0.4556999095814319,-0.3270086942062384,0.7730293041069678,0.034447236974698904,-0.6438061561409663,-0.6181834833509012,0.6304533612336626,0.4684192155027037,-0.1797330926212306,1.0898181006480414,-1.2179533888451097,0.46359350782415915
CHEMBL3687412,High Potency,-0.9539064578799911,0.25285307506930643,-0.3135700717249662,0.715968608706144,-1.718588924978563,-0.9075243016055612,1.2117263802114977,-1.4723650579814578,-0.05190430156476003,0.10725767195101138,0.18577907065842553,1.2779363315492234,-1.1735630250144484,0.6765122161456645,-1.013507067739361
CHEMBL5277486,Low Potency,2.267413577667109,-0.3185988672521855,0.7221087070980328,2.512461206748555,1.253158642058681,-0.1318291720834627,-0.28694391970114896,-2.0318272327780034,-0.09468164450238727,-0.0013537094197157667,0.20053657450244813,-3.080429504330443,-0.008681231061621705,0.6256197219043313,1.3175909772025822
CHEMBL4164465,Low Potency,0.5593840239178917,0.2917392368370953,-1.0516294028297783,-0.9919568715737679,-1.4228084541102286,-0.7478495589973365,0.15823711231667192,0.5830001916412245,0.15856801236357448,2.3002924363527137,0.7638822222068712,-1.691073214601384,1.306593710706548,-0.39724206226480885,-0.021738162897586726
CHEMBL4795385,High Potency,-0.21903243408326906,-1.4680843771759111,0.41222834198084124,-1.469973797595024,-0.6734642473418587,-0.5362277119634626,0.6881575071878038,-1.513363864481911,1.4991064918983992,0.6687348260166833,-0.3922455998778163,-0.14263404498431728,0.25102864367941435,0.8278972046761911,0.9825652503405456
CHEMBL207433,Medium Potency,0.8947105115232145,1.0489417777022945,-0.14018036147751994,0.007926276606036524,-1.21855822297298,0.574799084019594,-1.253878103154436,0.8222437128491916,-0.7142885966012783,2.641065854839597,0.7256945501044639,-1.224705713609333,-1.3671192731000898,2.462832306343926,0.3669186702624121
CHEMBL3687355,High Potency,-0.8546936300126372,0.1182484128659177,0.7419848788313977,0.941608009297402,1.0065515958460831,-0.970689580499114,-0.3192190800851387,0.20868582462491753,-0.463577167507253,0.04497686802425846,-0.5090474781574226,-0.2877319604505952,0.1119243269652308,-0.4461589268571848,-0.7320458697470325
CHEMBL3687346,High Potency,-1.4084378817280336,0.25833429312668155,-0.6252508582641109,-0.09767765210049262,1.622811201642396,0.5870989109869119,1.3933961550886869,1.051366879131247,-0.638152911984934,-0.5220986176269955,0.1819964257735166,-0.0708931003671293,-0.09283395539952602,-0.6369336522149194,0.6172994861743962
CHEMBL3896592,Low Potency,0.3647464674197042,1.4324176646462945,0.2967909404608941,-0.42487183275168816,0.005847942012856154,-0.3566731153196241,-1.6403197969211727,-0.1751105951319054,0.45535128963026034,-0.5495700190085758,-1.282435825286617,-1.153736497722038,-0.45356776408030214,-0.19338415682591262,-0.19005744079513698
CHEMBL2442032,Medium Potency,-0.5333623210672082,-0.5689685448740968,2.6151051857300422,-0.008934771919885967,0.6445921367721963,0.30422524275671775,0.32052550534236257,0.22805228132151356,-0.5762712630121353,0.8559081909408713,1.1098854251226282,0.4452613005951664,0.4728345244433679,1.803809980429579,0.5402625189700885
CHEMBL3613642,Low Potency,-0.38503664309149693,2.2234365610259466,0.38201315196886054,-0.06206944021089006,-1.276045101844286,0.8970575108956037,1.437291478819437,-0.32055703921710643,0.25254671701955744,1.136730245784512,0.4841291426863273,-0.22318022755254188,0.3196631171667852,-1.2323761910552284,1.1335749422286092
CHEMBL3687392,High Potency,-1.4079588582961047,0.6505102773833259,-0.8959662335390901,-0.9527225613493524,0.779376599799585,0.503587181378786,2.0115997085755253,0.1074103775697587,-1.1147356323123612,-0.5426490107839287,0.4393034675451834,-0.10298640966873,-0.09179617196501938,-0.6330282124855856,1.1553387361875591
CHEMBL3894956,Low Potency,-0.28514959122770045,1.169242290457559,-0.5162199515630468,0.7374481503372445,-0.341206184687227,0.10927222879023467,0.16160686532226184,-0.21589552967151598,1.1298233220755798,-0.885750180824537,0.028256785356836817,-0.6841455936980284,1.5052660903347008,0.8558562967617251,0.6586281551194183
CHEMBL3687352,High Potency,-0.8870313729221716,0.04172476217056547,0.5718282340338108,0.05571913096853309,0.4953680910169568,-1.2091037329309415,0.013298262952068358,0.5894345741657603,-1.047933602881119,0.310074829260238,-0.11210433460700052,0.1933123713364286,1.2863390156275756,-0.30272795465737357,-0.12157034086462905
CHEMBL5281532,High Potency,2.2432886109497328,0.022503030844818125,-0.1799086782885895,0.06723463798919817,0.9293754199704628,0.07598940898562764,0.5113084485185823,-0.5548086112920474,0.04479774795208016,-1.2259002705441024,0.7529350790299864,0.028891939710339813,0.09136279092734687,0.038168170555795224,-1.7583076967466207
CHEMBL3912738,Low Potency,0.1821605502419237,1.2163235095566884,-1.2814271901308871,-0.9261296406715174,0.40911536773679463,0.5120356941044759,-0.722973008022755,1.0616050177664675,0.7432017187526389,-0.9572303768725848,0.31098313541618344,0.540142342578508,1.7212781302441509,0.4607234311928743,0.9141941812809589
CHEMBL3682561,High Potency,-1.2465217284929775,1.2823864486287764,0.5925549498963703,0.7571783414047845,0.43536292266966364,-1.6199765472551575,0.11512860020695534,-0.06567834996919068,0.0749443665655707,1.2475151966396565,-0.4375693565547383,1.6772561427548702,0.3511729152240088,-0.4796188176467789,-0.3774484485206522
CHEMBL3687370,High Potency,-0.565887732624545,-0.5539431670582149,-0.9183987354045663,-0.10027254050494996,0.3320177207410049,-2.0658940552143905,-1.5764259040451643,1.2546062381150251,-0.2029051344601009,0.38771386721559514,0.3449132992673595,-1.437523394290998,0.7141409684950456,-0.5781042776966926,-0.32029542795094473
CHEMBL3235977,High Potency,0.23385628298366032,-1.1605211828545778,-0.27849985047435977,1.1487666981189402,-0.41066479808951417,1.206430027760832,-0.5889537190502344,1.1333909400579396,0.14968841528550014,0.04483781393292231,-1.2478676040975742,0.7633000382116144,0.08743165195605176,0.7507679473527055,0.38580064757996363
CHEMBL3687405,High Potency,-0.7014360516598588,-0.25179483308004463,-2.088057552689371,-1.6201696473932858,-1.058729522142045,-1.1997075639676444,0.5651306759940374,-0.5838666265400098,-0.8253838535219812,0.19873586420190778,0.45409366941599083,1.436358236094286,1.183352520954344,0.08676549659959143,0.8539931974150714
CHEMBL2443064,High Potency,0.2653273829233609,1.3654849364939996,0.018147367933441082,-1.2561309343941391,-0.8151865361686296,0.7086627478031386,0.26328299891529494,1.3721690316770045,-0.8914050223904098,1.590651891806199,-1.3848787815408823,-0.38562588575646417,-0.20960496193051759,0.26618644651495216,0.33323257913396753
CHEMBL3682566,High Potency,-0.9236229807415586,0.08554001669003886,0.5690880324076191,-1.1448134762859967,-0.1668459878347485,-1.496238084704669,0.9568156931501185,0.21699524873352893,-1.6267416721141497,-0.29013136167707476,0.43716306655511583,0.9954832846833777,0.8822787578676401,-0.10193047043916618,0.42666086260941666
CHEMBL3577889,High Potency,-0.2715634479651689,0.10801919628848528,0.5691366114019907,-1.2839353913459983,-0.736981863776561,-0.7414768422269223,-0.3893262059839714,-0.9695368533165307,-1.465693966243571,-0.402920902228476,-0.27313836600056957,1.152098622603196,-0.33474653731994714,-0.4792436188805792,0.5870972936700704
CHEMBL391997,Low Potency,0.437967711309584,0.2598983128989478,0.8620751036256425,-1.8295873479849727,-0.7704656015635778,-0.41575882900429245,-0.4159798628761071,2.503941983185474,-0.5876905898681626,0.30946927814205843,1.5822822262187997,-0.2563619500672836,-0.9524397247528015,0.061514941545625264,0.2505995291260088
CHEMBL3353603,High Potency,-0.5324076037236284,0.036172795505253444,-1.2585620596535632,-0.522498998602473,-0.08890231513818368,0.20726683298968604,0.11102003688438287,0.7951480696752866,-0.7477886056926697,0.9775018603570436,1.5866417274090197,-0.13428809544089343,0.41141888469567517,-1.2100438141591001,-0.8423591995997994
CHEMBL5275535,Medium Potency,2.5795852690387537,0.5262686652374795,-0.7594466292626747,-0.027622816508423277,1.1664461217139517,-1.1827242253260126,0.4026224512310534,-1.2012793366490455,-0.8308120365758634,0.3725277454888249,0.7777835725393862,1.767037215647034,0.9164746620583609,2.5498066310157954,-1.0312336218156524
CHEMBL3577902,High Potency,-0.3319553569674723,-0.5448761502254841,0.32972206085750133,0.8513358937629671,-1.4934829103734575,-1.2054014221572982,-0.9754522823754737,0.22033348481062445,-0.05424120087287014,-0.35323729239746166,0.07223617989055435,0.42551470269859704,-1.0431673657189475,-0.4424740197421857,0.66208834728815
CHEMBL3353593,High Potency,-0.18452463847021663,-0.6523883359816405,-1.9505534769719892,-0.32941360182938284,-0.5394868496360311,1.4230121938450258,0.32966966987441576,-0.11604107860013853,-0.3807429741925938,1.481111433177515,1.6173068819109817,-0.0154937630436097,0.5562021611529805,-0.8774502856867186,-0.05898777505533352
CHEMBL3235969,High Potency,0.19605768513457666,-1.069089373468411,0.16009073458872122,-0.17674484417472214,-1.1440319239550623,2.08568522635626,1.7035480535698952,0.4492104078480734,-0.006112398898726375,0.26457684055928676,-0.22390220654870666,0.913405826560754,0.7358898479362375,0.8145934744127011,1.1456202926058427
CHEMBL2442012,Medium Potency,-0.2063472171257414,-0.29468531123966785,2.138036532971695,-0.834139866998318,-0.06280485645380224,0.1720062292599758,0.7635774122441661,-0.2604924491435111,-0.5564656522093422,-0.17527291057363717,0.8509751324691252,0.10292918760044675,-0.36928147890560764,1.2914790218081973,0.6907237728931864
CHEMBL3687403,High Potency,-1.5497375784382388,-0.5101868544742171,-0.24760951713479992,-0.46770998452118473,2.643513021111271,-0.011711908115669243,1.2037305280085426,-0.5720550008318632,-0.6747969549227054,0.8846163352916233,-0.7565163046227896,-0.5436213026502846,-0.7628469605515342,0.7661556892289351,-2.869425632501983
CHEMBL4750971,High Potency,-0.3098202807670717,-1.4924131134182608,0.47220854559842607,-1.8173194755762148,-0.3819874428294104,-0.561295051311078,0.5742194941796782,-1.2803726418948451,1.2270898874180813,0.7360067768050715,-0.30465565186877763,-0.1211921099792857,0.5277185562002589,0.7586638567076438,0.6771378074378834
CHEMBL3904770,Low Potency,-0.8818850221467337,2.4700834757785284,0.6274802263495375,0.8335982506988657,1.402646359195746,0.2323775068399249,-0.6586430775504413,-0.47465889425075414,2.9599768242759557,-0.5277730149928579,-0.20267440337313758,0.33799259178407315,2.7294658345166236,-0.99043706698127,0.9681189248413608
CHEMBL5280897,High Potency,2.3587082615814343,0.3121164814129364,-0.005221707075069018,0.03347392527808902,0.5514971612823191,-0.5665192458977546,0.9352914792232504,-0.09614222816948709,-0.9264176416753268,0.23476420820626565,0.36264040320706714,-0.4789474924146087,1.3718925155485615,-0.6755983726151852,-0.04400113265139054
CHEMBL2443085,High Potency,0.3081970245570451,1.5963806271105916,0.06915418384153975,-1.5250481012903017,-1.3666516434001141,0.06493687325467297,0.33764427305814165,1.8974247465530119,-0.2645558735170235,2.697082250480308,-0.6316022933252987,-2.7981853308358646,-2.41308242661174,1.5055103888239796,-0.01997499363061369
CHEMBL3682615,High Potency,-0.6594387677754479,-0.4857999880941275,-1.3289257181061178,1.342999981286176,-1.1351328025456424,-0.43508856231183446,-0.646376010431998,0.17290116614534995,0.3860077739585231,0.09203085680669859,0.7939153040141946,0.13535426474876047,-0.6501310911225692,0.15714718698916144,-0.2579777238172116
CHEMBL3353586,Medium Potency,0.26747613661518943,-0.9593179936957218,-0.6686312502438082,-0.40944170250166473,-0.09646374031506602,1.1321580284911303,-0.1078696638751038,0.3239308440246305,-0.4846501525242182,0.41232568078662196,1.0842012173429627,0.22849805328730866,0.8186519192612937,-1.352971171281802,0.42873072995197953
CHEMBL3682574,High Potency,-0.7369050125730725,-0.17524153790109456,-0.5820804924588656,0.7201516640758284,-1.959522168656738,-2.2762358796657747,-0.5008256116643061,-0.005352178046149831,0.015087770856546705,0.07012613824869784,0.16444337378797916,0.318336213415075,0.360387805624222,0.21321128354163066,-0.24560782649568064
CHEMBL2442021,High Potency,-0.3306666588097959,-0.9540316329673015,2.5325007688046024,1.3366374261429983,-1.0645395828731627,0.24097009142093867,1.065649641734073,0.8232103268720267,0.30865005113792376,-0.641199630026781,1.149088586412112,0.25258045655797523,-0.21109683189509798,1.7940053265340556,1.5839446343255978
CHEMBL4245257,High Potency,-0.10922118743701188,-0.3699489658026489,-0.834333223576484,0.39443883291136994,0.38622705582031563,1.2448813366850675,-1.036554195456783,-0.028841222048827376,-0.953199413261468,0.5241317803266085,-1.3838959261013422,0.8834165472456681,0.15274980488426848,-0.46896947491440105,0.10919913807400872
CHEMBL3682547,High Potency,-0.6772322437209244,-0.9830786857936228,-0.7920551552729685,-1.2421206157288183,1.0508494226756555,0.7033502476284843,0.243501037833821,-0.010377758337631117,-0.8217143391146735,-0.3190535388233062,0.4002609516648019,-0.49244508534514125,0.7298017613832184,-0.45616863491042614,1.2063916658028304
CHEMBL3904057,Low Potency,-0.12879400520681683,1.169909070871383,-0.5173120735253002,0.11086766111721125,-1.045283396845177,-0.46052794835252897,-0.33241015998395923,0.21583907823190848,0.9542267791902675,-1.8817803944312455,0.42663933168054774,-0.272730574713642,-1.0549879874010057,0.6400713126983778,0.13809753128878585
CHEMBL4550460,Low Potency,-0.10918045674793908,-0.6138674659553685,2.7654669317615044,-0.7402630208604715,-1.9365465198460448,0.8121639671549612,4.81880935130085,-0.877101951284208,3.3437554768536155,-0.27217687594611717,-0.36062755006469643,-2.4211599345728936,2.03061461261458,-0.7979051547246583,-3.1819434736928534
CHEMBL5271247,High Potency,1.9617674709758095,0.316162839091604,0.25183000558962865,0.11403778894116072,0.7223830728057676,-0.4204367395041956,-0.23571845662855148,-0.7647749448728186,-0.41577566787555714,-0.48988582773498107,0.33065811714092763,0.1769446036132102,1.3600298344371449,0.3360309713165132,-1.8088854965922025
