Molecule ChEMBL ID,Potency,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
CHEMBL3235982,High Potency,1.6126047999783306,-6.227078574319896,-5.344120237018399,-5.480595129782824,14.863659435027735,-2.16185603708227,-0.11225052643394388,-0.19052395280329462,-1.1840553954485116,-2.868719495765864,-3.0692965343070044,2.9685702408738894,-1.4979602535080005,-2.1638526949154313,-1.7177753962942435
CHEMBL3577904,High Potency,-2.8109391846794947,3.153091345672429,-3.1080793842010532,-0.096934667148018,-2.3732986566833874,-0.5638041238397749,-3.86002362316196,-1.1765968804043108,-3.3982268898759496,-0.8018481998081382,2.673572540109655,-2.3301373762427673,-0.3970984874178569,-0.7202931959782549,5.294976243907607
CHEMBL3682539,High Potency,-9.952696993662924,-2.208065574244174,-3.1762967254426084,-2.0905034201040396,-2.0626446443768107,-0.5234816192284922,0.7495822135307953,-4.380104600810035,-0.6169511832073253,0.13285568560971517,-3.5031174594511385,-4.173593431759255,2.213674277999578,1.1804757470614373,-4.246633489059938
CHEMBL4786793,Medium Potency,7.717064407958297,11.08132539888276,-11.923398546700916,3.212586074564096,0.6196212223611506,-6.575130232234076,-2.288493386501469,-2.10507384385631,3.630196429721519,0.7113767078260018,2.779698048978719,1.4743135342234601,-3.11531455764436,-0.9915456815225244,-0.1259216001830594
CHEMBL2442020,High Potency,4.979802834900997,18.985000375565434,-2.9772076347294494,1.773836467910652,5.628708654146252,-1.5057913119847743,1.2364597725771516,0.5324588206991737,-1.7889339418423251,-3.740785296909135,-3.5882263500846734,0.13254932757583254,-1.4098250522038467,0.1490008880180929,0.8800805148189997
CHEMBL3235972,High Potency,-2.923518371899074,-6.94005341690015,-6.763882775333179,-6.130933530563116,6.4966909928903345,1.656998617748693,-4.659306157705238,-0.2375195789970701,-1.913631185522433,-0.8540746799897844,-0.43654786850574234,1.5101625334608828,-0.14308947866330113,-2.9872785707740745,0.733063813394166
CHEMBL3976535,Low Potency,-7.288859455823845,-9.7441333839421,15.684307910103646,7.584241405977284,-1.920307768206661,-7.439364464606259,-0.5307053907918213,2.3223251904004645,2.191570397429888,1.3410352768926215,-0.01591435354527831,1.107521875814356,0.10509252004222445,2.1623906792629746,-0.9589589316181387
CHEMBL5282082,High Potency,-11.217830567555355,-1.374690659785687,-4.168810971603574,-1.095131975054425,4.46910139315266,2.892394084814238,6.686626727075825,6.7287755303948895,-4.383460685031045,-5.001383570121344,-2.6880930071512505,-2.0339492037688807,0.6374448818922213,-2.7672636605540224,-1.4146272686460661
CHEMBL3682604,High Potency,-4.927806381716539,1.0807501438894447,-4.74829743703994,0.005230209847690643,-8.263796380322074,1.7165008032354996,-1.7918120171643248,-1.7482564292169713,-2.3826445574085673,1.7706361924284848,1.143120595152278,2.412467482007412,0.7300864974168266,-2.2224110834774664,2.5522606578382696
CHEMBL3682542,High Potency,-11.691489433149407,5.685621303354509,1.923639487480566,-0.2881031855850434,-6.908870460253357,3.076491224466732,-2.528738718373102,-1.2327712903431465,-0.645608892610407,4.817994144619863,4.939765061590607,1.1929915567331943,-0.555925153493452,0.9697500489866187,-0.21088915655746232
CHEMBL3968210,Low Potency,-4.915594996881118,12.41333577859515,16.784569408952045,4.4407682676501175,-0.2069156196361576,-1.3452994904256994,-0.024460965725264763,3.656209771005369,-1.4654835969628641,0.4082509484998643,-1.9498345072479308,2.158045684471976,2.557580081389721,2.7030743535715085,-0.9558226804041102
CHEMBL3687357,High Potency,-16.032695658839106,7.565760330173502,-1.2789319900828768,1.3307351804901562,-1.9587999017628062,4.630151925842209,7.170193220390631,1.8623166737935182,0.24819101485516826,-6.08679679387742,2.2738264304173383,2.6380085050288185,4.932342044767959,-2.0224714335256646,-1.5303661027072135
CHEMBL3682585,High Potency,-16.8156128706522,3.5615434890041673,0.2753128379069825,-5.140770662704226,-1.2332804253604996,1.0786345216703015,3.9116704282876587,-3.9448397426842026,3.6881975669799054,0.008564894777606183,0.39867892274578004,0.34555160193956524,-1.8486695661046169,-0.575293782957408,-0.9505285700860077
CHEMBL2443086,High Potency,2.5275019811623762,0.0556813425131843,13.20798570151941,1.9616196206274983,6.988589309038851,4.186960125885775,0.13355383074368862,-9.682914285881601,0.8154074783793872,1.2147436705115906,0.4824091370953844,-2.0048835696832135,0.7040367095143442,-2.6039445619817885,-1.226655524098701
CHEMBL4242496,Low Potency,2.1808209579553015,0.1197995459266807,-6.268862527485012,-1.0362698551179401,1.8719965286443294,-2.241233299488382,-5.354523525356286,2.887161696104603,-0.5394703307383679,1.6886341315957074,2.7187877155235514,4.725610250232227,0.182750250000817,-0.7707114838313376,0.7532314088085891
CHEMBL4647444,High Potency,3.167346097310787,12.004621811721147,-9.742380614676884,-2.9346702150666935,-1.622093876625108,-0.300748162899326,-5.13940338596381,0.226354810046859,4.605787814583199,-3.319890812634189,0.26772449847387736,5.27534326727972,-1.1061186278845387,-4.836160749834579,-1.6146804528033118
CHEMBL5266721,High Potency,-7.721774912257094,-0.8818942137667121,17.879213061549486,-2.2503490278475637,5.13700420234963,-7.229327686099663,3.6512709731736424,-1.5405680833154505,1.9724052423615042,0.8606529137043589,6.6248242104482875,0.8215848844790548,5.183396098519576,2.199820868676333,0.8684686810262783
CHEMBL5268891,High Potency,25.73287281228279,-2.571739646830426,1.8806463100934778,-8.127594772745875,-6.83988745190136,0.38077931330109965,0.5024808153298967,1.9233918808918318,2.277405727255587,-0.783063346954779,1.4656843651301257,-2.746069105354935,2.0789117471343634,-0.9999983051542044,-1.077576651550017
CHEMBL5287633,High Potency,-1.611221538397949,18.18743160513223,0.015008606393326247,-4.527248662964875,0.042355411409237424,-2.1125371384317573,-4.164055814118358,0.8045539221736838,0.8504555719417266,-0.11585909015591794,-3.9648824176046107,0.8222163471758032,-2.7049622877641193,-0.8386817655451838,2.4102402647196235
CHEMBL3897467,Low Potency,-2.93579955152285,-10.60883666016917,11.703927924433716,6.220282756682483,-1.0550883635347041,-1.0762279036683111,-3.4654349464382594,4.2367650795219065,-0.25576982507414425,-1.202776789117205,-2.187933747831289,3.624692008790309,-2.790530416252954,3.3954588936814702,-4.440511785055288
CHEMBL3682616,High Potency,-5.818334136286497,8.994093559051473,-9.144634698764243,1.6844913204859175,-2.8927370364559697,0.21422302848082336,2.0949859223366833,-0.9103589970448882,-1.2334842290523693,-2.8107559806877496,-0.23269633446310756,1.9654072463921035,-0.3391032201279677,1.0226647102079562,1.587453767848371
CHEMBL3577891,Medium Potency,-2.28874858684345,3.7063898680350684,-2.812726647245957,1.07502592398568,-1.3494759958679345,-2.3954058923700594,-4.500301114063048,-1.5251575238875295,-4.732920377644716,1.3172707339992316,2.7705035944399907,-5.38631336450375,-0.1529176990188829,2.024840552790899,1.0607941184462317
CHEMBL3235974,Medium Potency,2.5615310929290267,-3.5193064240104874,-4.688985791998755,-4.997902446728589,6.611428288057079,2.263246507566561,-4.733378764334076,0.27637789765102205,-0.8137009003712086,-2.5196894584285023,-0.4715516291993942,1.9241844869274127,0.43780872251583414,-2.1447917399514096,0.7044342869809798
CHEMBL3687335,High Potency,-7.391246935102063,4.778299022931203,-4.385997628991725,-0.7573815027801298,-6.751238788408815,4.06247819629361,-4.092530533146642,-0.28876696042260613,-4.399265066221771,-0.8396206553655714,0.9942565208719815,-0.13992295017386044,-0.0683406295714606,-1.0243278105800773,-2.97859394287911
CHEMBL4247847,High Potency,3.933559241031871,-10.971847792343882,-2.1483831683170784,-9.841818567801624,11.359652008512116,-1.1574539372245958,-2.6228222800633336,2.2469624519332503,0.9289655694850014,-0.5742115182956932,-0.6861601597439978,-0.6395983885440047,-2.0063882549018355,-2.0227795204152264,0.9051266234266054
CHEMBL3687360,High Potency,-13.905740119830108,6.681827508306115,0.8362376329935161,-0.2698308434299905,-2.2449510835228685,2.1362309426172446,1.5457804351597726,1.3555740016802997,-2.831649427941128,0.6406841813406297,0.00033790887276466007,0.882771605097611,3.4561934605452613,4.920769245071643,1.2400478816924234
CHEMBL3958453,Low Potency,3.4773959517257786,-5.0594518237881365,8.00710683586488,6.203607744104175,-4.353661019719383,-1.3227263441077237,-2.319585066393491,-0.13155164697855914,-4.586164223723661,-2.015428489306882,0.9481523320432786,1.7233515557969625,-2.960717223199464,-1.3505211137137254,7.803224665256656
CHEMBL3682605,High Potency,-20.710639869117706,-4.896256578917052,2.0303792210252953,-4.245614864968695,2.860232077249448,-0.45584166045914776,2.9952676530822417,2.1009111684023845,-9.666841605201387,-0.5429397041244025,4.490593513646545,-1.3597796571435248,-5.533797419048137,4.108542998447412,-1.5508602774667675
CHEMBL3976638,Low Potency,-7.36318501257325,-3.85487880273596,14.910199245171864,5.2605493416909,-1.9728925429756312,-6.381457845987882,0.9866745314484108,2.757775140451525,3.8145294317629443,2.916139440209505,3.739546789724526,0.03884833197540601,0.28178160562252164,-0.4795869947622901,-4.224731471361959
CHEMBL3353583,High Potency,-1.4844619082737296,-9.682150922179492,-5.693195031698834,-2.5690517086838542,1.8366754295567513,-1.3521080285911617,1.5351302034028205,1.5132319752456211,-1.7275937061361082,3.6664832029853582,2.786154297393946,-0.898842584022367,-2.5847062032243233,-2.9673082174491316,0.5108439203260617
CHEMBL3687412,High Potency,-13.498824025582278,1.677708098646375,-1.446002763442468,0.7381370016996865,-1.1481089580703754,-1.1521673750078223,3.393543835806499,-5.32060345039925,1.2627211034522845,-0.5750984464946545,-2.143201066406253,-1.942060967007375,1.2053198689698166,3.355242917947033,-0.7530510984479939
CHEMBL5277486,Low Potency,28.260847871058033,3.6146587470607225,-0.15782803218597305,-12.638444635629039,-6.835083584000328,-0.8942019174942561,2.253676820306111,1.0546608847960959,5.2978276657537595,-2.4232956646623554,1.2383552587824276,0.1653388875469322,-4.825265556312039,-1.9707754064300471,-3.7014391384466188
CHEMBL4164465,Low Potency,4.390318021311833,-11.299124900464282,-1.842559323712446,10.349472484795566,-0.24086600980898948,6.988323175584911,6.044547736144589,4.856063782213387,-2.1608987859690574,-1.1584109854364348,7.134943614862284,-4.573561298672197,-2.3762804870870284,-1.3480796564911457,4.315046161591374
CHEMBL4795385,High Potency,1.774919196100907,2.691973061663831,-11.995233110902,8.934193486997646,2.368836919155754,-6.358384469020486,-0.2195333518798717,-0.06976623019631044,1.595395546227822,-2.2229631953863835,4.642431563343688,-4.094910616245809,-0.5003298682548251,-1.3401401835413373,-0.18822793232151339
CHEMBL207433,Medium Potency,8.757551384185534,-10.210054597751833,7.08457860232604,6.120377167889704,7.405148645465181,10.93744018429129,-5.800936765739369,4.162305612344211,6.258494183865643,-1.5942671818680358,-0.44180732013140006,-3.674722826256303,-1.5654100463646106,1.2584501095770346,-1.164237892731642
CHEMBL3687355,High Potency,-7.567617671413296,11.35155519007531,0.6220542206558582,-2.96354945845376,-3.5850571942635465,2.2327956432832017,0.5129921309583785,1.1366302672857016,0.3150093651349172,1.0369058057893503,2.4037152996608038,-0.23161650639667494,0.010552921826530932,3.2799876212744623,-0.09479760222918739
CHEMBL3687346,High Potency,-21.162428381062746,-1.7845827509270065,6.199773959043019,-5.007787207673192,2.707539670475854,1.338469784787908,1.5417435610305625,2.425215762616735,-4.385793150358139,-1.187607630553676,1.8906651696576373,2.0009068459335557,-4.816955716901552,5.747756855829428,3.9766392025383563
CHEMBL3896592,Low Potency,5.177498841344675,0.2670778926599338,10.466571241016835,4.975754486661954,-4.248274360802672,0.5807516183472247,-6.146966235190357,0.026958575633892642,0.3482082781182326,0.5923757368480441,-0.19792165915072227,2.856656492836695,-3.623254984010246,3.1456563966880653,-1.1938223345748227
CHEMBL2442032,Medium Potency,3.299434580982477,21.58228647244405,-1.8579115726662911,-1.0793180229620614,5.881284386675817,-0.8830195787791909,0.7941346145062449,3.5606770261010126,2.1274715314574686,-2.2014990903509735,-1.4475743461985187,0.4985514773445357,-0.5115434862389512,-1.7309369107525447,1.7345264991244564
CHEMBL3613642,Low Potency,-6.27298564322499,1.5414898984232597,13.542983200576728,0.5146799115460178,5.6865792774276676,-1.051943840098947,7.9493241982247875,-0.7046073260918837,-1.418508695053231,4.003283982282157,4.303179879369455,0.06794629698419187,-2.2027122391565714,1.586094682765905,-2.1775054600968957
CHEMBL3687392,High Potency,-22.85038950479909,-4.069173003441531,3.8238443743189565,-3.323873489948204,2.511626956108035,0.470091488445559,2.186883024945347,1.644227040808826,-6.852381799423504,0.5809212853103054,2.3720758018504684,3.5019065403489384,-3.6622107924776923,5.170994011176998,-2.0086331475657797
CHEMBL3894956,Low Potency,-4.3366270606628365,-3.0936060086685084,11.278955817649047,1.1738464248253455,-1.3741839352749279,-5.185773087626558,2.0175992653777306,4.1087135101331755,-3.439031126968261,-3.002292087584655,-0.3529303950980806,-0.8731852531591118,-1.767971005378588,-1.1711484378504757,-2.6915366628867923
CHEMBL3687352,High Potency,-7.981713927472641,9.963061879315308,-2.087833349599049,-0.3023994929261875,-3.289203310342209,3.8952574104071074,1.3021997205906766,2.867277645312272,-1.4095381362755575,1.936245237871415,0.7735350190085453,1.3542795134267784,0.5436444786412711,-1.6934020368117009,1.0857237212637774
CHEMBL5281532,High Potency,25.773711304809613,-6.744059660525947,0.1962935688346913,-2.132339953920463,-6.365227328551327,-1.9751185998634093,3.395861677942265,-0.40960848793577626,-1.3439843130711493,-1.2278474309463132,-0.7298916990912382,0.5230321654403022,-0.5998902369523446,-0.9850288651077419,1.7424131287680298
CHEMBL3912738,Low Potency,-1.921919648254133,-11.105078664398444,12.560031769616652,3.9595611250350373,-0.5811729305914427,-3.842321557820647,-1.409095066495332,4.576273326772292,-3.7812488488221048,-3.020795837373285,-1.4111009216274448,1.015834219438235,-0.4210216374240696,-1.991217984375385,-2.187641178060985
CHEMBL3682561,High Potency,-12.086368270479198,12.960194077204344,7.239053817394161,-0.5530789874901634,-3.2886053163434434,2.5897413590464002,1.1448161942301678,2.0835482436212986,2.0627720989845764,2.0659786604981116,6.295063742019296,1.9793652094275012,5.055198240913878,-0.6119054123888491,-2.3963931320352665
CHEMBL3687370,High Potency,-6.452406532142029,-1.229651351499828,-5.9672862523443175,4.7760650073057604,-8.56687990167617,8.796254409653319,-0.22291452683219137,3.2478535052042625,-0.00762116832403662,-0.14964246405996617,0.024973346402786784,1.8740119457191668,-1.986559495103351,-3.3140199435970397,0.4700463318658577
CHEMBL3235977,High Potency,2.4214322795053373,-4.661747560457844,-4.576693370406075,-4.946172269483599,6.115783645231081,1.662439446256814,-4.50006144522745,0.6295348098339572,-0.4126558169820498,-2.7609140960936616,-1.8349374926595519,-0.09332046510712258,0.956701414886523,-1.5372621800399522,0.7445106056923553
CHEMBL3687405,High Potency,-15.596275600595476,-10.53892113921448,-7.845688768161742,5.576688128689479,-1.8797753587814974,-3.6150812752465438,3.290739002651279,2.284831502585502,-4.034779335063505,-0.5891526425469983,3.149714849878991,-2.317318658523895,5.589838651879598,1.2871294759661491,-1.5925595326134148
CHEMBL2443064,High Potency,2.312562525295704,-4.033284673791114,9.98523766664295,3.4919054346375984,9.829314283778432,7.422387857634019,-1.6008420297371955,-1.978627652151276,-2.2809361236968173,0.6658243600528642,3.593920749618131,-2.487037432165143,1.6056725297765775,-0.4020340060364317,-1.1862526621301936
CHEMBL3682566,High Potency,-8.354818434357139,9.744557194913229,-4.0829625813486405,1.6448637458101178,-2.201769291240616,2.170927772324637,1.4830473740046919,0.28667338217016536,-4.177808644097127,1.512182198354158,-0.3152899597575217,1.053078336413385,1.605589472725513,0.24837982518300114,2.0237824615179347
CHEMBL3577889,High Potency,0.21927271870858134,5.842759493310934,-3.62035176485496,1.4537951985940527,-1.7240711523472418,0.3033627616936891,-4.25623883207823,-1.5411484639696627,-2.7863728736371836,1.9382533492604144,0.8366980957350009,-2.3629192142712037,-0.008274130075753795,-0.33733373743357864,2.5056849963798435
CHEMBL391997,Low Potency,8.6922482529106,2.637136573930011,1.3926997374970134,11.15996743790451,3.929212992542659,7.693993847273914,-1.07078986086785,3.9070607542750992,-1.6102572525775174,1.3874176218195173,-2.9706398674945507,-3.4141641048326488,-1.3821854376354274,2.7314503754808976,1.0621854635734658
CHEMBL3353603,High Potency,-10.675270670733557,-9.347578862403191,-4.354017068418503,0.9130830452881332,1.5692465749596083,3.682548820734433,8.100947542630767,4.527727135157948,-0.09751334577901048,3.66327411798725,-2.451238218650175,-0.03439399245043988,3.4617106400279494,-0.8891346789264268,3.521636498169949
CHEMBL5275535,Medium Potency,28.30046650223355,-6.308738615088869,1.9994713051659454,-5.041840348033873,-6.285131719929253,-0.041560956160805795,1.0350590577899295,2.3762998263601567,3.150126794203437,-2.3688386882831045,-0.7185490929286427,-0.9922928120517746,3.82328258854453,0.6864351290027896,-0.8394143464093435
CHEMBL3577902,High Potency,-1.7820735581070757,4.126427132676583,-5.715677882329283,3.0653938185661387,-2.287002144268452,3.5220710982722294,-3.8504086712823287,-0.3738664592648866,-0.28089796318108523,2.4259047461040972,1.6331117878203032,0.5800342290851195,-0.9285873039202585,0.17222946593822552,0.5905429418564984
CHEMBL3353593,High Potency,-11.004260852380046,-18.677299051504278,-10.310889757771392,-2.031736106827312,6.561143790306383,0.27368667199976604,4.850441424976943,4.291385550161411,1.9052603782406834,4.7844236587277384,0.2500364854412796,0.5344470033366966,0.11863836707795929,-3.441099838840785,-0.40889382224474646
CHEMBL3235969,High Potency,0.9604825742683458,-4.2506997630888295,-5.3028879483068465,-2.437585781169843,14.976691081137208,-2.506526283759282,0.5950451142074171,-0.9415744730214047,-4.52699398802241,-1.4712761445895584,-4.031283732158559,-0.8240321593103624,-2.056104701857315,2.226105222901149,-5.045970653154708
CHEMBL2442012,Medium Potency,6.134866975523326,16.003622849294892,-2.170045978881974,1.715150611441892,3.8531338432835187,-1.8697736889116974,1.6487512001353721,0.44407215766402747,0.4966671770457986,-0.8491897495983393,0.24216880536263208,-0.890158088261797,-0.4475715889411643,0.4867889029017402,0.14396595160362113
CHEMBL3687403,High Potency,-17.87758275934111,5.5668665137799245,-2.5368557895788086,-7.964535826314347,-1.1110714457706878,3.172548993632544,5.260570656736447,-4.5019717450956485,6.511140456344387,-5.573199442120486,-1.560474837850247,1.9545840215558974,1.1662529061141893,0.023164694328850714,0.8533251443839571
CHEMBL4750971,High Potency,2.132808954845791,3.714834548776096,-12.062698115461302,8.3347401078096,3.537316074557287,-6.14110438289207,0.9016405132044139,0.13226233334451015,2.036542651472305,-2.2627326457562984,4.575854440252623,-3.057518385425764,1.062735994320373,-0.48136036535603915,0.4038023292818167
CHEMBL3904770,Low Potency,-5.796419804841786,6.3781836177161715,21.17781370848055,2.1771451339224437,-5.532574406819505,-8.111043665664651,-0.7100737277603093,4.277556989032623,0.3493764730382894,0.4907994974479542,2.683306946810224,0.4344821717733935,-1.4287310627376828,-2.4429587876249563,0.4108052755184117
CHEMBL5280897,High Potency,27.425187549228138,-4.135382509195663,1.6321445255472125,-3.762951925598043,-2.50962905490031,1.7015644731580326,4.595118943932945,0.5065248286970411,-2.557044540086746,-1.101497784694113,3.880857148490755,-1.8651061014779153,0.4144183095038546,0.06876173891814487,1.0456373176237725
CHEMBL2443085,High Potency,1.899585153253891,-6.99832868067993,13.08654445196391,11.474984527672289,11.316630400420115,15.413278007688339,-2.2764401826543685,-3.99722385790907,6.262595510694354,-1.2921400562386547,4.3996252893608485,-1.2575148796532192,-2.7444127072320983,-0.17027623638049746,-2.0217785510743607
CHEMBL3682615,High Potency,-11.80022319760912,-6.114759449846685,-3.4406784921231686,0.671646605309756,-4.630188000955629,2.7490955649164457,1.5381236075914457,-0.19721803482988423,2.071221892314267,-0.46697452315445787,-1.9592885125940553,-1.7736586146064344,1.1313468290653685,-2.829376387033059,-2.956361795815078
CHEMBL3353586,Medium Potency,0.3421043625874632,-8.099310392714845,-9.069442554961874,-2.281117053540327,2.7754670287720558,0.959666196527941,1.8547207933798882,2.031572556431577,-2.585492320521306,3.2960954960839883,-1.0298372366658528,0.515784434876563,0.08349006490049343,-0.6096566568962747,0.9128686666215516
CHEMBL3682574,High Potency,-8.286815890590384,1.3557111880661867,-6.111816810239037,6.280939256081108,-7.113747218620448,4.341188693538943,-0.11210228034037167,1.3614063577668751,-1.2020370453153966,-0.9018584917895908,0.07963550071537086,-0.093005901416575,1.8141794279806875,-0.5695006335690935,-6.025592599553197
CHEMBL2442021,High Potency,5.317053068205767,18.882179465080196,-2.572866039298333,1.8263611149444705,6.220529020338712,-2.1466517884231386,2.2547447384915738,0.9464681036374151,-1.4439120614382206,-1.9322109850811904,-2.5541923148695607,-1.3953676072296008,0.5892371306835235,1.1899209390430092,-0.40907664815645806
CHEMBL4245257,High Potency,-6.475332525077227,-8.695782406733725,-3.0013423225926195,-8.646048322263022,5.833966877369435,-0.3936857038645952,-7.6429540736088555,3.3499912880008553,-0.648015031911383,1.049001694841908,2.079618580698019,2.283171554694597,-0.9535611270526022,5.307284793963306,-1.664430730020936
CHEMBL3682547,High Potency,-10.589018751520598,-5.887812822763377,-7.576951316627237,-2.1733765417680035,-1.0885622593501199,-1.2253595038010603,0.30431385188474847,1.2377058335749593,-3.857822825926958,-1.7002302815339767,0.7536060665010651,1.2413943966030536,-0.46758341437724815,-3.5144321613867167,1.1632640380704005
CHEMBL3904057,Low Potency,-2.332246224972168,-4.2452956271026805,8.990928158658548,6.6833304735821315,-3.75787859530475,-2.151374117017137,-0.4126225259330394,-1.603518203641675,-1.5988142279555217,-1.5362723329776022,-5.131729213107749,-0.051019910935628014,-1.1879359057828316,1.2344011016927618,1.570686126190157
CHEMBL4550460,Low Potency,9.856986112825272,17.335451081196567,-1.783081137653688,6.978704751573396,14.113438436368682,-11.034060288673576,19.139809375046006,-4.222904646386761,-0.31834234857099364,-5.272963267573433,0.9048053563208831,3.6842760930002814,-3.6045528369651163,-1.7402693702096117,1.2819488300262616
CHEMBL5271247,High Potency,24.349991747878548,-0.021494065006671507,0.890259317771155,-3.777884738286606,-4.19890530444868,-0.9132210179926936,2.592447875205347,0.7776431547862602,0.6223849349618775,0.4388876231666967,-2.8074842097826638,-0.04137679252051795,3.5127548452582027,1.14982500212866,-1.1111177631222484
CHEMBL3235978,High Potency,1.450164676724367,-3.6407760377381493,-2.8398656719567836,-4.9656011028737135,5.71147540300692,1.16300164494537,-7.654518274599307,0.28195711637511656,-2.0660079270973557,-3.6969360629519787,-2.0381755526927887,-1.00501377774345,0.6082351555796417,0.5217267144402217,-0.09825402286671016
CHEMBL3956560,Low Potency,-5.095863067798083,-9.47096922835133,12.095383806313329,1.1825100728637759,-1.9208655395677416,-9.070910114738622,-1.3677804020607036,1.289797378840898,-5.002345494792978,-4.027638075288487,1.6096343172077423,-1.558376132523639,0.9019444102104003,0.9605961556851783,-1.7486559138731368
CHEMBL5281922,High Potency,11.177753227940334,-1.6893507579479539,0.61595729770378,5.001114203269959,-1.4478814894865317,-3.2458890123438167,10.33989586177184,-6.5019960366030025,-4.537137631000841,2.7090227887138214,-2.6442666077739063,2.925988821211368,-3.946094613614255,1.8004276318737937,1.4137722522567941
