Molecule ChEMBL ID,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
CHEMBL4785621,-0.4162250637735746,-1.41362701032559,0.4299007075945315,-1.7101957880341836,0.15446970295000234,-0.7171042670458563,0.7414918298477285,-1.380653441048777,1.3708461193646817,-0.18890491863422376,0.21227237541460342,0.4508328004701482,0.41021727793269996,1.2422751856324108,1.0528659685956636
CHEMBL4446849,1.4684027905842696,0.8746789202642897,-0.12550551931223253,-0.10103887255971987,-1.0935326207178373,0.4711502143146755,-0.4178466552043158,0.16909732410212044,-2.0531670938637876,-0.12319061483296766,0.13993809815315286,0.12543357983637543,-1.660570782742764,-2.194429304461474,0.5322987069682515
CHEMBL3682589,-0.9093558845646026,-0.32005931492977996,-0.4206787710786572,1.299358922844098,0.09053015491056353,-0.15529827880211386,0.18603823560320593,-0.8095966862852998,0.18063343969598722,-0.016300429869432843,-0.6858535615791757,-0.22163990011702883,-1.2992209888376294,0.4223009248086741,-1.8166449748561273
CHEMBL3235982,0.20815705835988138,-1.357332266254219,-0.03402995570207543,-0.45845654547644116,-1.8229803083145233,1.9437389884636334,1.15616211522236,1.064230731361958,0.13272283772192173,0.14244975953016153,-0.2731265014170614,0.7107296996537091,0.7984133270340527,1.0387955541907794,0.7658759738834705
CHEMBL3577904,-0.3345560567076291,-0.41758049871723246,0.22012658813752778,0.36544092552992297,-0.4178815186784187,-0.9419389485109878,-0.5677611045494224,-0.2745267482395016,-0.7408917866251066,-0.6393913375580311,-0.5722025996456598,0.7259840526321258,-0.5317471157762023,-0.3217086098122208,1.0505458539015973
CHEMBL3682539,-0.5376205307064233,-0.013479878469150103,-0.7467862140172276,-0.3061641510730853,-0.5342244893803842,-0.822749371309182,0.4001438594854458,-1.0586892186396855,-0.8654021051827432,-0.23840619764521423,0.41087889481450646,0.7946114865773279,-0.5081755885997525,-0.42620888089200937,-0.14350031852325945
CHEMBL4786793,0.10328371577924589,-1.8878670895911365,1.4521188325161554,-0.21588642268167063,0.2139856618929166,0.43127021288064027,-0.7624289196529928,-1.054350789760234,1.786602870322756,0.047787567835151125,-0.8750111262266789,-0.9859800723488278,-0.5950420154600239,-0.6399502960817223,0.5188105514334408
CHEMBL2442020,-0.38499154963850174,-1.2561926909975312,2.511721818318874,0.7646481282825818,-0.6682406311765597,-0.19697850480612333,0.8265638256004212,1.2959584681677954,0.258961918575385,-0.8587802156173074,1.1492294442445934,0.25304350535666326,-0.1953801393012367,1.9885139974029127,2.0750755865685635
CHEMBL3235972,0.019872655155261723,-1.026110462392105,-0.6269511716561357,0.3743486302535663,-1.184717347100981,0.879106658401598,-0.08227634922474682,0.7898029192766565,-0.46636320731321934,0.6326280375623623,-1.5115710446367736,0.7630214842847417,0.35668196622055315,-0.08086767691494949,0.3364284518318662
CHEMBL3976535,-0.33571625278210365,1.5487484654292205,-1.2216292745194661,-1.0480932244285779,0.5367940551075807,1.4777411694803397,-0.8513018717361992,0.4373800477685378,2.0083929954413136,-1.2104408278654981,0.8469616204911569,-0.1142073049310891,0.005662635153614295,0.7013877807885158,0.6851055816268478
CHEMBL5282082,-0.7804664769289824,-0.7873763902031247,-0.4238215725107871,0.2855000939987336,-0.35211628499084197,0.042116697846506866,1.0781146098246983,1.3469309094461424,-0.3905306123696801,0.9286076249669083,0.9852812052575456,-0.45981858416116933,2.586359255308442,0.5706766185304466,0.2082820204772071
CHEMBL3682604,-0.3874310654607135,-0.592476824850545,-0.30904192530560054,1.468636073206511,-0.009447569459914663,-2.0701286151320173,-1.0383254485020583,0.24662947664655294,0.17605289656640186,-1.13044745280633,-0.44168765382473785,0.608988490154681,0.41294353356038677,-0.7238873001700413,-0.005006311354526546
CHEMBL3682542,-0.9549120244318827,0.8496759479067446,-0.13826198506642967,0.7931812333265549,0.9236890643588219,-1.6280419352458406,-0.6301905711549117,-0.45236922973575666,0.01304068368776596,0.19799555549891706,-1.043841154487531,0.789308470853738,-0.6277192312312104,-1.8237490187668102,-0.17183002526180138
CHEMBL3968210,-0.8333588362622858,2.1932990743898984,1.0098948852312444,0.34333299307789455,0.8999184590436874,-0.8302806775960969,-0.22049622838430957,0.9849929272647981,1.4648204159188105,0.02891774932940074,-0.8151650541832605,1.476445268205805,1.2061975888471679,-0.45164534802238576,0.4562787477828279
CHEMBL3687357,-1.400417078084399,-0.06306204600627531,-0.3775411370469293,-0.5401322142594159,2.0312038053841532,0.11329708597335272,1.0435471235535427,0.718345737269026,-0.440537983319886,0.6040103147571483,-0.1561702083179168,-0.33121929885966117,0.2988347725293318,1.0862037457449705,-0.9502885536033441
CHEMBL3682585,-1.215993480726466,0.14162088546784712,-0.1063080061148498,1.3420304801579217,-0.25588572254045083,-0.8898890623311,1.0964089707676563,-1.3896948623982208,-0.16231123628518507,0.5229882980760387,0.22904386021589393,-0.2145749387108143,-1.3403989670952303,0.379194457860014,-0.9356915533754816
CHEMBL2443086,0.23436645900183906,1.7347789473338548,0.4270533410841822,-1.0981435200929481,-1.3590228866238572,-0.6564886344439653,0.9800839530224738,0.21093003413045064,-0.37819165232427976,0.7263453286781806,-1.1240595665987414,-0.7139862290364386,-1.542282681852286,0.16515004296419883,0.19844012337899147
CHEMBL4242496,0.040604651742613934,-0.4276743109173992,0.18049107915957024,-1.2773856962881114,0.5750435323662495,0.7962817760742693,-1.1007797047276842,-0.5904512100905144,-0.7480173283463818,0.10920333005782741,-1.0641424336822773,0.29304217356103585,0.8193045519870749,-0.5885598245003781,-0.23842744334263072
CHEMBL4647444,-0.28115638902088796,-1.7408895029853022,1.1168743952385247,-0.2886417312761001,1.881606580641374,1.9140281397328593,-1.4151773108927368,0.058163013541531576,0.5694144831832177,0.8037006319441347,-2.383452498028707,-1.8199026322090235,1.457619697792452,-0.10529461243032544,-1.0458397527563856
CHEMBL5266721,-0.46534147365687434,1.949700148906033,-0.13384360570045517,0.6044821626483414,-1.1621510609861376,0.15044089799284802,1.309723661175155,-0.5408956933160496,0.6145228238611252,0.3951726307944109,-2.164226884008929,0.8498975442177876,1.2004174749100405,0.695033359727884,0.6113991995731352
CHEMBL5268891,2.2618429440419887,0.6749834831676229,-0.1925359239260834,0.5141277670030939,1.1009297694531857,0.053637513349610075,-0.10300792495072796,-1.5277883833005683,-1.1744977573287176,0.3105707937418649,0.14732011004000325,0.20695481147119868,1.339574424569697,1.1991478816938526,-0.7861475602793577
CHEMBL5287633,-0.8456717529020843,-0.3304966287328807,2.2352056281851516,0.9521246387191289,0.28535761021983813,0.8003478500039722,0.3889264518380137,-0.11763881821157958,-0.7759148891092021,-1.3502625309480436,1.7620311678781237,0.34367378535571413,-1.553781924712745,1.7018378285025226,1.6949141207318614
CHEMBL3897467,-0.03309946486794239,1.4865607851397111,-0.9821326379144574,-0.4543400021924761,-0.14703397042851427,0.15039122726184237,-1.1845604669069547,0.4249051100847688,1.2385087127326642,-0.0995706891654512,-0.6587687942646331,-0.5250881317144064,0.30714816829642444,0.0970999544957214,-0.49102732315564696
CHEMBL3682616,-0.8292440103285048,-1.5424532906817914,0.5297548127199793,-0.2923482103639246,1.5292830657259069,0.6601805987311149,-0.002739146919876568,0.4816372695809086,0.2761699794154394,-0.36321854984520574,-0.20178717596660717,-0.8282075285720001,0.5352760514023972,0.1436948711601541,0.2344286808426028
CHEMBL3577891,-0.3112632589753468,-0.0833077868691401,0.32917086438104814,-0.5999763841926122,-0.5541200979552012,-1.4681187677507825,0.17049975898791558,-1.2725482661499903,-1.1026501794104406,-0.7643054330756207,-0.31315920626863636,1.1780032422656534,-0.7712512143838551,-0.07071099207433687,1.6884562289341418
CHEMBL3235974,0.1942950915629758,-1.0408138684292298,-0.1101555866131528,0.7171412701911745,-1.1888061926993705,0.1780480633471082,-0.32390676947406327,0.9336177023015403,-0.11261607340409535,0.1359463180123703,-1.395331222512992,0.7028659918672839,-0.08970189948057909,0.4775493873010567,0.2649153083649167
CHEMBL3687335,-0.6044388959999775,-0.6638321413995345,-0.22759998576753734,0.39837755457924606,1.1250515959634668,-0.7262556245691107,-1.0264924728269413,0.8039863195344166,-0.7571501525738499,-0.7475912685404688,-0.9123096533718872,-0.4605415557291256,0.5225034390723551,-0.9740197594730524,0.9385812361567705
CHEMBL4247847,0.6634306131378104,-0.3990002183385068,-0.31833101541922654,0.6511039523978372,-2.333848314969202,1.5583447855454915,-0.0442547597421761,-0.5650854170661538,-0.9526761560120816,1.3682441652809134,0.18044847665968966,0.3522732203317274,0.34652081539204754,0.5626683253670393,0.31635067148564355
CHEMBL3687360,-1.2009486342105515,0.557656593500824,0.13260498907913254,-0.5635703642889343,1.2921955177680915,0.14637364496681407,0.7624146847599438,0.5615797022189268,-1.0910310005103168,-0.04047594127110548,0.1738320335730405,1.0085270802043873,0.2938322106816745,-0.3075723005153399,-0.06559672025110358
CHEMBL3958453,0.2788474457902641,0.978614627274573,-0.31444917634055575,-0.7596791552537207,-0.0860026938815097,-0.5535761004710829,-0.6098203217039476,0.4585857605053343,0.14495137708211692,-1.6358408809879856,-0.500975801414772,-0.26552378203714017,-0.154925064103182,-0.09816765467729147,0.4219030671420656
CHEMBL3682605,-1.1827870536370921,0.5967732708452773,-0.9743320064444383,-0.786250863259518,-0.5141948674115996,-0.1254288365499457,2.409024890974433,-0.6369103994179881,-1.688418233331434,-0.37871170605512355,0.5029888728772398,0.44673383017237717,0.5558267641373653,-0.39025151709508266,2.183032966330284
CHEMBL3976638,-0.49177340674868847,2.1947610183051514,-0.6069057123874804,-0.827075278565796,0.5639800078699135,1.1667040545165006,-0.59272780396702,-0.6710009575098398,1.9432903437817204,-0.275622129380961,0.436725118283673,-1.2321749560262152,0.05109222490117538,0.606768468586872,1.5662876031979578
CHEMBL3353583,0.3043209006331252,-0.4225990580345024,-0.8666328535521642,-0.4774058923633644,-0.7401359289171681,0.3729150405842261,0.03493587634590785,-0.6447581398861417,-0.6078896663280294,0.6441772571754721,0.46656944307117276,-0.1646275233579129,1.1056303383128654,-1.2092258909232654,0.42576902230593
CHEMBL3687412,-0.9674942076922409,0.1922805483802096,-0.3112739141910029,0.3062063142703792,-0.5210340025180523,-1.9016393385191186,1.239317773852436,-1.5150833356446212,-0.024822690143933297,0.12587357736078675,0.18883396263723587,1.299482912677131,-1.188769754754071,0.6801276289690382,-1.0045401424750886
CHEMBL5277486,2.2629878168218367,-0.3254981239782593,0.7260694778263902,2.6937061019457915,0.6927015727250841,0.39293467635795915,-0.29448393658180666,-2.045375034953265,-0.088472433971631,-0.008393226681445293,0.22288528289039747,-3.0568853305585577,0.008598560432374718,0.57707214952425,1.2682070811129675
CHEMBL4164465,0.5557820457228161,0.28160652934834207,-1.0531728423696627,-1.265515866122317,-0.321108149562388,-1.3865270208685225,0.17801429641727787,0.5539557156468852,0.19423630385395646,2.290396490263188,0.7786668935544668,-1.6919335813758392,1.2951693588700957,-0.3749875399929195,0.020323844720130973
CHEMBL4795385,-0.20880819365924227,-1.4588465888131557,0.41522377969900987,-1.6326579118029423,0.1252380175749346,-0.5139460554771033,0.6619015588889227,-1.5067047556321882,1.5211034238420236,0.6517812644566997,-0.38138185191236307,-0.13882746510743327,0.23791249342641882,0.8282735111648132,0.9708926788157011
CHEMBL207433,0.8839709709254632,1.0390210081877427,-0.1428664191209415,-0.1801336633136793,-1.2681995450587698,-0.5336869849981155,-1.2268754679352323,0.8137766858621863,-0.6949503645291133,2.631434988362341,0.7470971179935554,-1.2488683770079427,-1.4047912798725015,2.438783314001833,0.33975111353412457
CHEMBL3687355,-0.8555710986888779,0.11110824052022517,0.7425181082459981,1.0796291052328864,1.2848639014094727,-0.11837925522992807,-0.31676374914342464,0.2075734880644269,-0.46858234081603806,0.047489950115695984,-0.5076083730805515,-0.2986899740553824,0.10796609529854605,-0.43027556078344836,-0.7020478632027132
CHEMBL3687346,-1.4015307017102068,0.2743008059571674,-0.6281166685466838,0.24814586149865617,0.6691296305181661,1.5670674836749927,1.379755615269032,1.0785793152384837,-0.6550716597317645,-0.5168319222730228,0.17337759026584454,-0.08679617190415095,-0.0796321366000957,-0.6388649922076947,0.5893007263818978
CHEMBL3896592,0.3575116715606607,1.4453677032586325,0.2922267987929147,-0.4070804231819332,0.27872743241400194,-0.21437647612621824,-1.6371311060275973,-0.17206333285756661,0.4329804761673495,-0.5669575815317291,-1.277316571149498,-1.1655268629332793,-0.4532681082373124,-0.2199239923384358,-0.18328873156884876
CHEMBL2442032,-0.5275626268186847,-0.5558292136484003,2.616013858281839,0.10898647795668195,0.22987470681518335,0.7050325526560988,0.3096691933932247,0.2558553570554597,-0.5728016317036814,0.8567229711107254,1.1082013978579575,0.4182119730009767,0.45746465941625525,1.8089744947919826,0.5562379484216113
CHEMBL3613642,-0.401929946000061,2.2118881089420577,0.3744055602954057,-0.24385351651213819,-1.5104285703435465,-0.31071324034025255,1.4453324933686924,-0.3507109587062962,0.305718694662268,1.1512715980559247,0.4882416959030571,-0.17054601858161064,0.3558913668538271,-1.2538889607127466,1.118543531309779
CHEMBL3687392,-1.4039596219781596,0.6611044960264629,-0.9006782994015833,-0.7595700117741045,0.26181433693737266,1.0728915571640985,2.006387182154839,0.12353693174864058,-1.1223239483314882,-0.5240701330780765,0.4308107888400752,-0.10718832201561496,-0.0700235831851133,-0.6419028297718458,1.1441749177070974
CHEMBL3894956,-0.29606317777922436,1.147470341725838,-0.5189696425827234,0.6705909018740362,-0.38943815465819376,-0.31113254839458493,0.17278751624281335,-0.23539213546794002,1.1131971007676742,-0.9077356682604655,0.030213691025937663,-0.6803476391401034,1.4865813228606224,0.8939598064957978,0.673009191923088
CHEMBL3687352,-0.886225049887235,0.037201026619741354,0.5713705758458782,0.10038615668847294,1.2110649614493025,-0.4865406845669834,0.01827872135674893,0.5880807672520866,-1.0428638515209074,0.3294656131234463,-0.11623372374022488,0.18731660252014254,1.2924949210944932,-0.2833552648100127,-0.13954952626825395
CHEMBL5281532,2.246429081849903,0.04389583100964991,-0.1805783125710458,0.2511015387110336,0.5643470141507368,0.7100387631832927,0.5035619303000026,-0.5411513846734429,0.0195382830918662,-1.230082667784487,0.7444978672770792,0.00991261037639476,0.07353229668905073,0.02420351893658277,-1.7426252926177757
CHEMBL3912738,0.18210817967273255,1.2445412100167077,-1.2879085255057927,-0.7764340269098646,-0.04187939168781563,0.7390101598775042,-0.735322990606438,1.080925158202685,0.712674804951553,-0.9727614614553841,0.29990820509893695,0.5375051575615423,1.7202989038221712,0.48575790740347313,0.9150872947406145
CHEMBL3682561,-1.2574657003404555,1.2588054689111876,0.5898034703054184,0.7542511850791445,1.4101907634898565,-0.9118506631782601,0.1184145256293317,-0.07107690188580691,0.0884251862768558,1.2442087187532027,-0.4390497985759683,1.6769539823916162,0.3450393768263166,-0.43528639303030187,-0.41892861047217295
CHEMBL3687370,-0.5623089959312656,-0.5571012818639767,-0.9166839527284364,-0.11389734890986143,1.7226909230433893,-1.1909951581430598,-1.5729361665260155,1.2487551065864313,-0.20716336932713975,0.37960842759034596,0.35004091676355437,-1.440593848133476,0.7245874831397985,-0.5950568845495698,-0.33506269953625833
CHEMBL3235977,0.23592568270834027,-1.1712844029318157,-0.27231372273358273,1.0945576733485505,-1.2798546949344876,0.32195941912217024,-0.5810548003308568,1.12658874016209,0.15823173565056922,0.05172666291012073,-1.2519707022728737,0.7565380185768366,0.07776969315785588,0.7558972762515778,0.4039504237814047
CHEMBL3687405,-0.6998101152035084,-0.2662533138401528,-2.08871264618912,-1.8616122982882006,0.3543092813378119,-1.2490901801934553,0.5687828950624668,-0.5889675230703354,-0.8114277540806633,0.22628947879618022,0.4452521864549908,1.4571168779005095,1.1917010468225417,0.10883583888395512,0.7451613614528209
CHEMBL2443064,0.26057410423642974,1.3794221735814811,0.012042595860822375,-1.3276988342062195,-0.9652241621604896,0.05821582778045293,0.27926303848607953,1.3694824979905358,-0.8663528125380444,1.6055567778253572,-1.3809229969133554,-0.40965828486012895,-0.21516861299042392,0.2604763156192106,0.3621376027679815
CHEMBL3682566,-0.9216440500804812,0.08284879188111224,0.5669305561829681,-1.2259144795258126,1.1147821226208654,-0.9188111942608095,0.9633983974444925,0.2164348955450372,-1.619734163703251,-0.25088475780284947,0.42325820541802567,1.0027490947432292,0.9004754262906068,-0.09973369476299011,0.41128754810063284
CHEMBL3577889,-0.27084274351689597,0.10805307642705442,0.56821999930589,-1.437370709243487,0.18142370937195884,-0.8009476379979158,-0.3757274308180006,-0.9729668746979983,-1.4739962505383373,-0.37165136261076925,-0.28741116691583535,1.1614857900434536,-0.33509870647884016,-0.4637040484782709,0.5685702090754049
CHEMBL391997,0.4417692470059898,0.27957472900764074,0.8588580075326071,-1.9385483912342736,-0.05855379563515223,-0.5817723797673964,-0.3926023645480827,2.5092144066103126,-0.6134434949296601,0.2952086962927194,1.5827466200131248,-0.27787863817682973,-0.9561491785761808,0.0533093847201381,0.2351728890986079
CHEMBL3353603,-0.5306610911510283,0.03488748611570272,-1.2587928842047953,-0.5177626791143224,-0.16327877083032918,0.15793375097443627,0.11635598904252044,0.802856329703443,-0.7431941916134903,0.976664289506732,1.588554338280854,-0.13735299663890713,0.418541546955381,-1.202309605736099,-0.841304100688186
CHEMBL5275535,2.578882984267669,0.5461095003587786,-0.7625138209330421,0.1506151643428996,1.665925414458503,0.0609551299266921,0.3789650554166492,-1.1821309142732075,-0.8192298858495844,0.3985805122171013,0.7653994197437065,1.7489189672450824,0.8826726749194799,2.561106215516352,-1.0566280249158266
CHEMBL3577902,-0.3394893362814499,-0.5877839921928275,0.33491260384759325,0.4896271710630788,-0.20646848096183587,-2.036682696106521,-0.941842828647131,0.17961258035236036,-0.050494731616257754,-0.3485410505838721,0.07215595613475874,0.4522479923661979,-1.0446659035330008,-0.43007642812788865,0.6899467140633458
CHEMBL3353593,-0.18082899787744272,-0.6577651788403159,-1.9484013872777324,-0.37815133057116895,-1.3599548380390818,0.6646622108593518,0.32705797036670137,-0.10583424728304577,-0.36011417541186896,1.4810816722297726,1.618672294413145,-0.011280973435110144,0.5608086307077642,-0.8721296458365524,-0.06224413455458778
CHEMBL3235969,0.20042437924891301,-1.0755631096031104,0.16370372331553285,-0.3279205460907042,-2.2501077687618127,0.6780545418675074,1.7074995443482452,0.4447715794924693,0.018021179763011114,0.2822741060089327,-0.2299628132282996,0.9090716761535385,0.7345756831708848,0.8293454885520909,1.159896299336763
CHEMBL2442012,-0.20142748110601522,-0.2828631832388386,2.13764094880622,-0.8377045078851174,-0.06706419468570822,0.24504161193921578,0.7653712948089207,-0.2466777777766287,-0.5679180221366794,-0.17475626791821428,0.8502082493944246,0.08481682502735975,-0.38616058131734043,1.2970305381897729,0.7494738987369349
CHEMBL3687403,-1.534122999400786,-0.4729223074185754,-0.24912391689674318,0.042450424141882756,1.8460405266405993,1.9926294846314536,1.1557985971799296,-0.5220144949353441,-0.6601288029811349,0.8953973687998225,-0.7508107304080671,-0.589060891226684,-0.7925910654572087,0.7448122243831421,-2.808586041951797
CHEMBL4750971,-0.2965304897247813,-1.4720170842836546,0.4742949881022064,-1.912756120170061,0.3684438948918855,-0.27395878680696195,0.5434512187852022,-1.2665423702881948,1.2469262111876258,0.7219865151756653,-0.29419353516706614,-0.12184516114933702,0.5140742642042618,0.7681744120920121,0.6416036683384796
CHEMBL3904770,-0.8934841187695954,2.4859140691379764,0.6196872304849372,1.1134491696195559,0.6695016053893127,0.9880089777298955,-0.6932025949719554,-0.4634034898084764,2.940634845488554,-0.5730331842328419,-0.19728108923121773,0.35208247080133853,2.7405478451386496,-0.9344257934458075,0.9184707067752462
CHEMBL5280897,2.3588564272974057,0.32602897285138926,-0.0072143058775232145,0.12992742682524172,0.7794362923140572,-0.013201120039819384,0.9375545812132408,-0.10344772210868797,-0.916569150702605,0.25394013567187684,0.36042422913307487,-0.4762702980702335,1.3700505571683568,-0.6395563153620951,-0.0503146810926803
CHEMBL2443085,0.30103224816939944,1.606583499541394,0.060724205780319486,-1.7112163621425167,-0.8512075087325264,-0.7570648314003531,0.3592622825798377,1.8778835313340507,-0.22284254152129407,2.6886351628402436,-0.6011918849767032,-2.826368637852866,-2.4354774953888594,1.4576484021476794,0.017981695466030817
CHEMBL3682615,-0.6674620778734759,-0.5340883359874048,-1.3239418940371057,1.0724903479015968,-0.5757612336763736,-1.3318769319257313,-0.6220602717438362,0.14003605630308144,0.39257718395036045,0.08343957961779523,0.7960611751391331,0.15320379813587898,-0.6607346418794249,0.15929532974880956,-0.2715677691599655
CHEMBL3353586,0.2758313578295775,-0.9463430740736932,-0.6661315825195707,-0.3749394148573147,-0.8541074969564799,0.7718520634530242,-0.11378062989440371,0.33489589510435436,-0.47946502135793007,0.4216909250722334,1.0807777994838184,0.241618323565707,0.8429479780968533,-1.342433391403072,0.4702310447797008
CHEMBL3682574,-0.7494388892979748,-0.23728281229703832,-0.5779900348307779,0.2220790015887739,0.2866588213590069,-3.061404889319884,-0.46178359656584045,-0.06055415018255057,0.03534017521088099,0.07837000425512944,0.16315569934956467,0.3474128236785387,0.3502628992081502,0.21942049127330324,-0.27435191559065725
CHEMBL2442021,-0.33379381579203593,-0.983330148421169,2.5373560698593143,1.1007276193513325,-1.0066354377444406,-0.804411871539488,1.0872300988716077,0.7891332243294383,0.3217203377541554,-0.6348822474187105,1.153094423341497,0.276874365075126,-0.21012169759849228,1.7906405535307146,1.6120475083953205
CHEMBL4245257,-0.10606022599267491,-0.3662701368145531,-0.8316776793938482,0.5138897743327773,-0.7007354877081153,1.046852102900256,-1.0368562375575026,-0.010844180322498764,-0.9562299539968019,0.5388173663273513,-1.3906370511314325,0.8670158359831927,0.14811518791484773,-0.44524679179240434,0.06289329014257479
CHEMBL3682547,-0.6609943846271675,-0.9467312728578163,-0.792111523350483,-0.9878101656828592,0.31606355708857836,1.449250852370047,0.21600270030948635,0.023390293387652094,-0.8283331314554653,-0.3051518685271967,0.39385631376656066,-0.4946202802565944,0.755550070493479,-0.4668481390706875,1.2358658855023013
CHEMBL3904057,-0.14095166333024267,1.143929246490837,-0.5197439239221907,-0.10208595913466154,-0.38508670565513525,-1.1002841696893992,-0.30593324384855336,0.19307130939033582,0.9156657871367578,-1.907515955621395,0.4286514533840972,-0.26051747143827564,-1.0528391399778765,0.6184642672114214,0.14421568615530622
CHEMBL4550460,-0.109064586704814,-0.6314959593622845,2.7657146766527623,-1.1005907019861587,-1.7647874643174957,-0.6158511620354472,4.819834975767946,-0.9228689723673793,3.3905122098561953,-0.31165334690761876,-0.34577457956899466,-2.4176056393860526,2.0048819836227443,-0.7743514792829097,-3.2239375765449214
CHEMBL5271247,1.9615702033766245,0.33317383049016497,0.2503744786038663,0.23966849180111605,0.779595114162589,0.20917173856412713,-0.24249398702667013,-0.7562169273621769,-0.42654088717624006,-0.48024373389412317,0.3253416096265825,0.1621421626058583,1.343285771389921,0.3517765859914612,-1.8054953795723891
CHEMBL3235978,0.2376811442418587,-1.052052108793533,-0.19203254079768475,0.7029268016648794,-0.7708008710711725,1.0179937287281502,-0.82529843745633,1.066207180145432,-0.22959605314019857,0.022847241747127676,-1.5001548568846264,0.4817117285379612,0.28601699079699766,0.9049220689740096,0.6227138455438673
CHEMBL3956560,-0.07607074776408221,1.175633768896607,-0.8726351326796346,0.29776449991317194,-1.1758618958971698,0.030410181250389617,0.4080830416851647,-0.6381623431342514,0.9576472866135322,-1.8846492353296933,-0.6225643078989848,0.05958680984972678,0.8446290469458199,1.1453164927260235,0.9156451956177194
CHEMBL5281922,0.9677120385088781,0.31620110123999207,0.6271551862044589,-0.018399386351011692,-1.7502444037303344,-0.9717454771852262,1.2934840052671261,-0.5158014682530742,0.9655227520992986,-1.6343836639365412,0.688030561874864,-2.5151911436489023,-0.5249497970837332,-3.0558782684266457,-2.564534812130736
