,0
GETAWAY_84,3.1445061657465563
GETAWAY_98,3.1129778231159917
GETAWAY_242,3.0638188631172723
GETAWAY_60,3.05021584265673
GETAWAY_119,3.0420409207870835
GETAWAY_103,3.03278040727664
GETAWAY_94,3.030515845677226
GETAWAY_152,3.025208052557831
GETAWAY_19,3.0244811603532695
GETAWAY_79,3.0203282696967415
GETAWAY_206,3.010978351568561
GETAWAY_240,3.008259285240023
GETAWAY_150,3.0061855305979224
MORSE_214,3.0054604565927905
GETAWAY_203,3.0030688113592237
GETAWAY_241,2.9959325480104884
GETAWAY_151,2.99557690909819
GETAWAY_204,2.9823734104928086
GETAWAY_96,2.975314418535622
aliphaticRings,2.974811652339667
GETAWAY_222,2.957120612254591
GETAWAY_78,2.943808641965454
GETAWAY_229,2.941037872656719
GETAWAY_121,2.9383409668334863
Kappa3,2.9371079220146834
GETAWAY_149,2.914166241214951
GETAWAY_118,2.910802211801932
BalabanJ,2.903203834223156
GETAWAY_99,2.8957232988550152
GETAWAY_55,2.890172077691195
GETAWAY_21,2.8897145531681394
GETAWAY_100,2.8871695062773055
GETAWAY_95,2.8855291731561703
GETAWAY_24,2.8843539153019813
GETAWAY_56,2.883822622845534
GETAWAY_238,2.8680458998015927
HAcceptors,2.867573415498873
GETAWAY_176,2.866001163467131
GETAWAY_59,2.860821540881273
GETAWAY_193,2.8601252821666816
GETAWAY_202,2.857676460194036
GETAWAY_230,2.8569845716581677
AUTOCORR3D_34,2.8480940970898425
GETAWAY_239,2.8447512574807057
GETAWAY_205,2.8432678154885695
GETAWAY_42,2.8364740328870566
GETAWAY_148,2.8295775913674013
AUTOCORR3D_38,2.8270821554681795
GETAWAY_80,2.8266951500723665
AUTOCORR3D_36,2.826219371488448
AUTOCORR3D_45,2.822449811364546
GETAWAY_231,2.8197884445559116
AUTOCORR3D_44,2.8149550817143085
GETAWAY_58,2.8141436694110395
MORSE_1,2.809619976810097
JGI1,2.8081729325706775
GETAWAY_41,2.8061644718313596
GETAWAY_187,2.8034569153109947
GETAWAY_57,2.8002474206481005
GETAWAY_243,2.796560753046657
GETAWAY_228,2.7896190469363256
GETAWAY_236,2.7896190469363247
GETAWAY_97,2.787245763105474
AUTOCORR3D_46,2.7786347017342226
GETAWAY_186,2.777224351166266
GETAWAY_120,2.773191869023354
AUTOCORR3D_47,2.770210420184124
GETAWAY_171,2.7681237607894036
GETAWAY_18,2.7654551725142382
GETAWAY_43,2.76545455354705
JGT,2.7604079392052228
GETAWAY_172,2.7567572077818205
GETAWAY_185,2.7553383390943527
GETAWAY_145,2.753329918530558
MORSE_129,2.7512802547554904
AUTOCORR3D_54,2.7511254127617897
AUTOCORR3D_55,2.747809358992465
AUTOCORR3D_25,2.7456605460310475
AUTOCORR3D_75,2.7425737599754214
aromaticRings,2.741757516550586
Variance,2.7414952038252416
MORSE_193,2.7382842746352356
AUTOCORR3D_78,2.7374253976432357
WHIM_101,2.735681250722619
GETAWAY_20,2.7345606177193535
GETAWAY_182,2.730260587617618
GETAWAY_220,2.7266276681741366
GETAWAY_170,2.726158250379879
aromaticCarbocycles,2.723395912099245
HallKierAlpha,2.7202449921104344
AUTOCORR3D_35,2.7193970866481347
AUTOCORR3D_77,2.7188361208224068
AUTOCORR3D_28,2.7187125457775556
AUTOCORR3D_59,2.7168780012372182
GETAWAY_54,2.7128672207381808
AUTOCORR3D_27,2.712154150151849
AUTOCORR3D_39,2.7086833382280227
GETAWAY_232,2.708664526199864
MORSE_65,2.7078412637226297
AUTOCORR3D_26,2.706892569840763
MORSE_34,2.7037973135105777
rotatableBonds,2.7036381204612354
GETAWAY_221,2.7015640043799714
AUTOCORR3D_48,2.694894867522074
GETAWAY_37,2.694880460915194
AUTOCORR3D_49,2.689701770584985
MORSE_37,2.6887262884386987
MORSE_130,2.6863383567532315
GETAWAY_261,2.68300951433182
MAD,2.6809114831257923
GETAWAY_174,2.679959969388949
JGI3,2.6798527122503484
GETAWAY_81,2.6796161029064844
GETAWAY_34,2.6763876640219957
satureatedRings,2.671872390615169
MORSE_161,2.6706828993349223
MORSE_41,2.669988186222391
AUTOCORR3D_37,2.6689345237517736
GETAWAY_262,2.6680330433251003
AUTOCORR3D_56,2.667791618273863
AUTOCORR3D_4,2.666599973792337
GETAWAY_259,2.6620573942026757
GETAWAY_147,2.657575624227928
AUTOCORR3D_76,2.6570752365059196
AUTOCORR3D_5,2.6550886023958533
MORSE_66,2.6540061370464216
MORSE_63,2.6507675734544454
MORSE_147,2.6497628219507496
MORSE_163,2.6462074194649867
AUTOCORR3D_58,2.644179169435249
GETAWAY_61,2.641749380926577
GETAWAY_195,2.6413360221530437
aromaticHeterocycles,2.641119306908163
GETAWAY_153,2.6403007395256317
MORSE_40,2.637391282014574
PEOE_VSA2,2.6353512025967856
AUTOCORR3D_79,2.6343070769035855
MORSE_139,2.6335462662472175
MORSE_3,2.633334262864092
GETAWAY_184,2.6329602878894636
GETAWAY_224,2.632423946560424
MORSE_83,2.629697722910403
MORSE_107,2.6292693291133498
MORSE_75,2.6279381293132222
MORSE_22,2.6261017405173086
MORSE_2,2.6255687204689577
GETAWAY_168,2.6189830728405674
GETAWAY_223,2.6187132715313273
GETAWAY_188,2.6138509101466125
MORSE_11,2.6123441005473387
AUTOCORR3D_68,2.6104259351125094
GETAWAY_237,2.608129908951268
PEOE_VSA6,2.608083512242316
GETAWAY_207,2.6001974123290688
RDF_4,2.6001026183357436
GETAWAY_178,2.597470373724896
AUTOCORR3D_74,2.5972704631232078
MORSE_150,2.5940686304087532
RDF_154,2.593923562306198
heteroatoms,2.5915871877008287
MORSE_98,2.591366983307601
ringCount,2.5891973594281983
MORSE_162,2.5871912972446967
AUTOCORR3D_6,2.5858142025969126
MORSE_99,2.5850414199304708
MORSE_152,2.5809015535165805
GETAWAY_104,2.580829051021686
RDF_124,2.579724042044337
MORSE_38,2.579296142204986
GETAWAY_167,2.5782804564024304
MORSE_97,2.577917345210167
AUTOCORR3D_29,2.573731971601383
RDF_36,2.572756312107543
GETAWAY_44,2.5726913118961994
MORSE_33,2.571900030966197
AUTOCORR3D_24,2.569010969030523
MORSE_182,2.5687387788256175
AUTOCORR3D_66,2.5636825867543878
MORSE_89,2.5622500802021695
MORSE_171,2.5556146158982807
GETAWAY_200,2.55548431955711
GETAWAY_192,2.55548431955711
RDF_94,2.5543552607200035
MORSE_118,2.551770966635111
RDF_149,2.55042896581444
AUTOCORR3D_69,2.547393761866221
JGI7,2.547049263344067
GETAWAY_35,2.546201070286176
aliphaticHeterocycles,2.541201927499484
max_charge,2.539441961565637
MORSE_72,2.5389734549948213
GETAWAY_219,2.5359249389786704
MORSE_88,2.5329598042063934
GETAWAY_122,2.531256706317979
WHIM_108,2.53042331478837
GETAWAY_63,2.5281414659786163
GETAWAY_62,2.5266276610123346
MORSE_54,2.5250975273052085
GETAWAY_169,2.524037008081619
WHIM_74,2.5211316410488256
AUTOCORR3D_16,2.5183586456109817
GETAWAY_141,2.5161149103395255
MORSE_185,2.5156284586311286
GETAWAY_142,2.5134478140614127
MORSE_154,2.5115944405016224
RDF_18,2.5111181651217356
MORSE_194,2.511047244995547
AUTOCORR3D_19,2.5095990649850526
GGI3,2.5084203637071454
RDF_78,2.5079626236062227
GETAWAY_194,2.5076848595156362
MORSE_142,2.506210037125336
MORSE_209,2.506182726588853
GETAWAY_105,2.5058168470960283
WHIM_85,2.505322298915169
MORSE_223,2.5048076627401707
GETAWAY_33,2.502502565460799
AUTOCORR3D_64,2.498756238471774
MORSE_43,2.498143151214563
MORSE_153,2.497831755108856
MORSE_210,2.4968497853662566
GETAWAY_196,2.4953110553478934
MORSE_86,2.493245201589067
RDF_122,2.493192211472867
AUTOCORR3D_8,2.4902026850188324
GETAWAY_257,2.4898448592838966
GETAWAY_233,2.4896659248343664
WHIM_104,2.488844584536482
PEOE_VSA4,2.4884382608072118
GETAWAY_11,2.486690942156189
RDF_180,2.486447367042597
GETAWAY_198,2.4863675856588614
PEOE_VSA14,2.4860043250075035
PEOE_VSA3,2.4841722965733477
WHIM_89,2.4841700411591465
RDF_138,2.483009632373677
WHIM_13,2.4804066701977043
GETAWAY_190,2.4799574451667126
RDF_29,2.4790181367990574
AUTOCORR3D_53,2.478289285026774
JGI9,2.4777176581318408
AUTOCORR3D_9,2.4750175167009973
AUTOCORR3D_17,2.474535913796773
RDF_126,2.4743522511523173
GETAWAY_183,2.473767721519422
GETAWAY_197,2.4732699047720255
MORSE_95,2.4718470454619346
GETAWAY_189,2.471761503664621
MORSE_198,2.471117987338873
GETAWAY_40,2.4653991727465496
GETAWAY_179,2.4648315112101797
GETAWAY_112,2.4626935183986673
GETAWAY_129,2.4613578170598602
GETAWAY_249,2.4607419351591573
Kappa2,2.4603577463735378
