Molecule ChEMBL ID,-logIC50,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
CHEMBL3577905,15.91108148,-0.34781772461940696,-0.4805082776247902,0.47138342042385717,-0.9059168259972563,0.25919274374258494,-0.5531661159000373,0.2233624339593432,-1.0358057277066723,0.4500969218636907,-0.31728611990331007,0.08361509520393157,1.2566235425142478,0.03944698268120422,-0.9532798046669672,0.23410346524214976
CHEMBL497318,15.64809202,0.1548928037651022,1.4661281866246008,3.334604566560782,-0.32734892726964987,-1.3895850064424766,-0.28637429892796096,0.5858699538981403,-0.5527257042542565,-0.07033358028672355,1.1637828853978514,-2.4935848410342003,-0.4849345128749647,-1.1861458850833142,2.4531114185372513,0.3995237081404157
CHEMBL3687358,19.26465081,-1.26390446079249,-0.4591149295110501,-0.4746148670164019,0.7319328995069851,1.0528458916403185,-0.33128986438639846,1.2998220618772103,0.20552333116170468,1.2706693462648184,0.22361979830259215,1.1258780219108802,-0.30516293385404447,0.9214440321059049,-0.24375125814117296,0.23906890817496151
CHEMBL3235981,17.50439001,0.33772261815308297,-1.3284832848130275,-0.11501160463789338,1.274823288706775,-2.0841127966412856,-1.3353392195025398,0.6010003098386185,1.4226335460192392,-0.2982730875378905,0.36377015007235297,0.7628895242277196,-0.1982383489654441,-0.7032342501588656,-1.1886230473457495,-0.4492988638103568
CHEMBL3353599,18.08420851,-0.10346405454815988,-0.10605141785726686,-2.195688189794635,-0.7389287695864012,-1.5321816744586518,-0.7166582883351754,0.9431839440449225,-0.633326051643774,0.38036558629715017,2.030105919139203,-0.966354947808484,0.13766282932974133,-1.3074898292781663,0.1643187490478294,0.2923244181163134
CHEMBL3235980,16.35381798,0.11718819279477839,-0.7435136943482471,-0.2422415683701021,1.1816918099914355,-0.7461129281282063,-0.0053637693283517945,-1.1611823066134284,0.41120258500340157,-1.3635801145213116,0.27857450653124605,1.7325298487619436,0.00042799617529224826,0.09293505096318469,-0.14715369405011103,0.08371175642982949
CHEMBL3682561,16.21240633,-1.2959807427700123,1.2788271550614874,0.6540789108683582,0.7128524375287809,1.4163629280967651,0.8106890387607801,0.01866095217838954,-0.01508855291073688,0.19789499681985115,1.246289065209356,0.45565320996666836,1.5417577330302892,-0.17346349610445944,0.06346361339666626,1.3500157664411583
CHEMBL3897350,12.71689827,0.21716991155245008,-1.9156501338476828,0.519592710387363,-0.8104951100342394,-0.5337038187694153,1.1811425682544678,-2.0185027661410366,0.9749889059936573,0.5555174088629699,0.45278122478534316,-0.3023699010555632,-0.24523485048038313,0.5919803394409795,-0.6018164225619562,-0.9248591910582098
CHEMBL3298922,10.97643209,2.5584387182019683,-0.915372996185127,-2.227029525878373,-1.3921362019117736,1.0720497188893137,1.5356613872677038,1.4892262883183105,4.619245854841604,0.34746747737597883,-0.4031667387201322,1.5736672029966383,2.1214807762276795,0.5212030556868361,3.3183754907253795,1.1910439539950326
CHEMBL3682563,17.89005249,-1.2187897217099077,0.43984257116675146,0.5999171227276205,1.7966410929340821,1.3563417359643026,0.36248082008471033,-0.13911045445552728,0.392374814259412,-0.569705891925497,0.19352234341782623,0.1393317553312527,0.9994857784495704,-0.1560078697120106,0.1291037060334343,1.3394262502665448
CHEMBL5277700,9.210340372,2.5678870168320613,0.3756800608119016,0.33610580666588435,0.3448606073344631,0.7351087394727225,0.711171115953238,0.5775325861275562,-1.3309576460259074,0.5093896335761112,0.1890180711431845,-0.9398137511743023,0.09098302606529737,0.27716897973319615,0.06196441088782936,0.9062423718994183
CHEMBL3682545,19.17570333,-1.6087574262570516,-0.625611437977399,0.06721640754219116,1.2099215528424463,-0.025386503764627665,1.3236630087351036,1.9098093689079296,0.9778899001091154,-1.0534227196860335,-1.44340603616943,-0.8219856757997147,-0.6543264145667941,0.33816233859451067,0.7266702202788725,-1.194104020191133
CHEMBL2443080,12.93050412,0.8180606276132169,0.8571041261749329,1.711383408625887,-1.02395160425635,0.6920975748071366,-1.095734210563498,0.3210238882653381,-0.18764200297027397,-1.4489052923195014,0.19655164498598576,1.7229105784832246,-0.2830063300164557,-0.12399314894304266,0.803655183354898,0.21098322525020655
CHEMBL5283563,11.95921257,2.154782697529126,0.30704765685254776,0.637074751092897,-0.02343798633514483,0.5717662829007085,-0.178427057848038,0.66221206661394,-0.6142102970190237,-0.4844455957505973,-0.7445714756554309,-1.0565378403704968,-0.3586934115354195,-0.7028556775931755,1.5750038305949992,0.1817197746340098
CHEMBL3889714,10.05431044,-0.20422749829420894,-1.5203599337748719,1.4446356658673272,-0.7836341645574778,-0.9795645127719066,1.0752353717833087,-0.3390866085517561,-0.04884839476138223,1.4992104213208757,-0.6949952748024147,0.049464045511423346,-0.7924512496631055,0.8390888778633867,-0.07562126069251159,-0.6552859077508899
CHEMBL4238340,11.51292546,0.7364188095823833,-0.16982175703887256,-0.7515573226310402,-1.1117577032050847,0.04901152897025648,0.6479566540070759,-1.2841080291910618,-0.5531150929449425,0.01152175251799746,0.3149580464744815,0.6627772708222441,0.659939859881092,0.20604673184482933,-0.052914400261340186,1.717823271268641
CHEMBL3927494,11.51292546,-0.11360616918278058,0.8878015448116955,-0.8108747950569836,-0.07895840474384416,-0.4427074447397431,-0.018673544826992912,0.011459151134092588,0.6183938449617729,-0.12119616914361572,-1.757381305382658,-0.36832157323471953,-0.3724276326724129,-0.3916995737309828,-1.0278938602467271,1.488473268288254
CHEMBL2443077,17.75285137,0.10751761138860175,1.5317069818460949,-0.06998139376947406,-1.1615374283745143,-0.06273345074242902,-1.1416041299436077,0.06566698262309122,1.59242651841611,-0.9521900436690229,1.27628752874022,0.5382793837714749,-2.305654768704993,3.5370480740394066,-0.34335496687846434,0.2756073649531498
CHEMBL3577885,16.08853685,-0.3839319851687655,-1.1406637986648442,0.4467524165814089,-0.6132597673188658,-0.7822597890856646,1.4352697419587337,-0.7498131057239179,-0.35792399925041857,-1.195300519616621,-0.7913124392683211,0.41694062825438866,0.3492725765107521,0.2816617255886535,-0.26540199996944647,-1.750348842324281
CHEMBL3353585,12.91048302,0.16709511586684545,-1.0036822680566457,-1.1961264059546122,0.8338704874684603,-0.7375886771181465,-0.6045248555508573,-0.8627732817921824,0.33752605397386926,0.40612966321450206,0.42557141948666455,-0.36063930125466587,0.003715713435593952,-0.6715208590839257,1.5386972935849417,-0.41099483126267594
