,0
MORSE_92,2.5803775995827625
GETAWAY_136,2.579711670839818
GETAWAY_50,2.57867897351884
AUTOCORR3D_6,2.5758768934925316
GETAWAY_169,2.575816512604523
WHIM_106,2.5727543719584487
GETAWAY_34,2.569667772257692
aromaticRings,2.569007394753783
MORSE_11,2.5682411076010117
MORSE_213,2.5673330245238213
GETAWAY_12,2.5654297635572014
MORSE_196,2.562527612159317
Kappa2,2.561101244973996
HallKierAlpha,2.5598428609091943
GETAWAY_261,2.5556626490122256
GETAWAY_126,2.5532764580804894
RDF_4,2.549505507872456
AUTOCORR3D_24,2.5444104922806066
AUTOCORR3D_66,2.5430825154238037
MORSE_58,2.5421441990961684
MORSE_80,2.542076139740704
GETAWAY_138,2.5418282865295514
WHIM_12,2.5390637432639944
WHIM_0,2.5383976314014642
MORSE_2,2.5347775586958705
PEOE_VSA7,2.5342663453959657
MORSE_37,2.531971892089985
MORSE_48,2.53015649162169
max_charge,2.5270977712943785
WHIM_3,2.525880549126753
JGI6,2.5258398180882984
GETAWAY_104,2.5256525242356562
AUTOCORR3D_10,2.521277791878528
MORSE_208,2.520345480766894
GETAWAY_247,2.5187725017602363
TPSA,2.516621204490319
GETAWAY_37,2.515114406008456
RDF_36,2.5137590872184234
WHIM_1,2.5115467312399993
AUTOCORR3D_48,2.509267383488378
MORSE_63,2.507884350287257
GETAWAY_198,2.5075141832409615
RDF_24,2.504469128576783
saturatedHeterocycles,2.503160713924138
AUTOCORR3D_17,2.499775173151002
GETAWAY_42,2.4906677066648304
GETAWAY_267,2.487632225374984
GETAWAY_97,2.486325090555235
AUTOCORR3D_16,2.4850461803968695
GETAWAY_234,2.4834590745163223
GETAWAY_128,2.4807300756236783
min_abs_charge,2.480605500596265
GETAWAY_222,2.480454247862794
GETAWAY_99,2.47930030109702
MORSE_66,2.479258713081019
MORSE_133,2.478716297040563
aromaticCarbocycles,2.478464697467144
GETAWAY_154,2.4768368238023655
RDF_83,2.47500487628752
MORSE_24,2.472533628025297
RDF_85,2.4654643138880172
MORSE_16,2.4647991186846427
MORSE_204,2.462347714234007
MORSE_3,2.4606610124499313
GETAWAY_192,2.4579681136433864
GETAWAY_265,2.4567938936172773
MORSE_82,2.456657154599252
GETAWAY_127,2.4548528422405558
GETAWAY_125,2.450146389579455
MORSE_217,2.4490252368001095
MORSE_34,2.4483617681418566
WHIM_104,2.4443229299567144
GETAWAY_3,2.4396847683552187
GETAWAY_147,2.4394792002518413
heteroatoms,2.4393152708351837
JGI1,2.4351132639070294
GETAWAY_211,2.4330581982871027
AUTOCORR3D_7,2.432813917197858
GETAWAY_21,2.4326545667315314
GETAWAY_17,2.431606515796485
RDF_66,2.430985677796521
GETAWAY_168,2.4288270906588556
MORSE_5,2.4265171410856223
MORSE_38,2.4212952999765234
JGI8,2.419823211119642
RDF_14,2.419190897416773
GETAWAY_170,2.4174510528468214
GETAWAY_270,2.4171023180805515
AUTOCORR3D_25,2.414888291216851
AUTOCORR3D_65,2.414548591765828
GETAWAY_182,2.4111026016763915
GETAWAY_58,2.4107371711204264
GGI3,2.410550744946428
GETAWAY_174,2.4065349123888065
GETAWAY_142,2.4057403514668554
GETAWAY_171,2.4054074160495706
WHIM_30,2.4052607955864405
MORSE_198,2.405145553841554
GETAWAY_55,2.4043813211150353
MORSE_54,2.4032269567350717
RDF_16,2.4030207460850663
AUTOCORR3D_62,2.4028182617266287
GETAWAY_11,2.402387677951472
GETAWAY_160,2.40098077493123
GETAWAY_210,2.4004180053784
MORSE_25,2.399558600748276
GETAWAY_262,2.3993077003866614
GETAWAY_76,2.399158281391038
MORSE_72,2.3986733780477865
MORSE_13,2.3985185211781785
GETAWAY_16,2.3955938916615933
Asphericity,2.395334375627293
MORSE_14,2.393993974542232
GETAWAY_39,2.3924292756501915
AUTOCORR3D_18,2.3923437898583835
WHIM_74,2.3905334505866187
GETAWAY_157,2.3903507910295105
GETAWAY_10,2.3902485533235653
MORSE_221,2.3873179509549822
AUTOCORR3D_68,2.386492545982273
AUTOCORR3D_63,2.385965061710584
GETAWAY_197,2.385198246657932
GETAWAY_134,2.3850409114720543
GETAWAY_172,2.3804061554681426
GETAWAY_6,2.380261042471937
Eccentricity,2.3800808922788472
MORSE_50,2.3800764316374554
MORSE_18,2.378592154648637
GETAWAY_51,2.376048836748497
aliphaticCarbocycles,2.375142734148924
RDF_15,2.374785020841724
MORSE_28,2.3745671352656843
GETAWAY_57,2.3742142933272397
