Molecule ChEMBL ID,PMI2,PMI3,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PBF,RadiusOfGyration,SpherocityIndex,LabuteASA,DoubleCubicLatticeVolume,DoubleCubicLatticeSurfaceArea,DoubleCubicLatticeVDWVolume,DoubleCubicLatticePackingDensity,GETAWAY_0,GETAWAY_1,GETAWAY_3,GETAWAY_5,GETAWAY_6,GETAWAY_7,GETAWAY_8,GETAWAY_9,GETAWAY_11,GETAWAY_12,GETAWAY_14,GETAWAY_15,GETAWAY_16,GETAWAY_17,GETAWAY_18,GETAWAY_20,GETAWAY_21,GETAWAY_22,GETAWAY_24,GETAWAY_25,GETAWAY_26,GETAWAY_27,GETAWAY_28,GETAWAY_29,GETAWAY_30,GETAWAY_32,GETAWAY_33,GETAWAY_37,GETAWAY_38,GETAWAY_39,GETAWAY_40,GETAWAY_41,GETAWAY_43,GETAWAY_45,GETAWAY_47,GETAWAY_48,GETAWAY_49,GETAWAY_51,GETAWAY_52,GETAWAY_53,GETAWAY_56,GETAWAY_57,GETAWAY_58,GETAWAY_60,GETAWAY_61,GETAWAY_66,GETAWAY_67,GETAWAY_68,GETAWAY_71,GETAWAY_72,GETAWAY_75,GETAWAY_77,GETAWAY_78,GETAWAY_80,GETAWAY_81,GETAWAY_82,GETAWAY_85,GETAWAY_88,GETAWAY_89,GETAWAY_92,GETAWAY_94,GETAWAY_95,GETAWAY_98,GETAWAY_99,GETAWAY_100,GETAWAY_101,GETAWAY_103,GETAWAY_106,GETAWAY_107,GETAWAY_108,GETAWAY_112,GETAWAY_116,GETAWAY_118,GETAWAY_119,GETAWAY_120,GETAWAY_122,GETAWAY_123,GETAWAY_124,GETAWAY_126,GETAWAY_128,GETAWAY_129,GETAWAY_130,GETAWAY_131,GETAWAY_132,GETAWAY_133,GETAWAY_134,GETAWAY_137,GETAWAY_140,GETAWAY_141,GETAWAY_143,GETAWAY_145,GETAWAY_148,GETAWAY_149,GETAWAY_150,GETAWAY_154,GETAWAY_156,GETAWAY_157,GETAWAY_158,GETAWAY_160,GETAWAY_162,GETAWAY_163,GETAWAY_164,GETAWAY_167,GETAWAY_168,GETAWAY_170,GETAWAY_171,GETAWAY_172,GETAWAY_173,GETAWAY_174,GETAWAY_176,GETAWAY_177,GETAWAY_178,GETAWAY_179,GETAWAY_180,GETAWAY_181,GETAWAY_182,GETAWAY_184,GETAWAY_185,GETAWAY_186,GETAWAY_187,GETAWAY_188,GETAWAY_190,GETAWAY_191,GETAWAY_195,GETAWAY_196,GETAWAY_198,GETAWAY_199,GETAWAY_200,GETAWAY_201,GETAWAY_202,GETAWAY_203,GETAWAY_205,GETAWAY_206,GETAWAY_208,GETAWAY_209,GETAWAY_210,GETAWAY_212,GETAWAY_213,GETAWAY_215,GETAWAY_217,GETAWAY_218,GETAWAY_222,GETAWAY_223,GETAWAY_224,GETAWAY_225,GETAWAY_226,GETAWAY_228,GETAWAY_229,GETAWAY_230,GETAWAY_231,GETAWAY_232,GETAWAY_233,GETAWAY_234,GETAWAY_235,GETAWAY_236,GETAWAY_238,GETAWAY_239,GETAWAY_241,GETAWAY_242,GETAWAY_243,GETAWAY_244,GETAWAY_245,GETAWAY_246,GETAWAY_247,GETAWAY_249,GETAWAY_250,GETAWAY_251,GETAWAY_252,GETAWAY_253,GETAWAY_254,GETAWAY_256,GETAWAY_258,GETAWAY_261,GETAWAY_263,GETAWAY_264,GETAWAY_265,GETAWAY_268,GETAWAY_269,GETAWAY_270,GETAWAY_271,GETAWAY_272,WHIM_4,WHIM_8,WHIM_9,WHIM_11,WHIM_13,WHIM_14,WHIM_15,WHIM_19,WHIM_20,WHIM_22,WHIM_25,WHIM_26,WHIM_27,WHIM_30,WHIM_32,WHIM_33,WHIM_35,WHIM_36,WHIM_37,WHIM_41,WHIM_42,WHIM_44,WHIM_47,WHIM_48,WHIM_52,WHIM_53,WHIM_55,WHIM_59,WHIM_63,WHIM_64,WHIM_66,WHIM_67,WHIM_69,WHIM_74,WHIM_75,WHIM_76,WHIM_77,WHIM_78,WHIM_79,WHIM_80,WHIM_82,WHIM_83,WHIM_87,WHIM_88,WHIM_89,WHIM_93,WHIM_94,WHIM_96,WHIM_97,WHIM_99,WHIM_101,WHIM_103,WHIM_104,WHIM_105,WHIM_106,WHIM_108,WHIM_111,MORSE_0,MORSE_2,MORSE_3,MORSE_5,MORSE_6,MORSE_7,MORSE_9,MORSE_10,MORSE_12,MORSE_14,MORSE_15,MORSE_16,MORSE_17,MORSE_19,MORSE_20,MORSE_21,MORSE_22,MORSE_23,MORSE_24,MORSE_25,MORSE_27,MORSE_28,MORSE_29,MORSE_30,MORSE_31,MORSE_32,MORSE_34,MORSE_36,MORSE_37,MORSE_38,MORSE_39,MORSE_40,MORSE_41,MORSE_42,MORSE_43,MORSE_44,MORSE_45,MORSE_46,MORSE_47,MORSE_48,MORSE_50,MORSE_51,MORSE_52,MORSE_53,MORSE_55,MORSE_56,MORSE_57,MORSE_58,MORSE_60,MORSE_61,MORSE_62,MORSE_64,MORSE_66,MORSE_68,MORSE_69,MORSE_71,MORSE_72,MORSE_73,MORSE_74,MORSE_75,MORSE_76,MORSE_77,MORSE_79,MORSE_80,MORSE_82,MORSE_83,MORSE_84,MORSE_85,MORSE_86,MORSE_89,MORSE_92,MORSE_93,MORSE_94,MORSE_95,MORSE_97,MORSE_99,MORSE_100,MORSE_101,MORSE_102,MORSE_105,MORSE_106,MORSE_109,MORSE_111,MORSE_113,MORSE_114,MORSE_115,MORSE_117,MORSE_118,MORSE_120,MORSE_124,MORSE_125,MORSE_127,MORSE_130,MORSE_132,MORSE_133,MORSE_134,MORSE_135,MORSE_136,MORSE_137,MORSE_138,MORSE_141,MORSE_143,MORSE_144,MORSE_145,MORSE_146,MORSE_147,MORSE_148,MORSE_149,MORSE_150,MORSE_151,MORSE_153,MORSE_154,MORSE_155,MORSE_156,MORSE_157,MORSE_158,MORSE_159,MORSE_162,MORSE_163,MORSE_165,MORSE_166,MORSE_167,MORSE_169,MORSE_171,MORSE_176,MORSE_177,MORSE_182,MORSE_183,MORSE_186,MORSE_187,MORSE_188,MORSE_189,MORSE_190,MORSE_191,MORSE_192,MORSE_193,MORSE_194,MORSE_195,MORSE_196,MORSE_198,MORSE_199,MORSE_200,MORSE_202,MORSE_204,MORSE_207,MORSE_209,MORSE_210,MORSE_212,MORSE_213,MORSE_214,MORSE_215,MORSE_216,MORSE_217,MORSE_221,MORSE_222,RDF_0,RDF_2,RDF_3,RDF_7,RDF_10,RDF_11,RDF_15,RDF_16,RDF_17,RDF_18,RDF_19,RDF_30,RDF_31,RDF_32,RDF_33,RDF_34,RDF_35,RDF_37,RDF_38,RDF_39,RDF_42,RDF_43,RDF_45,RDF_47,RDF_48,RDF_49,RDF_52,RDF_53,RDF_55,RDF_60,RDF_61,RDF_62,RDF_63,RDF_64,RDF_65,RDF_67,RDF_70,RDF_71,RDF_72,RDF_75,RDF_76,RDF_79,RDF_80,RDF_82,RDF_90,RDF_91,RDF_93,RDF_95,RDF_96,RDF_100,RDF_101,RDF_102,RDF_107,RDF_108,RDF_110,RDF_120,RDF_121,RDF_124,RDF_127,RDF_128,RDF_129,RDF_131,RDF_134,RDF_136,RDF_139,RDF_141,RDF_147,RDF_150,RDF_151,RDF_152,RDF_154,RDF_155,RDF_156,RDF_157,RDF_159,RDF_160,RDF_163,RDF_165,RDF_166,RDF_167,RDF_168,RDF_169,RDF_170,RDF_171,RDF_173,RDF_180,RDF_182,RDF_183,RDF_184,RDF_185,RDF_186,RDF_188,RDF_189,RDF_193,RDF_195,RDF_197,RDF_199,RDF_202,AUTOCORR3D_2,AUTOCORR3D_3,AUTOCORR3D_4,AUTOCORR3D_5,AUTOCORR3D_6,AUTOCORR3D_7,AUTOCORR3D_9,AUTOCORR3D_12,AUTOCORR3D_13,AUTOCORR3D_14,AUTOCORR3D_15,AUTOCORR3D_19,AUTOCORR3D_24,AUTOCORR3D_25,AUTOCORR3D_26,AUTOCORR3D_28,AUTOCORR3D_29,AUTOCORR3D_34,AUTOCORR3D_35,AUTOCORR3D_36,AUTOCORR3D_37,AUTOCORR3D_38,AUTOCORR3D_39,AUTOCORR3D_44,AUTOCORR3D_45,AUTOCORR3D_46,AUTOCORR3D_47,AUTOCORR3D_49,AUTOCORR3D_53,AUTOCORR3D_54,AUTOCORR3D_55,AUTOCORR3D_57,AUTOCORR3D_58,AUTOCORR3D_59,AUTOCORR3D_63,AUTOCORR3D_65,AUTOCORR3D_66,AUTOCORR3D_67,AUTOCORR3D_69,AUTOCORR3D_72,AUTOCORR3D_74,AUTOCORR3D_75,AUTOCORR3D_77,AUTOCORR3D_78,HOMO,LUMO,Electronegativity,Hardness,Variance,MAD,BalabanJ,TPSA,Ipc,HallKierAlpha,Kappa1,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,PEOE_VSA1,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA12,topoShape,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI9,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI9,JGI10,JGT,WPATH,WPOL,Zagreb,qed,max_abs_charge,min_abs_charge,aromaticHeterocycles,HAcceptors,heteroatoms,molLogP
CHEMBL2442034,-0.95235981,-1.096324289,-0.332488883,0.1535271007931006,0.081347325,0.097788564,0.2224493150462251,0.3872831076938649,-1.139045904,0.5464142295159344,-0.216990724,-0.4544217,-0.676279152,-0.331876871,0.5720263962444957,-0.77900769,-0.292016605,-0.27406753,0.1565786717936911,0.4901081596720896,0.7062320150847355,-0.632142499,-0.595870398,0.8556644154555412,2.311201825859646,-0.542540415,-0.899928976,-0.389062531,0.2267305959698485,-0.341264716,0.4112184277266189,1.0729471897555656,0.8895988352203689,-1.077269818,-1.470882803,-1.600587552,-1.649425689,-1.416242262,-1.24219558,-0.654270001,1.0146127862134318,-1.46057569,-1.532949651,-1.10868018,-0.915102851,-0.866467791,-1.018916818,-1.501710438,-0.716584526,-1.142123969,-1.249291398,-1.108041081,1.4445196,3.1181057186895424,-0.691121666,-1.689649401,-1.64579291,-1.22614344,-0.089225327,-0.05025996,-0.324020873,0.2089929217849224,-0.905005216,0.6844788390423776,2.169911504230978,-1.29037027,-0.141792393,-0.732311362,0.08697855,0.6087331888028212,0.4567346751634799,-0.159021675,-0.976470957,-0.902845406,3.2020412843239425,-0.947248487,-0.903215408,-0.811372769,-0.269632853,0.3173971861707416,0.5565717855657624,-0.734011948,0.1245560856342838,0.9837447374432156,-0.691266778,2.059205235481188,-0.588481162,-0.408322488,-0.052833179,0.2770649377424618,0.8108749020011914,-0.61493608,-1.561473962,-1.18585282,-1.147152614,-1.086022159,-0.895086131,-0.333691814,0.4803665032441782,-1.343164057,-1.416918833,-1.581743557,-0.787574391,-1.037145008,-1.444646341,1.008336684473641,1.4306605797865817,1.973163188622104,0.525265259,1.3096817842210944,-1.15590914,-0.491736435,-0.770885969,-0.536456014,0.5710716485506014,-0.277335915,-1.012233528,-1.530496134,-1.144676872,-0.656287374,-0.666826757,-0.713969691,-1.343695143,-1.610251299,-0.812327157,-0.786608764,-0.829337584,-0.920086342,-0.748158267,-0.833753306,-1.598827286,-0.986090536,-0.869399694,-0.631024682,-0.083567659,0.4194423490910717,0.2261676605626712,-0.356505359,-1.137648671,-0.576041659,-0.40217167,-0.140826372,-1.142864196,-0.408558508,-0.165986484,1.3464068496840962,0.5030897345202636,0.6819134704203936,1.0387514350860652,0.55978316,-1.616528854,-1.473349789,-1.368164846,-1.360232132,-0.533361959,-1.522768502,-0.134288589,0.3280440235677813,0.7633024420316072,0.8591305604189802,0.6022901550201633,-0.933322965,-0.73690069,-0.380597053,-1.054301504,-0.691094046,-0.851202903,-0.593104261,-0.336335321,-0.933322965,0.5053497432430777,2.199820466156232,0.7739089336504682,0.886021649,1.5787407312545885,1.343865165466613,1.1809455328945326,-1.403210239,-0.791737861,-0.840417275,-0.704871319,-1.157929501,0.4087060626201678,-0.258060769,-1.197986428,-1.200883287,-0.995875788,-0.67028736,-1.250414922,-2.202782222,-1.505484713,-0.76997446,-0.235467103,-0.987397305,-0.736414917,-1.624951004,0.063556884,-0.577593302,-1.053440168,-0.796321264,-0.200913515,-0.081056691,-0.06887347,-0.970360571,-1.127796867,-0.675257667,-0.11739633,-0.034802847,-0.572460265,-0.644021481,0.4230967559990475,-0.718119512,0.1035780673622335,-0.242299775,0.0561026295032291,-0.988042578,-1.29952433,-0.598397578,-0.135118077,-0.01736955,-0.051728161,-0.74370747,-0.702694849,0.07768634,-0.817128892,-1.136556644,-0.896021764,-0.666742244,-0.307878604,-1.271196704,-0.990885583,0.383374387,-0.844891602,-1.07603353,-0.892002283,-0.913055472,-0.883079826,-1.148620508,-0.858316388,-0.698119947,-0.816639802,-0.301846309,-0.153619983,-0.310588865,-0.189178363,-0.394630851,-1.450401468,-0.736835185,0.0263116766734421,-0.46688606,-1.541747041,-1.049960792,-0.638503212,0.4018018878382149,-1.185615612,-0.955386636,-2.242392524,0.6455262526271662,0.1036967407194436,0.8931603081382635,-0.595412349,1.915536015369411,0.0410951,1.422526991945103,-3.139969468,1.7079216959980568,0.7226013995270004,-0.981023204,1.1598376797755274,-0.732099865,-1.521742171,-0.138320777,1.1905049475616414,-1.184107475,-1.293032023,-1.210688504,1.520788837021651,2.5817301317809704,-0.964910193,0.1737495661093466,0.8000323826462172,-0.481935096,-0.534418895,-0.593596715,1.0589936709139027,-0.701021211,0.7820059137163534,-1.106508375,-0.303116431,1.6665089026443805,0.4544985312586882,-1.592509708,-1.323263325,1.0898917404602986,-0.717797325,-0.539122624,1.5950414830067972,0.1835332960970892,-1.108363508,1.094569148,0.8800857015899355,-0.14428267,-0.622584802,0.6695699419268595,-0.242834028,-1.159779389,0.7857612820277217,-0.885281016,-0.27126214,0.7024562201070013,-0.375995465,0.8330889410751505,-1.539181476,0.2631103110597426,1.9183947652571425,-1.147100475,-2.477405608,1.5746603753271862,-0.323603987,-0.490744441,2.0571286845625374,0.6262332007221083,1.4613047933466212,-0.912146287,-0.785602563,1.4662892570288426,1.4072781103168146,-1.08961147,-1.053449151,0.9290149320849522,-2.060100201,0.3553407549543429,0.4348818715992248,-0.328602859,2.466016642565844,0.7447912284165844,1.8192900633655869,1.1548546042050227,0.7512780804892581,1.145703188,-0.583157162,-0.360862441,-1.218752049,-1.24980628,2.4013111634571405,-1.427569926,0.8319801333045618,-1.489932278,0.2926562930298283,0.1137453215708028,0.1520080898938859,0.1790219448996949,0.4203915982337914,2.0054039935989385,-0.451691465,-2.611161384,1.7246188926904893,1.598052980031312,-0.187612967,-0.225698291,2.0665260949248383,0.2884478501012811,-0.569588371,1.5831665703126032,0.9120992603936432,-1.037962833,-1.156843592,-0.500224534,1.5486298097118223,1.301534974318958,-0.822213627,-0.800738621,-2.072595775,0.5779007799729969,-0.072122092,0.8567356496119409,-1.250067436,-3.170432455,1.6812632647788224,-0.802724654,-1.516443238,1.8836001757383565,-1.017875197,-1.139398855,-1.430130896,1.4177409024979142,2.664712287634201,-0.947763802,-1.643151634,1.0220142112878277,-1.443986454,0.5239693604237315,-0.773257139,-0.386139577,1.056458807132383,0.8134127369255937,-0.169868668,-0.930091041,1.405816056,-0.677732705,-0.93410114,-0.02721479,0.4982847721232277,-0.261830316,-0.936447957,1.013106255819037,-0.996157384,0.1461676951431277,1.852152505811494,1.6064879627367523,0.4525025288130054,0.7099840408191842,1.77896098,1.0857550533494476,-0.010747431,-0.709156481,-0.634400468,-0.55024481,0.137443639377629,1.7931061341175552,0.5329145023702603,-0.066348004,-0.306370698,-0.439440212,-0.865979244,0.1787984584552366,-0.103010396,-0.290770745,-1.410606305,-0.823625401,-1.082979118,-0.722007647,-0.753775579,-0.599191423,-0.88296951,-0.817096413,-0.665240575,1.8153233395791488,1.1536594512276863,1.4980797350802073,-0.021685311,0.8996004516402694,0.1244150088042704,0.5993766636588226,1.1646825269690964,-0.246895741,-0.784297517,-0.657829691,-1.109330316,-0.188193398,-0.506239982,-0.864028702,1.8326432882072747,1.044519657562143,0.219318004133895,1.3737048148425233,0.3910330579547547,1.587923786005868,0.8406251625285314,0.074326285,-0.756060125,-0.684952502,-0.412061005,1.821055010508288,1.1742700217172306,1.4382350248226514,0.4795642251848607,0.742587692,0.66317659,0.1629026804803263,-0.624961171,-0.930254174,0.077876281,-0.573774644,-0.475341371,1.9102984305618769,1.1482732165454137,1.521188735814882,1.94229396609295,1.6169806174381924,0.5864615874533686,0.7038149211634164,0.8938030130981641,1.7619202971245287,0.1647608813934968,0.01225195,-0.71819648,-0.759405874,-0.597065136,0.063083771,-0.299166936,-0.516246542,-0.619302545,1.2964824538054285,0.2741947955344486,-0.892872318,-0.255073691,0.008186241,-0.565530512,-0.415508422,-0.281940554,-0.876406073,-1.110733347,-0.969582706,-0.7282724,-0.886763534,-0.15568671,-0.513526256,-0.505655644,-0.254923035,-0.049913705,-0.313805848,-0.776879845,-1.398358291,-1.44233066,-1.539622372,-1.649571694,-1.21204278,-1.296576364,-1.072270393,-1.211078982,-1.40845614,-0.904523024,-0.852744535,-0.669517379,-0.466550428,-0.774544018,-1.088564315,-1.077873473,-1.111565051,-0.807335817,-0.778324848,-1.0690031,-0.592383111,-0.517476189,-0.518603363,-0.331974595,-0.288680614,-0.776943112,-0.931323091,-1.413138126,-1.391097144,-1.536959781,-1.349792409,-1.125891566,-1.060281523,-1.311926406,-1.081321913,-1.411826777,-1.428967183,0.001197809,1.273550962,-0.518061998,0.925224279,0.052253866,0.190793904,-0.969484347,-1.022843732,-0.108408134,1.242076961008011,-0.78284887,-0.569511311,-0.316422959,0.2530067970867621,0.3466312014686836,0.4294307538822091,0.658620261,-0.533467744,-0.195409058,-0.256658211,-0.288728851,-0.203799772,1.146377538254671,-0.147782915,0.4634334368755502,0.6933876886127329,-0.109075839,-1.313005108,0.5787293283660901,-0.677158865,-0.958911384,-1.47931764,-1.235106051,-1.213282272,-1.068869604,-1.204958971,-1.240385586,-1.072912019,-1.902547223,-2.078952928,-1.611136789,-1.842740097,-1.495065164,-2.376185415,-1.708292511,-1.349086625,-1.539498088,-2.151248927,-0.831810496,-0.831800199,-0.687321254,1.7214706213704154,0.1764772191614305,-0.9331098122885908,-1.3313903548400827,-0.7744893639334599,-1.5235448388609367,-0.402992878843408
