Molecule ChEMBL ID,GETAWAY_167,WHIM_83,AUTOCORR3D_7,AUTOCORR3D_37,AUTOCORR3D_57,PEOE_VSA2,GGI7,molLogP
CHEMBL3687370,1.3746758071785212,-0.104235105,0.7051975406986528,0.6445122255600385,0.2730710972257204,-0.835653652,1.1592326138986118,1.4325095762747495
CHEMBL4644158,-0.654608474,-0.268638357,-0.670892505,-0.860029334,-0.711728198,0.6150150675064286,-1.60633598,-1.5690614513826575
CHEMBL294199,-1.426430274,0.5363879031073391,-1.115073469,-1.466975077,-1.113970164,-0.147782915,-1.47188177,-0.6750289775355046
CHEMBL4647464,-0.602575544,0.1924652936492433,0.4264957593083625,0.3025709620601881,0.4464512548755413,1.3028858040777147,-0.120189211,-1.185416819190065
CHEMBL3956711,0.2646399608541115,1.3164288669490931,-1.837956214,-1.689236898,-1.83523162,1.8505685111663848,-0.37671201,-0.8526867892063211
CHEMBL3682603,0.433746984317596,-0.662281707,0.1390845472496265,-0.047918833,-0.198522932,-0.120603827,0.836823421,-0.6278243112802883
CHEMBL3987098,0.7632888761951546,1.580273600394607,-1.846665645,-1.706333961,-1.925389302,3.1936795927614794,1.500156393665436,-0.9971104047402028
CHEMBL441472,-0.7846908,0.526019005,-1.297971513,-1.535363329,-1.245739084,-0.835653652,-0.821189792,-0.2116750519458276
CHEMBL3687350,0.052172162,-0.25577093,0.8097107087200116,0.6530607571475348,0.5296737305474554,-0.104147382,0.7553592373433811,-0.1134005560360037
CHEMBL3353605,1.3573314970797024,0.2288189003881848,-0.017685205,0.4137018726976395,0.1759782089418207,-0.163956863,1.2403137375510198,0.4329069165671155
CHEMBL3687345,0.9844288299550964,0.564496362,0.025861948559821,-0.005176175,-0.115300456,-0.835653652,1.0495496450522808,0.5228767441288499
CHEMBL4248077,0.1822544878847216,-0.439287934,1.0622841981049622,1.4053315368472046,1.3410928683486163,1.2551376465010522,-0.376967384,-0.9407783646743754
CHEMBL5275778,-1.799332941,-1.104021754,-0.496703892,-0.842932271,-0.628505723,-0.835653652,-1.640683732,-0.9297572160255088
CHEMBL4754910,-1.070871917,-1.382857665,1.6719443448962217,1.1830697155723018,1.680917977342265,1.2551376465010522,-1.089970525,-0.947996440902154
CHEMBL3682594,0.2256152631317689,0.3718597241548101,0.3916580366345761,0.39660481,0.2383950656957562,-0.835653652,0.9369298796012178,0.4820364031497395
CHEMBL3687385,0.030491774520056,0.3285102343320859,0.6790692486933131,0.5761239728600684,0.6267666188313551,-0.835653652,0.9369298796012178,1.116544110432944
CHEMBL3889714,-1.409085964,-1.212457941,1.332276548826806,0.9180652363599188,1.2509351863707088,0.5400878211187679,-0.552153686,-0.4145573235524307
CHEMBL1939972,-0.494173606,-1.010201964,-0.784115104,-1.065194092,-0.968330832,-0.147782915,-0.952324145,-1.1106748040572585
CHEMBL3682605,2.3329489401382664,0.1629826435104453,-0.061232358,-0.013724707,-0.045948393,-0.835653652,0.7116903486990916,1.0010548907884829
CHEMBL5275535,-0.71531356,-0.930373941,0.008443087,0.2085371145977293,0.4256456359575628,0.5944459987407642,-1.73759802,-2.856362659059439
CHEMBL3687363,0.2559678058047021,0.2209485319189291,-0.035104066,-0.235986528,-0.35109747,-0.156057419,0.8993899577841965,0.7869962430872538
CHEMBL5286159,-1.248651095,-1.204212793,-0.749277381,-0.680510171,-0.843497118,-0.835653652,-1.60633598,-1.3830989713637514
CHEMBL1086310,-0.377099513,-0.580454861,-1.78569963,-1.774722214,-1.786685176,1.8505685111663848,-0.852345374,-2.688173721579904
CHEMBL4751372,-0.719649637,-1.155241612,1.5238840235326296,1.5079139158971595,1.667047564730279,0.5400878211187679,0.4614242032522873,-0.0973500381445559
CHEMBL1813048,-0.468157141,2.7775690195905343,-1.472160126,-1.475523608,-1.259609496,-0.147782915,-0.339427462,0.2381896086074205
CHEMBL5284452,-0.489837528,-0.848796947,-0.723149089,-0.663413107,-0.718663405,-0.147782915,-1.571988229,-1.965279506681704
CHEMBL3937790,0.9497402097574584,1.5730278643435465,-1.724733616,-1.313101508,-1.592499399,1.8505685111663848,-0.458176194,-1.3198437872170872
CHEMBL5280890,0.3730418989717298,-0.065258042,1.0709936287734088,1.0120990838223776,0.8903044584590821,-0.835653652,0.2303110791406954,0.7375407788685365
CHEMBL5277486,-2.319662244,-1.174355364,1.1842162274632142,0.858225515,1.153842298086809,-0.835653652,-1.897334218,-1.2914371646432476
CHEMBL4242496,-0.498509683,-0.977596152,0.7226164020355459,0.7214490098475048,0.8001467764811753,1.2823167353120504,-0.02659478,0.6341748227378268
CHEMBL4073922,0.555157155,0.3988438446208282,-0.548960476,-0.714704297,-0.642376135,0.555205587,1.8659791011680376,3.02163502948472
CHEMBL3687386,-0.086582319,0.9161644133698202,0.5310089273297214,0.4137018726976395,0.4117752233455771,-0.835653652,1.6126484723075962,1.600403581607344
CHEMBL3233042,-0.238345032,-0.104484958,1.0100276140942828,0.9950020206473852,1.1607775043928028,-0.835653652,0.4551675496161158,1.1943751517363497
CHEMBL3931425,0.338353279,0.853576245,-1.855375076,-1.552460392,-1.807490795,1.8505685111663848,-0.276605552,-1.5210961706432231
CHEMBL3353577,0.750280644,0.2110793397114501,-0.008975774,0.2940224304726919,0.1274317647998709,-0.147782915,0.5803006223395192,-0.611540952220203
CHEMBL4248352,-0.472493218,-0.621180894,0.4874617739874884,0.5504783780975796,0.4949976990174912,1.9973665606943345,-0.239321004,-0.0747644447866667
CHEMBL2442013,-1.083880149,-0.866911288,0.0519902405651608,-0.372763033,0.051144495,-0.147782915,-0.915039597,-0.0064643686528442
CHEMBL2443075,-0.056229776,1.7712861938785978,-0.86249998,-0.954063181,-0.718663405,-0.835653652,-0.389480691,-0.0406920204426346
CHEMBL2387742,-2.024808972,-1.308401481,0.1652128392549662,-0.595024855,0.4672568737935199,-0.835653652,-1.484395078,0.3158654224650676
CHEMBL3687320,0.6505508605528322,-0.070879734,0.6181032340141871,0.7898372625474749,0.7030538881972755,-0.835653652,0.7116903486990924,0.788005221484685
CHEMBL3235972,0.3730418989717298,-0.284628947,0.5484277886666145,0.8325799204849562,0.7516003323392254,-0.835653652,1.0495496450522808,1.4855818399796432
CHEMBL3577888,-0.602575544,-0.687267004,0.8968050154044773,0.6103180992100534,0.6753130629733042,-0.147782915,0.2864932750573251,0.2866826626624338
CHEMBL3577893,-0.268697575,-0.584702361,0.4613334819821487,0.4906386569851058,0.3216175413676703,0.56726691,0.4489108959799454,0.7415766924582626
CHEMBL4241349,0.4684356045152334,0.2865349358293908,0.2697260072763242,0.824031389,0.5712849683834124,1.2823167353120504,-0.183011121,-0.6118514071117209
CHEMBL3924146,0.9887649074798008,-0.3985619,-1.620220448,-1.518266266,-1.641045843,2.6623235576335,-0.761560052,-1.544457901229906
CHEMBL3943602,-0.893092738,-1.214081986,0.6877786793617596,0.4137018726976395,0.3840343981216058,0.5400878211187679,-0.583053894,-0.8022378693347486
CHEMBL3687331,0.2993285810517493,-0.345967851,0.557137219,0.3624106831726619,0.1759782089418207,-0.835653652,1.2155424966241433,-0.6716760647071175
CHEMBL2443067,0.4684356045152334,0.982625303,-0.618635921,-0.629218981,-0.406579121,-0.147782915,-0.16424116,0.1684769627171943
CHEMBL5275380,-0.203656412,0.4134602432065883,0.1913411312603059,0.2085371145977293,0.092755733,-0.835653652,0.9277364293603152,0.7195343951605289
CHEMBL2442014,-0.897428816,-0.801199957,0.0171525178913745,-0.398408628,0.002598051,-0.147782915,-0.915039597,-0.0064643686528442
CHEMBL3682546,0.1042050924400364,0.3453753096233476,0.6268126646826336,0.5761239728600684,0.5504793494654339,-0.835653652,0.4864508177969663,0.680044532959519
CHEMBL3935137,0.8586825817386587,1.6534805198070457,-1.663767601,-1.330198571,-1.550888161,1.8505685111663848,-0.514613764,-0.7447261006811552
CHEMBL3687387,-0.160295637,0.7732485160868336,0.5048806353243817,0.4906386569851058,0.3770991918156129,-0.835653652,1.274789175954407,1.1216510933984054
CHEMBL3687392,2.077120366180688,0.6815524770958268,-0.636054782,-0.586476323,-0.635440929,-0.835653652,0.7116903486990924,1.508726252142263
CHEMBL3892970,1.1405276208444668,2.463503839722154,-1.611511017,-1.176325003,-1.51621213,1.8505685111663848,-0.276605552,-1.259848379431355
CHEMBL3931880,0.975756675,1.6135040450425735,-1.402484681,-1.125033813,-1.294285528,1.8505685111663848,-0.198461225,-0.5153620268281213
CHEMBL3682572,0.095532937,0.064165795,-0.366062432,-0.595024855,-0.642376135,-0.120603827,0.3175211696203717,0.8068653561443655
CHEMBL3353599,1.9253576528160217,0.232816548,1.2016350888001075,2.345670011471792,1.750270040402193,-0.835653652,2.400986830465037,1.0447358940249745
CHEMBL3682582,0.2689760383788163,0.049549396,0.4177863286399159,0.3367650884101731,0.2037190341657921,-0.835653652,0.9369298796012178,-0.1164895822066011
CHEMBL3968269,-0.290377962,0.3483735452306827,-1.846665645,-1.851658998,-1.925389302,1.8505685111663848,-0.783522184,-1.2069158204276438
CHEMBL3235970,0.004475309,-0.557343461,0.7835824167146719,1.0377446785848663,1.146907091780817,-0.835653652,1.2122226395927065,0.5075713179770431
CHEMBL3353578,0.5378128449105091,-0.877155259,0.5745560806719542,0.3453136199976694,0.3077471287556846,-0.835653652,-1.152792435,-0.6446820118896817
CHEMBL3682554,0.1779184103600169,-0.397312636,0.6529409566879734,0.4393474674601283,0.2661358909197276,-0.835653652,0.7867701923331334,0.8776490714103267
CHEMBL3687384,0.4164026742187771,-0.281505785,0.8184201393884583,0.7641916677849862,0.7377299197272397,-0.120603827,1.969277729569296,1.504302269938142
CHEMBL3900018,-1.404749886,-0.946239605,0.1477939779180731,-0.218889465,-0.03207798,-0.147782915,-0.930617387,-0.0253089805679494
CHEMBL3959823,-1.469791049,-1.273546992,1.4890463008588433,1.054841741759859,1.313352043124645,0.5400878211187679,-0.864986368,-0.6172688449686987
CHEMBL3682550,-0.004196846,-0.506998088,-0.383481293,-0.671961639,-0.677052167,-0.835653652,0.295686725,0.7218783295914859
CHEMBL3894821,-0.403115978,0.9567655205524872,-2.099239135,-2.116663477,-2.140380697,2.6623235576335,-0.492651633,-1.1292244838254206
CHEMBL5272167,0.732936334,-0.13496702,0.4264957593083625,0.6872548834975198,0.4325808422635557,-0.835653652,1.738036918648802,1.0229264378958802
CHEMBL4239691,-0.251353265,-0.980594388,0.4787523433190419,0.4137018726976395,0.3285527476736631,1.2823167353120504,0.4051143205267549,0.6341748227378268
CHEMBL3944579,0.863018659,0.5654957737952196,-1.585382725,-1.364392698,-1.460730479,1.8505685111663848,-0.016890583,-0.8212377086956129
CHEMBL5280897,-0.867076273,-0.987465344,0.1739222699234128,0.1059547355477742,0.071950114,-0.147782915,-1.615784804,-0.9048432109812397
CHEMBL3682545,0.6115261628304896,0.088026753,-0.784115104,-0.928417587,-0.857367531,-0.835653652,0.6991770414267517,1.390520552197025
CHEMBL3687321,0.2689760383788163,0.6887982131468873,0.9838993220889432,0.9693564258848965,1.0012677593549677,-0.835653652,0.8243101141501551,-0.8692806031579251
CHEMBL4238340,-0.34674697,-1.044181968,0.086827963,0.1145032671352704,0.051144495,1.2823167353120504,-0.370455357,-0.027032005215871
CHEMBL3987145,1.4353808925243876,1.7460510441835253,-1.65505817,-1.244713255,-1.502341717,1.8505685111663848,-0.289374233,-0.6367654121559885
CHEMBL3353585,0.4987881471881665,-0.330476967,1.314857687489913,1.687433079234581,1.4867322007744652,-0.835653652,0.1986447505331386,-0.460675397687335
CHEMBL3687329,0.4467552168917097,0.1638571288959179,0.5832655113404007,0.5504783780975796,0.4533864611815342,-0.120603827,0.4864508177969663,-0.8254288497310959
CHEMBL3353570,0.8153218064916115,-0.836679079,1.4454991475166106,1.9353404952719728,1.5907602953643585,-0.835653652,0.7554869241522841,0.1460465968050634
CHEMBL3687403,-0.26002542,0.3608661935945803,0.9751898914204964,0.8154828573099636,0.807081983,-0.835653652,1.525310695019015,1.80263389794176
CHEMBL3682580,0.4987881471881665,-0.152081948,-0.226711541,-0.475345412,-0.475931184,-0.835653652,0.3175211696203717,1.3843890680895574
CHEMBL1955989,-0.940789591,0.4414437755417185,-1.167330053,-1.355844166,-1.259609496,-0.835653652,-0.686480209,1.6942075270793169
CHEMBL3299022,-1.075207994,-1.509283266,1.5238840235326296,1.6788845476470848,2.228799275515698,-0.104147382,-0.520870418,0.2935126702758152
CHEMBL3914798,0.5768375426328517,1.717193026462922,-2.186333441,-2.202148793,-2.181991935,1.8505685111663848,-0.314145474,-0.5679220399620118
CHEMBL4240425,-0.225336799,-0.103735399,0.5745560806719542,0.4222504042851357,0.4325808422635557,0.56726691,0.2174147114416493,1.0727544479844182
CHEMBL3682581,0.000139232,0.7828678553270348,-0.174454957,-0.441151286,-0.455125565,-0.835653652,0.5302473932501571,1.3843890680895574
CHEMBL3682576,-0.29471404,0.1706031590124227,-0.035104066,-0.24453506,-0.260939788,-0.835653652,0.9369298796012178,0.5363815319098565
CHEMBL3577898,-0.116934861,-0.627177366,0.3219825912870035,0.3367650884101731,0.1898486215538064,0.56726691,0.3362911305288823,0.7415766924582626
CHEMBL3687347,0.000139232,-0.183438496,0.3916580366345761,0.2683768357102031,0.092755733,-0.835653652,1.2058382991476333,0.4698665714022588
CHEMBL3687390,0.9454041322327534,-0.190434379,-0.514122753,-0.552282197,-0.559153659,-0.835653652,1.0495496450522817,1.1957101077698742
CHEMBL3927494,1.2662738690609034,0.909918089187872,-1.567963864,-1.364392698,-1.467665686,1.8505685111663848,0.017584856,-0.4220703319271507
CHEMBL3353603,1.3833479622279308,0.1970875735438852,0.1042468245758402,0.4051533411101432,0.2453302720017491,-0.835653652,0.6772149102957056,0.5769424634866
CHEMBL3352829,1.2142409387644468,0.004450936,1.0013181834258362,1.550656573834641,1.2231943611467375,-0.120603827,0.1986447505331394,-0.3235164266149606
CHEMBL3235965,-0.455148908,-0.442411096,0.5484277886666145,0.4393474674601283,0.5158033179354697,-0.120603827,0.1736181359884584,0.4817259482582222
CHEMBL3687408,0.4857799146140523,-0.236657178,0.3568203139607899,0.2341827093602181,0.1066261458818923,-0.835653652,1.1276939720999568,0.8713623598571001
CHEMBL3353573,0.7676249537198598,-0.629550969,0.7313258327039925,1.0975843996973391,0.9041748710710678,-0.835653652,0.086024985,-0.0137600586035033
CHEMBL3577882,-0.468157141,-0.706630609,0.7487446940408856,0.6530607571475348,0.5782201746894052,-0.147782915,-0.001568166,0.112129399906791
CHEMBL3682541,1.3096346443079507,-0.129720108,0.2000505619287525,0.2683768357102031,0.0303388765159711,-0.835653652,0.5117328059594497,-0.6015287819687676
CHEMBL3577904,-0.103926629,-0.315860568,0.4787523433190419,0.4735415938101133,0.2800063035317133,0.56726691,0.3362911305288823,0.7415766924582626
CHEMBL375696,-2.306654011,3.4235638664876693,-2.16891458,-2.544090057,-2.195862348,-0.147782915,-2.066263866,0.451146141443762
CHEMBL3898642,-1.075207994,-1.303654274,1.6632349142277747,1.2172638419222868,1.5144730259984367,0.5400878211187679,-0.664773451,0.0858959615735729
CHEMBL4247268,0.2472956507552926,-0.049142526,1.0013181834258362,1.3711374104972196,1.230129567452731,0.56726691,0.2674679405310109,0.6604548293047721
CHEMBL3235975,-0.099590551,-0.351464616,0.4439146206452556,0.39660481,0.41871043,-0.120603827,0.3738310523459036,0.5896866367833875
CHEMBL3922771,0.8760268918374777,2.464003545656709,-1.672477032,-1.518266266,-1.661851462,1.8505685111663848,-0.236001147,-0.4823761946044009
CHEMBL3682612,0.3730418989717298,0.2481825053522255,0.1216656859127334,0.088857672,-0.039013187,-0.835653652,0.7116903486990924,0.9194207770639896
CHEMBL3577896,-0.303386195,-0.227037838,0.5397183579981679,0.4735415938101133,0.3285527476736631,0.56726691,-0.539640379,0.1982030185799823
CHEMBL5268409,-1.690931003,-0.842050917,0.04328081,0.4137018726976395,0.4048400170395843,-0.835653652,-1.659453693,-1.2776063992261482
CHEMBL3907933,-0.763010413,-1.284540522,1.5674311768748626,1.1830697155723018,1.4520561692445018,0.5400878211187679,-0.326914155,0.3252722056780429
CHEMBL5277700,-1.144585235,-1.222576987,-0.096070081,-0.295826249,-0.059818805,-0.835653652,-1.9536441,-1.6223820790007666
CHEMBL3687356,0.4771077595646429,0.1613585992231384,0.5048806353243817,0.4991871885726021,0.1343669711058637,-0.835653652,1.10637027501342,1.58290944847034
CHEMBL3682613,0.1128772474894459,0.7682514567412747,0.2087599925971991,0.1743429882477442,0.0303388765159711,-0.835653652,0.7116903486990912,0.919420777063989
CHEMBL4238688,-0.515853994,-0.396063371,0.2348882846025388,0.2854738988851956,0.2175894467777777,1.2823167353120504,0.1861314432607991,0.4014733588009812
CHEMBL3687401,0.8673547367880682,0.0414291749297236,0.4613334819821487,0.4906386569851058,0.3562935728976344,-0.835653652,0.9369298796012178,1.187172598253145
CHEMBL2442011,-1.088216227,-0.64654097,-0.191873818,-0.620670449,-0.21932855,-0.147782915,-0.890012982,-0.6131863631452454
CHEMBL3687327,2.21587484697124,-0.091117824,0.1652128392549662,0.3111194936476844,0.037274083,-0.835653652,0.4864508177969663,1.0324729258100394
CHEMBL3682562,-0.442140676,0.2565525797560368,0.04328081,-0.176146807,-0.240134169,-0.835653652,0.295686725,0.402653087388748
CHEMBL3908765,-0.75000218,-1.30877626,1.558721746206416,1.2771035630347607,1.3618984872665942,0.5400878211187679,-1.090225899,-0.3495170237795406
CHEMBL2442010,-1.235642863,-0.666279355,-0.183164387,-0.612121918,-0.205458138,-0.147782915,-0.915039597,-0.6131863631452454
CHEMBL3353602,0.9887649074798008,0.2525549322795896,-0.008975774,0.2085371145977293,0.1551725900238422,-0.835653652,0.6772149102957056,0.9621548928813553
CHEMBL3682595,-0.051893698,0.3846022254859855,0.6268126646826336,0.5419298465100834,0.6059609999133766,-0.835653652,1.387408941,0.7214126472542103
CHEMBL3687393,1.088494691,0.2505561085413662,-0.47928503,-0.543733665,-0.593829691,-0.835653652,1.0495496450522817,1.5948774845383342
CHEMBL5271998,-0.524526149,-0.714251125,-0.4705756,-0.253083591,-0.316421439,0.546264392,-1.571988229,-1.4257089052245109
CHEMBL2442019,-1.352716956,-0.84230077,0.1652128392549662,-0.184695338,0.2175894467777777,-0.147782915,-0.92129625,-0.4056317454213057
CHEMBL4237618,0.4727716820399381,-0.378823516,1.1319596434525347,1.7045301424095736,1.5699546764463792,1.2551376465010522,-0.070391356,-0.8328176761492094
CHEMBL3682555,0.2126070305576547,-0.199179233,0.5484277886666145,0.2854738988851956,0.1690430026358279,-0.835653652,0.836823421,0.8776490714103267
CHEMBL5271941,-1.799332941,-0.802699075,-0.60121706,-0.432602754,-0.524477628,-0.835653652,-1.60633598,-1.4186460564424903
CHEMBL2442017,-1.018838986,-0.882776951,0.1652128392549662,-0.227437996,0.1551725900238422,-0.147782915,-0.92129625,-0.0064643686528442
