,0
WHIM_62,0.658469875075582
WHIM_40,0.6582607737688156
WHIM_51,0.6581605401809281
WHIM_7,0.658086493448046
WHIM_29,0.6576803171614912
WHIM_73,0.6572498569004711
WHIM_18,0.6553411097591926
NPR2,0.6139006130812172
aliphaticRings,0.6057898979616234
satureatedRings,0.5998615915026532
WHIM_100,0.5986857709653177
MORSE_67,0.595760278354848
WHIM_103,0.5952801674307809
WHIM_105,0.5912513311996255
WHIM_9,0.5861011113562506
MORSE_35,0.5761579379261006
WHIM_91,0.5757067983923925
WHIM_92,0.5751327617130034
MORSE_131,0.5728561285088379
WHIM_34,0.5682913630634105
WHIM_56,0.5675821957307997
WHIM_104,0.567079250811597
GETAWAY_80,0.5642536932562406
GETAWAY_120,0.5635721584081606
GETAWAY_20,0.5622650824805961
MORSE_218,0.5573158338901834
WHIM_12,0.5572820065253514
WHIM_1,0.5552188562220907
WHIM_67,0.5522040488123129
GETAWAY_34,0.5504651488403989
WHIM_23,0.5503043360480384
GETAWAY_237,0.5479524488505548
AUTOCORR3D_59,0.5476625277558846
GETAWAY_79,0.5459346017155353
WHIM_42,0.545030911645551
GETAWAY_119,0.5443931693258475
GETAWAY_78,0.544211528118398
GETAWAY_118,0.5434214415026384
GETAWAY_18,0.542552354669927
GETAWAY_112,0.5414831623527272
WHIM_64,0.540808571621492
MORSE_208,0.5405383922722098
GETAWAY_72,0.5396739345438392
GETAWAY_19,0.5388542462052989
GETAWAY_239,0.537094923064424
GETAWAY_24,0.5366070659618368
WHIM_45,0.5363668551903744
GETAWAY_203,0.5326718162166649
GETAWAY_99,0.527235022630176
PEOE_VSA5,0.5264543277283895
WHIM_15,0.5251171682405338
PEOE_VSA1,0.5243807427565479
WHIM_70,0.5242055643094617
GETAWAY_12,0.5232948879322755
GETAWAY_176,0.5229873907893222
MORSE_222,0.5226610756731571
GETAWAY_52,0.5221906538025709
GETAWAY_238,0.5209637031385704
GETAWAY_71,0.5209139905294466
JGI2,0.5200145441501486
GETAWAY_229,0.5189926219803506
MORSE_3,0.5183842367432251
MORSE_99,0.5175105505109445
MORSE_62,0.5174142985156687
WHIM_31,0.5169024398218384
WHIM_37,0.5152478666680558
MORSE_212,0.5141028104527385
MORSE_211,0.5134821507494334
GETAWAY_60,0.5117480072147482
WHIM_26,0.5109337344391836
GETAWAY_182,0.5098305672100177
AUTOCORR3D_39,0.5096432418748379
WHIM_59,0.5084690861824235
WHIM_53,0.5080236532743976
max_abs_charge,0.5073247872265739
GETAWAY_111,0.5071705206610616
GETAWAY_174,0.5060481621143145
AUTOCORR3D_9,0.503838536411687
GETAWAY_51,0.5037803675998104
MORSE_48,0.5020668692712719
MORSE_163,0.5018542301212796
AUTOCORR3D_38,0.5018082572863383
GETAWAY_147,0.5007711994130722
WHIM_4,0.5002813523062637
WHIM_102,0.4998168898768318
MORSE_42,0.4995997387258228
GETAWAY_149,0.4993504491096451
GETAWAY_92,0.49926505084865963
AUTOCORR3D_48,0.49904458618552805
MORSE_206,0.4971539397138287
ringCount,0.4968991991094366
GETAWAY_11,0.49656039533350455
GETAWAY_230,0.49599658412839204
GETAWAY_240,0.49373450120686635
GETAWAY_59,0.49331866488853826
aliphaticHeterocycles,0.49281036851935567
WHIM_19,0.49259163993650185
GETAWAY_95,0.4914685908180172
PEOE_VSA2,0.49119039130134856
GETAWAY_148,0.4908035185340508
MORSE_106,0.4906462097800667
AUTOCORR3D_78,0.49018625932887666
GETAWAY_204,0.4893507527269364
Kappa3,0.4893024639527392
BalabanJ,0.48827233492183053
WHIM_48,0.48822500489661086
GETAWAY_236,0.48790905263752415
GETAWAY_228,0.48790905263752354
saturatedHeterocycles,0.4877950098672979
WHIM_101,0.48662786210636877
RDF_62,0.48659651192410464
GETAWAY_57,0.48620548607474673
MORSE_137,0.4858765948065192
GETAWAY_91,0.485208703532425
MORSE_129,0.48404631758433786
GETAWAY_97,0.4836003438527348
GETAWAY_123,0.48332596347315
RDF_122,0.48289922119339584
AUTOCORR3D_58,0.4826148280453116
JGI3,0.4814060159722624
MORSE_79,0.4812762373029603
PEOE_VSA4,0.48120232870131147
MORSE_111,0.48105610836683693
MORSE_101,0.4810330397587594
GETAWAY_150,0.48059203832806763
MORSE_43,0.47912445786363206
MORSE_74,0.47902351974623547
GETAWAY_178,0.4781008655001554
MORSE_207,0.4779483416155451
MORSE_65,0.47692375632146017
AUTOCORR3D_55,0.4765269209600837
AUTOCORR3D_35,0.4757267678203051
MORSE_202,0.47540444054411585
RDF_152,0.4728884982844501
aromaticHeterocycles,0.4722563742863412
MORSE_10,0.47183508049811107
AUTOCORR3D_77,0.47156254200001774
RDF_2,0.4708829942409918
MORSE_73,0.4708729799983749
GETAWAY_84,0.47075025879013
AUTOCORR3D_28,0.47066572891311403
GETAWAY_94,0.4705282147053053
RDF_92,0.47052032757416945
MORSE_34,0.4703744445227305
RDF_32,0.4703414285023347
GETAWAY_98,0.4699350290135773
GETAWAY_132,0.46953009300459936
AUTOCORR3D_8,0.46940470707982973
GETAWAY_40,0.46919082175310717
AUTOCORR3D_47,0.4690943429603884
MORSE_1,0.4690265822747595
GETAWAY_231,0.46883517006638104
RDF_35,0.46857539566088713
HAcceptors,0.4685718942620818
MORSE_61,0.46788548717722866
MORSE_156,0.46702966209807834
MORSE_104,0.46636954891784665
GETAWAY_197,0.4657207278694227
WHIM_46,0.4653906703678732
GETAWAY_96,0.46510904896085825
MORSE_219,0.4636909773315053
AUTOCORR3D_5,0.4635758343104708
MORSE_66,0.4631327229996016
