,Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
528,CHEMBL3353609,0.6022575154337106,0.6805641017054738,-0.15477580312098002,0.3434209040945823,-0.4720307413411193,0.014449497768709,0.8098845267741934,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-0.18635243231973878,-0.19169232857645171,-0.3336617983675517,-0.29024840407448976,-0.13192624042966428,0.991818555560149,0.2650309242058152,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,-0.7876357089671842,0.6531746620986902,-0.05844348380173427
529,CHEMBL3943177,0.6574045073561641,0.7146319559840557,-0.44238425862859654,0.3915077566349473,1.9723431656628527,-0.8560834999674124,-0.44801553501477387,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-0.18635243231973878,0.9480056976871792,0.6956533720681974,1.1624744755024206,-0.13192624042966428,1.3062389798627847,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.6367654121559885,0.2565249483433647
530,CHEMBL3906234,0.31440587278190557,0.34416719202853996,-0.12016171443777829,0.34342412306170284,1.9730451109321674,-0.9441424707350256,-0.4485719561125213,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.130956395220361,-0.13192624042966428,1.3062389798627847,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.8356645894732009,0.10977013941264102
531,CHEMBL3894956,0.8299653747502977,0.8570153226507611,-0.601041121212436,0.36726787213509854,1.9723512266337024,-0.9004757208117672,-0.44802192482099545,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,1.6467154353613909,-0.13192624042966428,1.3062389798627847,-0.1771380156681724,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.2604940836369343,0.5964836279520985
532,CHEMBL3976535,1.2246046690753885,1.2909310566473582,-0.7023467034802391,0.39564984641137546,-0.5185381839400556,0.06644084194785643,0.8777078877615351,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.130956395220361,-0.13192624042966428,1.935079828468056,0.2650309242058152,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.21462437341524268,0.6720041185161298
533,CHEMBL3942587,0.35685715433372156,0.42024516658157346,-0.30022865117738134,0.3674556466807246,-0.0481228252469084,-0.4594433059268312,0.8410955172777026,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,1.6467154353613909,-0.13192624042966428,1.3062389798627847,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.0606139528000815,-0.10183631841699751
534,CHEMBL3905460,0.5072648649493624,0.5511018975505687,-0.3773219367891569,0.3444894253944815,-0.00681538682446312,-0.5056214900661031,0.8112720851399393,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,1.6467154353613909,-0.13192624042966428,1.3062389798627847,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.8212377086956122,0.11885496091787542
535,CHEMBL3892326,0.8877394351193761,0.9706256790361298,-0.44904464739895433,1.6724710109650847,0.5481597155995623,1.4898354205654645,0.6809125357614038,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.6151973550793315,-0.13192624042966428,1.935079828468056,-0.1771380156681724,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.860681002662894,0.37052781102701093
536,CHEMBL3894760,0.5603530930279282,0.6489693535737536,-0.40245253059103736,0.3915077566349473,1.192854781326116,-0.8560834999674124,0.16987278399539674,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.130956395220361,-0.13192624042966428,1.935079828468056,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.4222162876949405,-0.20652141545424765
537,CHEMBL3900789,0.6788606867916743,0.7254504335339865,-0.505709970215536,1.6728968328353506,0.569617283996841,1.4906152583780299,0.6639034550188834,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.6151973550793315,-0.13192624042966428,1.935079828468056,-0.1771380156681724,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.8209955958490054,0.18612922888485
538,CHEMBL3905406,0.4750966798886279,0.5293995740062981,-0.34987428299320655,0.36726787213509854,1.972343203245334,-0.9004757208117672,-0.4480155648058223,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,1.6467154353613909,-0.13192624042966428,1.3062389798627847,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.2142891241011802,0.15575331287759941
539,CHEMBL3687342,0.5945585964758432,0.5409588939262158,-0.9216616746638632,-0.3411275837970209,-0.4720307413411193,0.014449497768709,-0.07905515203456123,1.7690188961755648,-0.4170602971904646,0.8573209424948863,1.0084955160832922,-0.19169232857645171,0.6956533720681974,-0.29024840407448976,-0.13192624042966428,-0.2658631416503938,1.1493688039537906,2.229254143544687,-0.31559625116818407,1.5799128391663746,1.3191690094971857,0.8298390181166518,1.0413789842705274
540,CHEMBL3687362,0.7874604795567145,0.747937178411185,-1.0821293353449923,-0.3411275837970209,-0.4720307413411193,0.014449497768709,-0.07905515203456123,1.7690188961755648,-0.4170602971904646,0.8573209424948863,1.0084955160832922,-0.19169232857645171,0.6956533720681974,-0.29024840407448976,-0.13192624042966428,0.04855728265224191,1.1493688039537906,2.229254143544687,-0.31559625116818407,1.5799128391663746,1.3191690094971857,1.148210509367716,1.0521875924203459
541,CHEMBL3972562,-0.6505217290282409,-0.7131129226068874,0.841677364907028,-1.0243491484049667,-0.7375936215055282,0.31132609068094297,-0.966271717318938,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,1.0084955160832922,-1.3313903548400827,-0.3336617983675517,-0.7744893639334599,-0.13192624042966428,-1.2091244145583009,0.7071998640798028,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,-0.7876357089671842,-0.6476313333590967,-0.05433900803449596
542,CHEMBL3898239,0.7001667480302338,0.7580801820355378,-0.46552275258268594,0.3682081259626394,-0.00681538682446312,-0.5056214900661031,0.8420726703983469,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,1.6467154353613909,-0.13192624042966428,1.6206594041654203,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-0.7132770201704461,0.116898230132133
543,CHEMBL3912738,0.5397440091323507,0.6170477632199822,-0.37905691716715534,0.36726787213509854,1.9730562318681528,-0.9004757208117672,-0.44858077150551473,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,-1.3812003807227697,2.0877037239508103,0.6956533720681974,2.130956395220361,-0.13192624042966428,1.6206594041654203,-0.61930695554216,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,0.26576665026500085,-1.1665566845303852,0.05684523054111412
544,CHEMBL3687361,0.5840717681460442,0.5742314321311356,-0.9497107835245362,-0.3411275837970209,-0.4720307413411193,0.014449497768709,-0.07905515203456123,-0.43887873378401415,-0.4170602971904646,-0.6299148569524761,1.0084955160832922,0.9480056976871792,1.7249685425039465,0.6782335156434505,-0.13192624042966428,0.04855728265224191,0.2650309242058152,-0.37419623123785817,-0.31559625116818407,-0.4990871544247903,1.3191690094971857,0.6951947316655668,1.112613302637219
