Molecule ChEMBL ID,-logIC50,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
CHEMBL3682541,17.63222338,-8.74084761563332,-6.62242300082629,-13.583514073764023,-0.05974226336568433,-0.9099599050680799,1.8337098179582467,3.1916556606635744,-2.2614865765823544,2.0862275296119654,3.3797948842044527,-4.488757401426786,-6.3828643803366045,0.47962520051604574,-1.8423297842557376,1.2160713049403948
CHEMBL3577900,15.41499814,-8.544957011631066,-12.694424354501924,4.396056202824424,5.954094423885577,-0.30837738994859215,-2.678622486412423,-6.3125562278430625,1.8824849017883434,0.6130860756379591,2.2732917250260276,0.923529084146921,0.343111699207075,0.7248687062228237,0.15253133630772536,1.5825832508312399
CHEMBL3687342,19.6585551,-17.221590133204533,0.3187996969887458,6.472629159977845,6.247277173644434,-6.741892989983671,4.656522489496264,0.06700414673849227,-0.4300364446168587,0.5745515582723631,1.044597658768048,-0.6335164682855324,2.7017784601674766,-2.755750616203297,0.570366944178823,-2.9668015213353334
CHEMBL3911625,11.51292546,6.862622861196956,17.713204068553566,-4.033248449265147,-9.530837349402697,-11.215618984463756,2.209475371625223,-5.94620360184018,5.885956692641502,-1.2655768467230948,3.899110560638693,0.7245758095578407,-2.608378595837331,-3.385863946068258,1.7855102803867018,0.17602403357078378
CHEMBL2443068,15.28344891,5.988382342762429,16.291116316851085,0.2034461579419863,-9.265172671817579,6.944692609701686,11.260357665573746,-5.403661019806677,-6.813721419641596,-4.898542921141454,-4.632499312989521,5.120714105362106,-2.1150432938990096,-0.7073078991482397,-0.9350704744316265,1.7313371961006758
CHEMBL3921886,11.51292546,7.694510477099426,12.371058588957496,0.240405576292112,-7.818150853737123,-9.99848877535935,3.776631239591501,-6.7260777867241766,3.154163026002421,3.5683947462344916,7.726058665217955,2.0623280368838497,-2.3626199799050713,-2.100246831112527,1.4582301239207631,1.7438394402286312
CHEMBL3687329,14.89726573,-7.8402947147952915,-3.9932377006499604,-9.149270676577054,2.1981523950585324,-2.5511107279956073,-0.9509076945309228,1.0812178330184714,-3.3245305335229296,-0.011227053065525369,1.801141536896053,-5.715300010906021,-4.155995424612785,-1.0593870833873762,-0.7813410539422293,-3.870743579900335
CHEMBL5181908,11.80729653,1.5363931819842835,-6.1648608252607175,17.201434460852543,-0.1275003455111712,2.2337739560384033,1.4368911416569314,-4.375972213408905,0.017143006348194517,8.340916675955315,3.1224419060820616,0.7796401211509687,-3.9021071042309194,5.398215797276592,3.0952629053977714,0.9588949261658583
CHEMBL4446849,10.36163281,25.56033759372277,9.812177071234808,-5.539393333162008,6.394949030772331,5.510952035398753,4.368066716438507,-5.269945789495254,-6.605379821265081,0.9297156235873418,-4.807501430945117,-3.8889836267993823,1.9152407162521126,-3.0407782990130774,2.010235420493445,-0.40373720885136055
CHEMBL3577884,12.52931281,-3.1885351340283092,-10.097214826128795,6.180441936937188,1.407604752545424,2.706133365095579,-2.028696225766386,-5.898948202700725,0.04491962318674426,2.6762149446159675,3.009237034212782,1.3460266014281506,-2.6417291676078665,4.0522554982314265,1.8138000753527994,-0.1889094404907645
CHEMBL3687362,19.19720953,-19.13931028316662,-0.47788326330858805,4.740491650379151,2.6171863036062564,-2.259957834062238,4.235381911760593,1.557105318352617,-3.6581591936644515,3.0154740305899934,-4.858264894552993,3.774451377308193,2.2987264131839185,2.589371144240994,0.4541789744827625,3.6447240690610556
CHEMBL2442033,13.50802586,-3.818638568074246,-14.436769770369878,24.918973633265686,-4.673458550095113,7.741978318209989,0.46857002557657984,3.125394946738156,0.01559625638154056,2.17449050686773,5.704572308870505,1.3062387828082378,-1.6908506836986816,2.9915524571686483,0.13420259407214086,-2.633843736253539
CHEMBL5269570,14.81246919,36.50030009293333,3.6995227786261857,6.044171825858613,13.671929877035337,-1.5760007505066298,-2.4673195677127504,1.3917935363616922,1.6888366899930702,0.939998658777664,-1.4731617345525843,-1.4531252295559651,-3.4725585681511184,3.8430956232081357,-1.4448839964071654,-3.4080125793394234
CHEMBL3697701,11.51292546,43.115859486707514,-0.8941108107623004,7.744628011454396,-4.108606426966536,-0.05246817309392905,1.7970420799743103,6.109752643150912,-9.359235594429759,3.362351814307607,-0.3619829048601291,-5.517163907502758,7.798081151428153,-1.5659330402318772,-0.600588911301831,2.7293377512309998
CHEMBL3235974,13.58281279,5.2337822585016385,-7.448834176039333,-4.701023893384237,1.793186180263218,10.167421664138558,-0.1105530704807224,-5.2765161969564485,0.4276852029123189,-0.05869891376378119,4.243683103559875,1.0953885832075212,0.9591087986210942,-2.8045171411621173,-2.038082032313163,-1.689264006675182
CHEMBL3889978,14.68301113,3.012317700657413,-18.13537554977257,7.387779173103003,-12.459518873279771,-4.165398482086551,-5.818850460021536,1.4989558821486115,-1.034063692638359,-4.24731137459001,-1.7287203302292327,0.3219562247896815,-1.317490575256139,-0.9165896838181893,0.6634677077841664,3.7947033341012877
CHEMBL3353580,10.64658157,10.350188255076997,-11.576494307618807,-12.716377305842144,-6.183685833412306,-8.301096278355168,5.842070236021897,0.6160340587928943,7.556356616161766,-1.144357260865201,-1.4140244319439197,-4.252613022336787,1.4486210143799387,-0.36255490257985434,2.6175379805449355,-3.0633344216503953
CHEMBL3235971,15.68631323,-8.831321484772516,-2.6126216309621824,-2.754235081859408,1.8575812666821223,13.807156796613068,0.33270122296342614,-4.729243256575443,-1.5330742062562872,-0.7196150189264405,0.1841358869428368,0.10207705079021615,2.6653646454289603,-3.398678178614773,0.3036440533753978,5.610225688094488
CHEMBL4245344,14.98347292,-1.3818355901052757,-0.2420715829367334,-12.55024832479543,3.3527062402281063,8.199032040885474,-4.662915548286713,-8.788519399639325,1.8056545791833756,-0.5024351932743129,-2.8931357044379458,0.10121035096613769,4.541745549184793,-1.4334056214876658,0.748594570760123,-0.32923975131545613
CHEMBL3687374,20.31780073,-20.23974919976802,1.6677298498228479,1.043728706235737,4.856986942612074,-5.032552343944372,3.2635229018065233,1.2807221646654825,-1.2891359668922189,1.9324474081483518,-1.157020101823653,3.849124798331215,1.9979114981959978,-0.4415650735511387,-3.2045534809817235,-2.435336702096764
CHEMBL3944172,11.51292546,5.874424477306758,22.704721846404723,-9.191160014723904,-5.967360531970132,-3.295782917966714,-5.488300508515999,-1.040661502953924,1.6461362397391466,1.618222209285196,-0.0004881772086167999,4.055943009497362,-1.65668030879521,-1.204702526586053,0.9892436450533526,-4.330733586660775
CHEMBL3353591,12.50178689,-3.2152573321879623,-2.7234352110362363,-8.178704181975412,0.47267665134618203,6.484838037631534,6.347693441070637,4.419648168566969,8.589827872446023,8.007328125306875,-1.8339129675413337,-2.863473858126293,-3.685626414750555,-1.1640796015998376,1.4539704130699516,2.5033213823564573
CHEMBL3682596,16.73428179,-8.913212740059972,-8.40825320334429,-0.12532288250718945,-1.9951841714536642,-8.824547796805328,0.268046219592855,-3.0994284448501705,-4.638457107511812,4.892692695217139,-4.513321861083476,-1.3770788032004775,1.8418560639813093,3.4869861936268487,4.938016860526924,0.4450243443153478
CHEMBL4247395,17.42742897,4.25450698577459,-9.235203334103202,-17.44928688141558,1.8610984191405433,14.077161884202859,-5.460603654673205,-3.3474013397955225,4.266237405584867,-2.093864592859313,-2.8564274294836727,3.851542896849217,2.4986527480215175,0.5602187836880033,-1.654605809118463,0.4248569036162319
CHEMBL5274341,18.52604126,-9.554438882250892,-10.960784122333044,0.10090364132192514,0.6933684991500171,6.37345033769081,-0.5584881896147937,7.7230080719441965,11.957938336744817,1.162523639668106,0.3894827523137158,5.056081130408809,-7.850067285775486,1.6502526590522413,3.488602801591903,-5.387705711798512
CHEMBL4246304,16.40577772,-5.634300623088374,-2.2547761684411034,-4.8565182925264345,6.663759825924105,1.9043757504733485,-5.065802611101207,-13.200117647231787,1.6198923126021934,-2.8349450597932666,0.40250991413365944,3.1905215158053672,4.353830354196373,0.9777435592408744,-0.5419523858062941,-0.4411840567008562
CHEMBL2442011,14.52275666,-1.589644600524165,-6.202078286099722,21.64660060024949,-4.898116842211664,3.5562491562261567,2.2963381930577507,0.95416334180525,-2.757384763589032,1.6394654095369878,-1.9535091742123158,0.06761984938868533,-0.8624288845364586,2.7687813449243825,0.20358140739673067,2.8235155379628445
CHEMBL3687348,17.6787434,-8.511425885277344,-7.215782187570328,-4.560699685292751,-4.479641802770206,-9.605750936963402,0.33591216128448476,-2.1509857781889963,-1.587511524155742,4.480218665627077,-4.45304079165512,-0.2762277211901529,0.5545239358941834,4.75389680616364,4.461872276469526,0.48898566742117805
CHEMBL3682618,17.95067711,-15.480861508325527,-3.3212991849898494,-6.633877507247022,2.7779166494348915,-1.3055749103982581,-0.2913618255290604,1.6550009837741473,-5.223080910939012,0.17667427314928855,2.0523781297599313,-5.127698184756704,-2.2858428597092213,-0.317714102196314,4.37723880112183,-3.216414207393925
CHEMBL2442034,13.11737584,0.8111197101675502,-9.613883248573645,25.773410151050022,-4.923586486104053,3.6427096260343284,-0.44937390763422425,1.6689159904135,-3.4983838889787173,0.3739025716771812,-0.8484452843110225,0.7571810267735354,-0.6393168202874541,5.065893035851779,-1.0202344027994392,-1.9203970203698626
CHEMBL3682574,16.9390762,-12.081974916556684,-6.515776547524073,-2.6439623346590153,-1.3911064311491972,-11.159797611948836,4.802369974691357,-1.0674104880843884,2.337734605544912,1.2095080880266773,-1.2132454162211361,1.3084839885015502,-2.416529562594984,-2.4445681810736164,-4.137803689771588,1.4610101989764173
CHEMBL5291176,16.53361109,39.45152902985195,1.3792289135747795,-1.569174966192975,2.8292546995652486,-5.550948944406725,-2.5850970132588915,4.3249581625506055,-2.5783859936747837,6.108607539578492,0.5394537816862846,-3.235836307869103,0.7306379335989344,-1.482259712031568,-1.8315120227233197,-0.6020183151241248
CHEMBL3353608,17.95067711,2.214708896195387,-6.3892712879879205,-26.058182614796788,-9.450367667613556,-2.9770511323050566,7.537095411572406,1.9644641380416703,8.666269380979706,-3.5698795300126926,-5.809790145777925,0.8132495376554947,-1.2250446884433324,-0.11706882491443014,1.7086637361273078,-3.380463395863247
CHEMBL3353570,11.04454816,6.408205277037544,-11.46462339413703,-16.04250341338708,-4.308499659451456,-1.3224645305198697,0.7585806439067893,4.994069340868325,3.3603241424016903,-0.9939648644552115,-5.531154605649453,-1.2289655357362013,-1.131528826646379,-2.0584432928625165,-1.3573622992744652,1.6773114322218614
CHEMBL3687359,15.67984072,-11.220474492579758,-4.191117412298501,-0.7884449058286946,4.0534502385120845,-10.050558802621167,3.0856690005852543,-1.4592570166238197,2.0493976939048792,0.07948152010383772,0.8183580800333314,0.03964018673839619,-0.1728770221169332,-4.168838264329855,2.1047644115897595,-5.04585563358519
CHEMBL2443063,17.91386314,1.684950411893183,19.429669571358076,-1.819010831108723,-12.355438732081554,4.3173426806631205,13.56359460684016,-5.003374116462842,-7.4509743508088935,-7.951089768445331,7.045234463569918,-1.8792928694383948,-6.277547852187749,3.045972347627985,1.1651282834494765,1.1115762477568811
CHEMBL3897132,11.51292546,0.8284801133713805,23.391725712977355,-7.70258683580258,-5.946426325539236,-0.7479584216537737,-4.553968152839314,-3.285175959853873,2.2856916653427097,-1.5910263057066933,0.37475715167357776,0.007597011782385617,-1.3504111485412607,-4.414110073446998,3.2830517717988705,-1.119620707904878
CHEMBL5282352,16.61239197,38.08940669119312,4.30911452873447,2.954842106531208,11.374252518123983,-2.9668913616355783,-3.399158557556245,0.23435649225167507,1.3658590311868175,0.4890683835372829,-2.570158387801334,-2.2926350723429754,-2.6205313168966904,3.4531986440529865,-1.6592602948526158,-4.01709833385637
CHEMBL4751372,13.0270532,3.1541975893013485,-19.208182772367905,2.358084971620181,-8.972132300124454,-1.7851862948483757,-10.23636759336335,3.205903817054282,-0.4189911800596212,-6.189759143973142,-0.8810180365374002,5.1089394761718365,-0.9449803432542192,-1.9220492287593403,-3.6906300341868556,-1.6680602349596183
CHEMBL4245270,15.01615557,1.7447163121508522,-5.872610832071486,6.171879012875882,-1.6999308342888702,10.320430677884191,-0.5635264890024286,-1.4191037810589475,2.8374826294349416,-0.32107459956179585,-0.04101186723334329,4.116352974375912,2.347950501058825,1.8100648649189732,-0.3124137875661094,-4.550579810464748
CHEMBL3682559,17.32206846,-16.405710717190043,8.320315390638044,9.657061480903575,1.7227204732976442,-6.263279978916792,1.3191609223978173,-0.4656998216158198,3.7027762410545386,-5.3264467189207645,-3.802854064157736,1.2695133693960317,2.225821319249149,-2.4172144971731697,-1.913298389639746,-3.1723772606127763
CHEMBL3682619,17.89005249,-9.370370152329077,-5.5592620555046794,-9.558235912316515,1.6019570089317687,-1.4360403545265215,-1.0131280250731873,2.121143551599244,-2.6562366977848213,-1.7101742277878533,-3.7050418548491275,-2.5056560839362074,-3.6923617043382193,-0.4406534823211886,-3.45635366264019,5.251812679525606
CHEMBL3948210,11.51292546,-4.67773925255126,32.55177806375839,-6.416867339287091,-3.6661123656890515,-0.7542778395359422,-11.45296835754865,-1.4954841738763371,3.427620754427198,-6.68544347174437,4.055322496302177,3.354080545394799,-2.0230484324253895,-6.372856986310673,0.7361730557562651,-0.8837760343717453
CHEMBL3687368,19.19720953,-10.465958604758143,-5.536474544525902,-5.120775137383129,3.7412794681720483,-12.056196255657532,5.910755863574808,-1.3316918475913917,2.317041904804152,0.7762426373337048,-2.2007564013648926,2.254862712330099,0.6479328346982669,-6.423487433563592,-2.838290400473257,-1.7299985294785283
CHEMBL3945471,11.51292546,3.155625055601926,19.013025758898433,-14.831678711071673,-4.448157749146158,-1.7393054931296008,-3.733579073647844,-0.45836311133354,2.9184899536005044,9.17584487858325,5.518062082943289,4.824123364320404,-1.4761860364320558,3.626750039132723,-1.5997156910533767,2.5021833582748445
CHEMBL3299019,11.42674777,34.43176631665059,-10.639057470090618,-10.045855562780158,-11.457655682889255,2.4379734243020037,-4.458967838662847,5.903589758066496,-4.112605206617725,-4.31003912655135,6.79879487871343,-3.8109949302502026,13.960799494687635,-1.359894939266869,0.3449261854265431,-5.914102532557055
CHEMBL3682554,16.54887857,-13.722578766536637,-9.134687029365384,2.5822854291917396,1.8381849138674717,-7.440202746617998,2.9408851139106544,-5.305943672058197,-4.29876097717617,1.1537827891619037,-1.8065394899792335,2.3994751224695796,0.9599072220825864,-4.604963629965923,3.9223697042170445,-0.1987746583894
CHEMBL3935896,13.07357321,1.5632030844381062,-17.84360069645704,8.421767362043127,-9.724933481454382,-4.384022777675982,-3.7856040155875106,3.8564702533449755,1.3540373091220381,-2.190657862166035,-1.2229048213884253,-0.44859870986529904,-1.0157346951927468,-0.5100278951233967,-0.9565035543870511,2.941848999071822
CHEMBL3924373,11.51292546,-6.452361344987266,17.872445601522347,-2.965225711885549,-2.2865703545735725,-3.4539852935415674,-8.38973984182788,4.823920416864774,3.48493603184803,3.2167046226377463,5.668185421316193,-0.674393329911675,-1.9321610142952876,-0.624250944650064,-0.7475628058547168,-1.867622236451146
CHEMBL3901461,9.361163262,-4.252949734180307,-16.190948466487743,16.399955679653765,2.530843042478835,-1.4585967488393772,-6.8759838043872215,-0.7812083708488151,2.5181590188337735,-2.412850420707651,-1.1533956053824252,-1.7905752852438102,-4.4313889589543125,-3.297846860639384,-3.2603325159469843,5.938316998680679
CHEMBL3932546,11.51292546,-2.8328886914829745,18.02221701197032,-7.31391353015995,-4.374105732946718,-3.563235201576125,-8.106972597696059,5.318034980604723,-1.674994967587437,1.127901297035671,3.3481977287044895,-1.9963744093020956,-1.9477436427759105,4.964999312605271,-4.714842912417399,2.9041227307024493
CHEMBL3577886,14.89432022,-2.9471885159590254,-6.037263715061304,3.247174087775632,8.205120854220953,-0.6710731773961932,-1.8617311524443132,-6.608304714831898,1.2996341497595052,0.16163217130287108,2.7591671437850853,1.1772830458442716,-0.7504961587330332,-0.8928347395625551,-3.6318062860634406,0.49875061589450786
CHEMBL3924146,11.51292546,7.986824630794684,9.189774246725248,-1.2263457291395488,-7.775283741811837,-6.204943358244115,2.7470964456033786,-8.414624868473863,4.05010659100636,4.3332759735121025,9.754607491149844,2.4515630740402536,-2.945706244162039,8.937234737824369,-2.080446087797032,3.2508887272093694
CHEMBL3687409,16.08853685,-16.820241687105103,5.854485951764527,0.0877554862094124,4.440144773700276,-2.4420217882430673,-1.2898629094643232,4.248697594210487,-3.0713484992277196,-4.235803125407556,0.6669022392086777,-4.547637165936829,-1.6416223626220043,-2.4572077373879933,-3.060343890287569,-0.10074832966639918
CHEMBL2443066,15.99499345,7.87465741039124,13.740732439993959,6.812452781509088,-6.296894413025724,-2.2106365877097924,11.333722574790682,-6.554169437509799,0.9250089774563963,-1.3759581264308247,-1.16338207706667,4.746237293216648,-2.512455070746469,0.9002366230578852,-0.18105566172202667,-2.1103185968034666
CHEMBL4762495,16.02278547,6.033727474995876,-15.923492556046554,3.061678222739957,-15.49746960795722,-3.3999776160054074,-5.8793378726025844,5.294210038772277,-0.01925501595207742,-2.810319038757169,-3.2215213391207844,3.849786542846906,-1.63666499127486,0.44389081361720745,-4.491124239594047,2.21338353091119
CHEMBL3916922,13.97802949,1.8849185399500998,-14.605182514784453,9.238363904718671,-9.868855702120086,-3.833531929837486,-0.2275491901821765,3.9470693337835,-1.1528599287278185,-3.701017373220705,-2.248707845673532,-0.263445128306974,-1.8064818472299558,-3.891494238413179,-0.06205612577299698,2.1132212390553455
CHEMBL3900018,14.34511134,0.07106379876850057,-8.399419149577046,17.336829606748427,-0.8280266116856589,-3.013830210015,-1.9806052770415736,-3.1321063816190393,3.4162886095533183,1.9184097238368385,1.2370600080533716,-2.627204356761103,-3.076809196700874,0.7885144194364743,0.24346369905687182,0.9928644369552175
CHEMBL3687392,20.19263759,-28.124165627240494,7.5270029197905925,-9.118109312818408,0.5030713450323416,3.836624546926336,2.3394552240034865,1.031481019597951,-4.142236457407134,4.127781434653914,-3.0320856107177265,3.9157908231168834,6.867432524960117,0.13139970988088912,8.221650447453063,2.5364511676256734
CHEMBL3687386,18.61913168,-26.987647703808978,1.5667534013418822,-0.659861146992014,5.358181103578251,0.9526522411048092,0.7248393061644955,8.40978727841026,-4.7900407858047656,-3.974355746912478,5.312695685741164,-1.8969547715115571,-0.35114434917658194,0.6651984811265104,-1.9751021155913364,-4.288821109906037
CHEMBL3682589,20.82862635,-17.50707993204367,-1.9006357735740254,-3.163381751490606,6.39682025111502,-0.8901044454434258,-0.18318872757918567,3.4809343738681826,-3.3149173791103608,-4.507634443401288,4.851263920222065,-4.46470812799199,-0.7155589262315789,0.702287416104176,-3.7504194406730242,-0.05927964012761206
CHEMBL4454519,9.670857461,31.770469074746583,7.453742649257948,-3.7695783424116502,3.912851131543302,-3.071648972560847,11.430541280876946,-11.474592443654979,1.3136332211253352,-3.090267097825886,-0.5065841389596611,0.2645108616854943,-4.316040193590136,2.286043680862417,-0.5179738440820953,3.5876671276874004
CHEMBL5287298,14.3688958,23.937621445259204,-2.87125612765063,6.223415877485464,0.5128420682303194,-1.936152646098834,2.647449549761337,-4.020473983534487,-5.260698967745551,3.3837359189682443,0.26056490494616674,-2.817424054583744,0.6242769373646043,-3.844284069027059,0.18053080566281507,2.8444640757449267
CHEMBL808,14.68301113,18.64548992696242,-11.707054395605605,-2.504457135066849,-4.8435241086230105,-3.694673392595148,8.661127811242759,-7.264900705858945,12.464118559999218,-2.7027941915280174,3.037239426408864,-2.5109348318377416,-2.7430523006153065,-2.6501983497362005,-1.9287166766368775,1.9668110551517621
